Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2009/2010,A2,Canadiens Mantova,9,BARBARESCHI Giorgio,Spiker,1978,193,GE,ITA,-,-
2009/2010,A2,Canadiens Mantova,11,BOTTO Iacopo,Spiker,1987,190,SP,ITA,-,-
2009/2010,A2,Canadiens Mantova,12,ANTONOV Oleg,Spiker,1988,198,RUS,ITA,-,-
2009/2010,A2,Canadiens Mantova,13,ROSSI Andrea,Middleblocker,1989,204,AR,ITA,-,-
2009/2010,A2,Canadiens Mantova,18,TOGNAZZONI Carlo Alberto,Libero,1976,195,MN,ITA,-,-
2009/2010,A2,Città di Castello Pallavolo,1,STOYANOV Vasil,Spiker,1979,198,BUL,BUL,-,-
2009/2010,A2,Città di Castello Pallavolo,2,CECCARELLI Giovanni,Middleblocker,1985,205,FI,ITA,-,-
2009/2010,A2,Città di Castello Pallavolo,3,FONI Filippo,Libero,1981,178,AR,ITA,-,-
2009/2010,A2,Città di Castello Pallavolo,5,ORDUNA Santiago,Setter,1983,183,ARG,ARG,-,-
2009/2010,A2,Città di Castello Pallavolo,7,PACI Riccardo,Spiker,1985,190,PG,ITA,-,-
2009/2010,A2,Città di Castello Pallavolo,8,ROMITI Roberto,Libero,1983,183,FM,ITA,-,-
2009/2010,A2,Città di Castello Pallavolo,9,BORTOLOZZO Matteo,Middleblocker,1989,199,PD,ITA,-,-
2009/2010,A2,Città di Castello Pallavolo,10,ROSALBA Simone,Spiker,1976,197,CS,ITA,-,-
2009/2010,A2,Città di Castello Pallavolo,11,BRAGA Roberto,Middleblocker,1984,204,PD,ITA,-,-
2009/2010,A2,Città di Castello Pallavolo,12,MARINI Simone,Setter,1978,183,PG,ITA,-,-
2009/2010,A2,Città di Castello Pallavolo,13,DI MANNO Enzo,Spiker,1982,199,USA,ITA,-,-
2009/2010,A2,Città di Castello Pallavolo,14,MARINO Mario,Middleblocker,1987,197,LT,ITA,-,-
2009/2010,A2,Città di Castello Pallavolo,18,LIPPARINI Marco,Spiker,1987,194,PG,ITA,-,-
2009/2010,A2,Codyeco Santa Croce,3,PRENEN Jimmy,Spiker,1984,196,BEL,BEL,-,-
2009/2010,A2,Codyeco Santa Croce,4,MONTAGNANI Simone,Spiker,1991,192,LI,ITA,-,-
2009/2010,A2,Codyeco Santa Croce,5,DANI Marco,Middleblocker,1975,205,FI,ITA,-,-
2009/2010,A2,Codyeco Santa Croce,7,DE PAULA Ricardo,Spiker,1979,195,BRA,BRA,-,-
2009/2010,A2,Codyeco Santa Croce,8,PAPUCCI Davide,Spiker,1988,198,FI,ITA,-,-
2009/2010,A2,Codyeco Santa Croce,9,MATTIOLI Francesco,Spiker,1975,194,FI,ITA,-,-
2009/2010,A2,Codyeco Santa Croce,10,TOSI Federico,Libero,1991,185,LU,ITA,-,-
2009/2010,A2,Codyeco Santa Croce,11,NODA BLANCO Sergio,Spiker,1987,190,CUB,ESP,-,-
2009/2010,A2,Codyeco Santa Croce,12,TALIANI Filippo,Libero,1989,180,PI,ITA,-,-
2009/2010,A2,Codyeco Santa Croce,13,ROCCHINI Lorenzo,Middleblocker,1985,200,FI,ITA,-,-
2009/2010,A2,Codyeco Santa Croce,16,BALDACCINI Paolo Emilio,Middleblocker,1977,202,LU,ITA,-,-
2009/2010,A2,Codyeco Santa Croce,17,TOSI Lorenzo,Setter,1990,190,LU,ITA,-,-
2009/2010,A2,Codyeco Santa Croce,18,FALASCHI Marco,Setter,1987,187,PI,ITA,-,-
2009/2010,A2,Edilesse Cavriago,1,LUPPI Oreste,Middleblocker,1983,195,RE,ITA,-,-
2009/2010,A2,Edilesse Cavriago,3,ASTOLFI Massimiliano,Setter,1981,191,MO,ITA,-,-
2009/2010,A2,Edilesse Cavriago,4,CARBONI Valerio,Libero,1984,180,RE,ITA,-,-
2009/2010,A2,Edilesse Cavriago,5,CARDONA Maikel Cristobal,Middleblocker,1976,202,CUB,ITA,from 18/11/2009,-
2009/2010,A2,Edilesse Cavriago,6,DE PAOLA Antonio,Spiker,1988,192,LT,ITA,-,-
2009/2010,A2,Edilesse Cavriago,7,BASSOLI Davide,Middleblocker,1983,198,RE,ITA,-,-
2009/2010,A2,Edilesse Cavriago,8,DOLFO Eugenio,Setter,1987,196,TV,ITA,-,-
2009/2010,A2,Edilesse Cavriago,9,DUKIC Nemanja,Spiker,1983,194,SRB,SRB,-,-
2009/2010,A2,Edilesse Cavriago,10,SPAMPINATO Emanuele,Libero,1987,189,RC,ITA,-,-
2009/2010,A2,Edilesse Cavriago,11,HRAZDIRA Michal,Spiker,1985,195,CZE,CZE,-,-
2009/2010,A2,Edilesse Cavriago,13,GABRIELLI Andrea,Spiker,1988,189,RE,ITA,-,-
2009/2010,A2,Edilesse Cavriago,14,PADURA DIAZ Williams,Spiker,1986,200,CUB,ITA,-,-
2009/2010,A2,Edilesse Cavriago,16,UCHIKOV Nikolay,Spiker,1986,207,BUL,BUL,from 09/09/2009,-
2009/2010,A2,Edilesse Cavriago,16,OLIEMAN Michael,Spiker,1983,202,NED,NED,until 09/09/2009,-
2009/2010,A2,Edilesse Cavriago,17,BURGSTHALER Matteo,Middleblocker,1981,198,TN,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,1,NONNE Michele,Setter,1988,194,KR,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,2,COSTANTINO Giuseppe,Middleblocker,1982,202,BR,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,3,DI MARCO Andrea,Middleblocker,1982,203,PG,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,4,LATTANZI Niccolò,Spiker,1983,196,PG,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,5,SCAPPATICCIO Mario,Setter,1974,180,NA,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,7,SANTUCCI Marco,Spiker,1983,189,CB,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,8,LIBRARO Enrico,Spiker,1983,191,NA,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,9,D'AVANZO Andrea,Middleblocker,1982,199,AV,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,13,ARGILAGOS Alexeis,Spiker,1975,199,CUB,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,16,BARTOLI Alessandro,Spiker,1989,199,MO,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,17,GATTO Michele,Libero,1976,180,FR,ITA,-,-
2009/2010,A2,Globo Banca Popolare del Frusinate Sora,18,GIACOMINI Anderson,Spiker,1978,192,BRA,BRA,-,-
2009/2010,A2,Katay Geotec Isernia,1,FIORE Alessio,Spiker,1982,194,TA,ITA,-,-
2009/2010,A2,Katay Geotec Isernia,2,VALERA Rodman,Setter,1982,188,VEN,VEN,from 04/12/2009,-
2009/2010,A2,Katay Geotec Isernia,3,SAGLIMBENE Eros,Spiker,1987,194,CT,ITA,-,-
2009/2010,A2,Katay Geotec Isernia,4,MALY Leandro,Spiker,1976,186,ARG,ARG,from 26/01/2010,-
2009/2010,A2,Katay Geotec Isernia,5,BATISTA Evandro,Setter,1981,198,BRA,BRA,-,-
2009/2010,A2,Katay Geotec Isernia,6,PIOVARCI Jozef,Middleblocker,1984,208,SVK,SVK,-,-
2009/2010,A2,Katay Geotec Isernia,7,DI FINO Antonello,Spiker,1984,200,CS,ITA,-,-
2009/2010,A2,Katay Geotec Isernia,9,GEMMI Lorenzo,Spiker,1985,199,MC,ITA,until 10/11/2009,trasferito a Nava Gioia Del Colle
2009/2010,A2,Katay Geotec Isernia,10,PAMBIANCHI Giacomo,Middleblocker,1989,202,FM,ITA,-,-
2009/2010,A2,Katay Geotec Isernia,11,JANUSEK Peter,Spiker,1983,200,SVK,SVK,-,-
2009/2010,A2,Katay Geotec Isernia,13,SALGADO Hiosvany,Middleblocker,1979,201,CUB,ITA,-,-
2009/2010,A2,Katay Geotec Isernia,16,CACCHIARELLI Matteo,Libero,1985,177,AP,ITA,-,-
2009/2010,A2,Katay Geotec Isernia,17,BECCARO Luca,Setter,1988,190,PD,ITA,-,-
2009/2010,A2,Katay Geotec Isernia,18,DI GABRIELE Bruno,Libero,1992,191,LT,ITA,from 08/12/2009,-
2009/2010,A2,Katay Geotec Isernia,18,ORO Lucio Antonio,Spiker,1977,200,BRA,ITA,-,-
2009/2010,A2,M. Roma Volley,1,POEY Raydel,Spiker,1982,197,CUB,CUB,-,-
2009/2010,A2,M. Roma Volley,2,ZAYTSEV Ivan,Spiker,1988,202,PG,ITA,-,-
2009/2010,A2,M. Roma Volley,3,PAOLUCCI Adriano,Setter,1979,190,RM,ITA,-,-
2009/2010,A2,M. Roma Volley,4,PORTUONDO Yasser,Spiker,1983,194,CUB,CUB,-,-
2009/2010,A2,M. Roma Volley,6,POSTIGLIONI Daniele,Middleblocker,1980,203,RM,ITA,-,-
2009/2010,A2,M. Roma Volley,7,CESARINI Andrea,Libero,1987,180,RM,ITA,-,-
2009/2010,A2,M. Roma Volley,8,ROSSINI Luca,Libero,1991,184,LT,ITA,-,-
2009/2010,A2,M. Roma Volley,9,MOR Carlo,Middleblocker,1989,202,MI,ITA,-,-
2009/2010,A2,M. Roma Volley,10,MORELLI Giulio,Setter,1990,198,AR,ITA,-,-
2009/2010,A2,M. Roma Volley,11,SUBIELA Josè Javier,Middleblocker,1984,198,ESP,ESP,until 08/02/2010,-
2009/2010,A2,M. Roma Volley,12,YOSIFOV Viktor,Middleblocker,1985,205,BUL,BUL,-,-
2009/2010,A2,M. Roma Volley,14,ROSSI Lorenzo,Spiker,1990,195,RM,ITA,-,-
2009/2010,A2,M. Roma Volley,15,SEGNALINI Matteo,Spiker,1989,188,RM,ITA,-,-
2009/2010,A2,M. Roma Volley,18,RENZETTI Francesco,Spiker,1991,194,RM,ITA,-,-
2009/2010,A2,Marcegaglia Ravenna,1,MENGOZZI Stefano,Middleblocker,1985,205,RA,ITA,-,-
2009/2010,A2,Marcegaglia Ravenna,2,ORTOLANI Andrea,Middleblocker,1985,198,RA,ITA,-,-
2009/2010,A2,Marcegaglia Ravenna,4,PLESKO Matjia,Spiker,1976,185,SLO,SLO,-,-
2009/2010,A2,Marcegaglia Ravenna,5,LEHTONEN Jukka,Middleblocker,1982,197,FIN,FIN,-,-
2009/2010,A2,Marcegaglia Ravenna,6,SIRRI Luca,Spiker,1983,195,RA,ITA,-,-
2009/2010,A2,Marcegaglia Ravenna,7,LIRUTTI Kristian,Spiker,1975,190,UD,ITA,-,-
2009/2010,A2,Marcegaglia Ravenna,9,RAMBELLI Lorenzo,Setter,1975,190,RA,ITA,-,-
2009/2010,A2,Marcegaglia Ravenna,11,GARNICA Fernando Gabriel,Setter,1980,190,ARG,ITA,-,-
2009/2010,A2,Marcegaglia Ravenna,14,RANGHIERI Alex,Spiker,1987,198,PN,ITA,-,-
2009/2010,A2,Marcegaglia Ravenna,15,MONTI Cristian,Libero,1987,180,RA,ITA,-,-
2009/2010,A2,Marcegaglia Ravenna,16,MISEIKIS Arvidas,Spiker,1987,200,LTU,LTU,-,-
2009/2010,A2,Marcegaglia Ravenna,17,TABANELLI Matteo,Libero,1983,190,RA,ITA,-,-
2009/2010,A2,Marcegaglia Ravenna,18,SAVIOTTI Gian Paolo,Spiker,1978,194,RA,ITA,-,-
2009/2010,A2,Nava Gioia Del Colle,1,DA SILVA Jacke,Spiker,1982,196,BRA,BRA,until 28/12/2009,-
2009/2010,A2,Nava Gioia Del Colle,2,DEL VECCHIO Francesco,Spiker,1987,195,BA,ITA,-,-
2009/2010,A2,Nava Gioia Del Colle,3,CETRULLO Leano,Spiker,1986,198,CH,ITA,-,-
2009/2010,A2,Nava Gioia Del Colle,4,HOTULEVS Vladislav,Middleblocker,1980,200,LAT,LAT,-,-
2009/2010,A2,Nava Gioia Del Colle,5,DE GIORGI Michele,Setter,1968,182,LE,ITA,-,-
2009/2010,A2,Nava Gioia Del Colle,6,VIVA Giacomo,Spiker,1975,196,BR,ITA,-,-
2009/2010,A2,Nava Gioia Del Colle,7,TOMASSETTI Daniele,Middleblocker,1981,203,RM,ITA,-,-
2009/2010,A2,Nava Gioia Del Colle,8,RIGONI Giacomo,Spiker,1979,198,MI,ITA,-,-
2009/2010,A2,Nava Gioia Del Colle,9,TOMASELLO Giacomo,Middleblocker,1976,197,CT,ITA,-,-
2009/2010,A2,Nava Gioia Del Colle,11,GEMMI Lorenzo,Spiker,1985,199,MC,ITA,from 11/12/2009,proveniente da Katay Geotec Isernia
2009/2010,A2,Nava Gioia Del Colle,12,ANTANOVICH Siarhei,Spiker,1986,196,BLR,BLR,-,-
2009/2010,A2,Nava Gioia Del Colle,13,GADNIK Sasa,Spiker,1981,193,SLO,SLO,from 27/01/2010,-
2009/2010,A2,Nava Gioia Del Colle,15,PAGOTTO Matteo,Libero,1981,185,TV,ITA,-,-
2009/2010,A2,Nava Gioia Del Colle,17,NIERO Alberto,Setter,1985,195,PD,ITA,-,-
2009/2010,A2,Nava Gioia Del Colle,18,PANUNZIO Mauro,Libero,1989,180,BA,ITA,-,-
2009/2010,A2,Pallavolo Padova,1,GARGHELLA Andrea,Libero,1982,192,PD,ITA,-,-
2009/2010,A2,Pallavolo Padova,2,MANIERO Emilio,Spiker,1980,193,PD,ITA,-,-
2009/2010,A2,Pallavolo Padova,3,GOTTARDO Luca,Spiker,1989,194,PD,ITA,-,-
2009/2010,A2,Pallavolo Padova,4,BUSI Lorenzo,Setter,1988,191,TV,ITA,-,-
2009/2010,A2,Pallavolo Padova,5,TIBERTI Simone,Setter,1980,180,BS,ITA,-,-
2009/2010,A2,Pallavolo Padova,6,CRICCA Manuele,Middleblocker,1981,200,RA,ITA,-,-
2009/2010,A2,Pallavolo Padova,7,KOSHIKAWA Yu,Spiker,1984,190,JPN,JPN,-,-
2009/2010,A2,Pallavolo Padova,9,POLIDORI Giovanni,Middleblocker,1975,202,RI,ITA,-,-
2009/2010,A2,Pallavolo Padova,10,TOVO Davide,Middleblocker,1972,202,RO,ITA,-,-
2009/2010,A2,Pallavolo Padova,13,BARCALA Juan Carlos,Spiker,1984,202,ESP,ESP,-,-
2009/2010,A2,Pallavolo Padova,15,ZINGARO Marco,Libero,1982,188,TV,ITA,-,-
2009/2010,A2,Pallavolo Padova,17,KUBIAK Michal,Spiker,1988,191,POL,POL,-,-
2009/2010,A2,Pallavolo Padova,18,DE MARCHI Francesco,Spiker,1986,193,PD,ITA,-,-
2009/2010,A2,Quasar Massa Versilia,1,RODRIGUES Leonardo,Spiker,1978,204,BRA,BRA,-,-
2009/2010,A2,Quasar Massa Versilia,2,FENILI Riccardo,Spiker,1975,192,LU,ITA,-,-
2009/2010,A2,Quasar Massa Versilia,4,BERTOLI Matteo,Spiker,1988,196,TN,ITA,-,-
2009/2010,A2,Quasar Massa Versilia,5,VANINI Andrea,Setter,1979,180,FE,ITA,-,-
2009/2010,A2,Quasar Massa Versilia,6,AMORE Eugenio,Spiker,1972,194,BO,ITA,-,-
2009/2010,A2,Quasar Massa Versilia,7,BRATOEV Valentin,Spiker,1987,202,BUL,BUL,-,-
2009/2010,A2,Quasar Massa Versilia,8,MCKINNEY Matthew,Spiker,1983,205,USA,USA,from 21/03/2010,-
2009/2010,A2,Quasar Massa Versilia,9,FIORI Federico,Middleblocker,1980,200,MC,ITA,-,-
2009/2010,A2,Quasar Massa Versilia,10,TORRE Paolo,Setter,1976,201,LU,ITA,-,-
2009/2010,A2,Quasar Massa Versilia,11,COSTA Marcelo,Spiker,1983,193,BRA,ITA,until 05/12/2009,-
2009/2010,A2,Quasar Massa Versilia,12,IVANOV Svetozar,Middleblocker,1977,208,BUL,BUL,-,-
2009/2010,A2,Quasar Massa Versilia,13,SPESCHA Simone,Spiker,1979,200,RM,ITA,from 12/12/2009,proveniente da Prisma Taranto
2009/2010,A2,Quasar Massa Versilia,14,FACCIOLI Pietro,Middleblocker,1981,202,LO,ITA,-,-
2009/2010,A2,Quasar Massa Versilia,17,ROMBONI Gabriele,Libero,-,175,LU,ITA,-,-
2009/2010,A2,Quasar Massa Versilia,18,PRANDI Massimiliano,Libero,1989,189,PD,ITA,-,-
2009/2010,A2,Samgas Crema,1,CAZZANIGA Roberto,Spiker,1979,198,MI,ITA,-,-
2009/2010,A2,Samgas Crema,3,ANDREOTTI PARDINI Paolo,Spiker,1988,193,PI,ITA,-,-
2009/2010,A2,Samgas Crema,4,ALLETTI Aimone,Middleblocker,1988,206,LO,ITA,-,-
2009/2010,A2,Samgas Crema,5,PATRIARCA Stefano,Middleblocker,1987,205,IS,ITA,-,-
2009/2010,A2,Samgas Crema,6,RICCI PETITONI Mauro,Libero,1985,188,BO,ITA,-,-
2009/2010,A2,Samgas Crema,7,CORTI Roberto,Spiker,1987,196,MB,ITA,-,-
2009/2010,A2,Samgas Crema,8,FINAZZI Danilo,Middleblocker,1976,201,BG,ITA,-,-
2009/2010,A2,Samgas Crema,9,ROSSO Mattia,Spiker,1985,198,CN,ITA,-,-
2009/2010,A2,Samgas Crema,10,MAZZONELLI Nicola,Setter,1969,193,VR,ITA,-,-
2009/2010,A2,Samgas Crema,12,SILVA Giulio,Spiker,1986,190,PR,ITA,-,-
2009/2010,A2,Samgas Crema,15,SERAFIM Ricardo,Spiker,1980,193,BRA,BRA,-,-
2009/2010,A2,Samgas Crema,16,BARANOWICZ Michele,Setter,1989,195,CN,ITA,-,-
2009/2010,A2,Zinella Bologna,1,INSERRA Aurelio,Middleblocker,1982,200,GER,ITA,-,-
2009/2010,A2,Zinella Bologna,3,BIANCHI Pablo Alejandro,Spiker,1984,203,ARG,ARG,from 05/12/2009,-
2009/2010,A2,Zinella Bologna,4,OCAMPO Lucas,Spiker,1986,196,ARG,ARG,-,-
2009/2010,A2,Zinella Bologna,5,URIARTE Nicolas,Setter,1990,192,ARG,ARG,-,-
2009/2010,A2,Zinella Bologna,7,CONTE Facundo,Spiker,1989,193,ARG,ARG,-,-
2009/2010,A2,Zinella Bologna,8,GALLESI Matteo,Setter,1990,180,BO,ITA,-,-
2009/2010,A2,Zinella Bologna,9,MORO Stefano,Spiker,1982,200,AL,ITA,-,-
2009/2010,A2,Zinella Bologna,11,SPIGA Marco,Middleblocker,1987,202,BO,ITA,-,-
2009/2010,A2,Zinella Bologna,12,LUCCHI Cristiano,Spiker,1977,193,FC,ITA,-,-
2009/2010,A2,Zinella Bologna,13,PELLEGRINO Gianluca,Spiker,1991,180,CE,ITA,-,-
2009/2010,A2,Zinella Bologna,15,CREUS LARRY Sebastian,Middleblocker,1981,201,ARG,ITA,-,-
2009/2010,A2,Zinella Bologna,18,PELI Enrico,Libero,1985,180,BO,ITA,-,-
2009/2010,A2,Zinella Bologna,-,PETKOV Stanislav,Spiker,1987,202,BUL,BUL,from 13/04/2010,-
