Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2008/2009,A2,Codyeco S.Croce,7,DE PAULA Ricardo,Spiker,1979,195,BRA,BRA,-,-
2008/2009,A2,Codyeco S.Croce,8,DE PANDIS Daniele,Libero,1984,184,LE,ITA,-,-
2008/2009,A2,Codyeco S.Croce,9,MATTIOLI Francesco,Spiker,1975,194,FI,ITA,-,-
2008/2009,A2,Codyeco S.Croce,10,TOSI Federico,Libero,1991,185,LU,ITA,-,-
2008/2009,A2,Codyeco S.Croce,11,SUBIELA Josè Javier,Middleblocker,1984,198,ESP,ESP,-,-
2008/2009,A2,Codyeco S.Croce,12,SUGLIA Vittorio,Spiker,1979,193,MT,ITA,-,-
2008/2009,A2,Codyeco S.Croce,13,ROCCHINI Lorenzo,Middleblocker,1985,200,FI,ITA,-,-
2008/2009,A2,Codyeco S.Croce,16,BALDACCINI Paolo Emilio,Middleblocker,1977,202,LU,ITA,-,-
2008/2009,A2,Codyeco S.Croce,18,FALASCHI Marco,Setter,1987,187,PI,ITA,-,-
2008/2009,A2,Edilesse Cavriago,1,LUPPI Oreste,Middleblocker,1983,195,RE,ITA,-,-
2008/2009,A2,Edilesse Cavriago,3,CAVALLINI Lorenzo,Middleblocker,1970,198,RE,ITA,-,-
2008/2009,A2,Edilesse Cavriago,4,RABEZZANA Edoardo,Setter,1975,192,AT,ITA,-,-
2008/2009,A2,Edilesse Cavriago,5,KRUMINS Davis,Setter,1990,195,LAT,ITA,-,-
2008/2009,A2,Edilesse Cavriago,7,PADURA DIAZ Williams,Spiker,1986,200,CUB,ITA,-,-
2008/2009,A2,Edilesse Cavriago,9,QUIROGA Rodrigo Daniel,Spiker,1987,191,ARG,ARG,-,-
2008/2009,A2,Edilesse Cavriago,10,PRANDI Massimiliano,Libero,1989,189,PD,ITA,-,-
2008/2009,A2,Edilesse Cavriago,12,FABBIANI Sandro,Spiker,1978,197,RE,ITA,-,-
2008/2009,A2,Edilesse Cavriago,13,BOSI Andrea,Spiker,1976,188,MO,ITA,-,-
2008/2009,A2,Edilesse Cavriago,15,KIRCHHEIN William,Spiker,1972,202,BRA,BRA,from 11/01/2009,-
2008/2009,A2,Edilesse Cavriago,16,CANZANELLA Mario,Spiker,1981,194,NA,ITA,-,-
2008/2009,A2,Edilesse Cavriago,17,BURGSTHALER Matteo,Middleblocker,1981,198,TN,ITA,-,-
2008/2009,A2,Edilesse Cavriago,18,BALDASSERONI Simone,Spiker,1977,198,RM,ITA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,1,THIAGO DE OLIVEIRA Raphael,Spiker,1984,196,BRA,BRA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,2,BERGAMO Alexandre Antonio,Spiker,1981,198,BRA,ITA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,3,ORTOLANI Federico,Spiker,1986,183,AN,ITA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,5,CRICCA Manuele,Middleblocker,1981,200,RA,ITA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,6,CESARINI Andrea,Libero,1987,180,RM,ITA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,8,KOSMINA Damir,Spiker,1984,203,GO,ITA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,9,KOVAR Jiri,Spiker,1989,202,CZE,ITA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,10,VISENTIN Marco,Setter,1982,196,TV,ITA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,12,FERRARO Mario,Middleblocker,1987,198,PA,ITA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,13,SALGADO Hiosvany,Middleblocker,1979,201,CUB,ITA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,15,MARCHIANI Manuele,Setter,1989,185,AN,ITA,-,-
2008/2009,A2,Esse-ti Carilo Loreto,16,VEGA Mauro Nicolas,Spiker,1980,192,ARG,ITA,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,1,FRANCESCHINI Alessandro,Middleblocker,1983,197,AR,ITA,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,3,MARRA Davide,Libero,1984,180,CS,ITA,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,4,LIPPARINI Marco,Spiker,1987,194,PG,ITA,from 24/10/2008,proveniente da Rpa-Luigibacchi.It Perugia
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,5,SPANAKIS Alessandro,Setter,1978,192,RM,ITA,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,6,MARCONI Enrico,Libero,1984,178,PG,ITA,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,7,CUDA Juan Josè,Spiker,1987,200,ARG,ITA,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,8,MARINO Mario,Middleblocker,1987,197,LT,ITA,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,9,SABO Julius,Middleblocker,1983,208,SVK,SVK,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,10,PISTOVIC Branko,Spiker,1976,191,SVK,SVK,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,12,ZAMPETTI Enrico,Spiker,1980,197,AR,ITA,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,13,DI MANNO Enzo,Spiker,1982,199,USA,ITA,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,14,GUSTINELLI Valdemaro,Setter,1969,190,PG,ITA,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,15,CESTER Enrico,Middleblocker,1988,204,TV,ITA,-,-
2008/2009,A2,Gherardi Cartoedit Tratos Città Di Castello,18,PACI Riccardo,Spiker,1985,190,PG,ITA,-,-
2008/2009,A2,La Nef Castelfidardo,1,PAVAN Marco,Middleblocker,1982,202,BRA,ITA,-,-
2008/2009,A2,La Nef Castelfidardo,2,FORMENTINI Giorgio,Middleblocker,1981,195,FM,ITA,-,-
2008/2009,A2,La Nef Castelfidardo,3,PATERNIANI Daniele,Spiker,1983,190,AN,ITA,from 10/10/2008,-
2008/2009,A2,La Nef Castelfidardo,4,KOMEL Alan,Spiker,1982,192,SLO,SLO,-,-
2008/2009,A2,La Nef Castelfidardo,6,MORETTI Federico,Spiker,1983,204,FM,ITA,-,-
2008/2009,A2,La Nef Castelfidardo,7,GIULIANI Andrea,Setter,1984,188,AN,ITA,from 10/10/2008,-
2008/2009,A2,La Nef Castelfidardo,8,ROMITI Roberto,Libero,1983,183,FM,ITA,-,-
2008/2009,A2,La Nef Castelfidardo,9,CHIARINI Jacopo,Middleblocker,1981,195,AN,ITA,until 15/10/2008,-
2008/2009,A2,La Nef Castelfidardo,10,PIRRI Federico,Setter,1976,197,AN,ITA,-,-
2008/2009,A2,La Nef Castelfidardo,12,DE FRANCA Gilson Luiz,Middleblocker,1981,201,BRA,BRA,from 24/10/2008,-
2008/2009,A2,La Nef Castelfidardo,13,BELCECCHI Filippo,Spiker,1987,190,AN,ITA,-,-
2008/2009,A2,La Nef Castelfidardo,14,D'ANGELO Roberto,Spiker,1978,196,CE,ITA,-,-
2008/2009,A2,La Nef Castelfidardo,15,BIAGIOLA Walter,Spiker,1984,192,AN,ITA,-,-
2008/2009,A2,M. Roma Volley,1,SPESCHA Simone,Spiker,1979,200,RM,ITA,-,-
2008/2009,A2,M. Roma Volley,2,ZAYTSEV Ivan,Spiker,1988,202,PG,ITA,-,-
2008/2009,A2,M. Roma Volley,5,TOFOLI Paolo,Setter,1966,188,FM,ITA,-,-
2008/2009,A2,M. Roma Volley,6,GENNA Luca,Spiker,1989,194,RM,ITA,from 11/11/2008,-
2008/2009,A2,M. Roma Volley,6,LO RE Luca,Spiker,1976,200,BR,ITA,-,-
2008/2009,A2,M. Roma Volley,7,TABANELLI Matteo,Libero,1983,190,RA,ITA,-,-
2008/2009,A2,M. Roma Volley,8,SEGNALINI Matteo,Spiker,1989,190,RM,ITA,-,-
2008/2009,A2,M. Roma Volley,9,MORELLI Giulio,Setter,1990,198,AR,ITA,-,-
2008/2009,A2,M. Roma Volley,10,GIRETTO Giacomo,Middleblocker,1973,206,IM,ITA,-,-
2008/2009,A2,M. Roma Volley,11,ELIA Alberto,Middleblocker,1985,205,VT,ITA,-,-
2008/2009,A2,M. Roma Volley,12,SPAIRANI Riccardo,Middleblocker,1978,197,MI,ITA,-,-
2008/2009,A2,M. Roma Volley,13,CAMPANINI Federico,Middleblocker,1990,200,RM,ITA,-,-
2008/2009,A2,M. Roma Volley,14,ROSSI Lorenzo,Spiker,1990,195,RM,ITA,-,-
2008/2009,A2,M. Roma Volley,15,HERNANDEZ Osvaldo,Spiker,1970,198,CUB,ITA,from 06/03/2009,-
2008/2009,A2,M. Roma Volley,18,ORO Lucio Antonio,Spiker,1977,200,BRA,ITA,-,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,1,TRIMARCHI Alessandro,Libero,1972,185,CT,ITA,from 02/01/2009,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,1,MESSANA Dario,Libero,1979,188,CT,ITA,from 15/12/2008 02/01/2009,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,2,LOMURNO Antonio,Spiker,1992,193,BA,ITA,from 16/01/2009,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,3,SCHIFONE Salvatore,Spiker,1988,190,TA,ITA,-,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,4,RICCI PETITONI Mauro,Libero,1985,188,BO,ITA,until 18/12/2008,trasferito a Samgas Crema
2008/2009,A2,Materdomini Volley.it Castellana Grotte,5,CORVETTA Antonio,Setter,1977,188,AN,ITA,-,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,6,BARBONE Giuseppe,Middleblocker,1974,200,BA,ITA,-,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,7,BENEDETTO Bartolomeo,Libero,1987,170,BA,ITA,-,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,8,PEDA Janis,Spiker,1985,198,LAT,LAT,-,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,9,ROSSO Mattia,Spiker,1985,198,CN,ITA,-,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,10,QUARTI Giovanni,Spiker,1984,191,VE,ITA,-,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,11,CORTINA Eros,Spiker,1980,202,CT,ITA,until 11/12/2008,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,12,MORO Stefano,Spiker,1982,200,AL,ITA,from 23/10/2008,proveniente da Sp Catania
2008/2009,A2,Materdomini Volley.it Castellana Grotte,14,KMET Tomas,Middleblocker,1981,202,SVK,SVK,-,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,15,CREUS LARRY Sebastian,Middleblocker,1981,201,ARG,ARG,-,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,16,ZONNO Francois,Setter,1988,190,BR,ITA,-,-
2008/2009,A2,Materdomini Volley.it Castellana Grotte,17,ARGILAGOS Alexeis,Spiker,1975,199,CUB,CUB,-,-
2008/2009,A2,Nava Gioia Del Colle,2,DE ANDRADE SILVA Diogo,Spiker,1978,193,BRA,BRA,-,-
2008/2009,A2,Nava Gioia Del Colle,3,RIZZO Marco,Libero,1990,185,LE,ITA,-,-
2008/2009,A2,Nava Gioia Del Colle,4,CONCINA Leandro,Spiker,1984,196,ARG,ITA,from 17/12/2008,-
2008/2009,A2,Nava Gioia Del Colle,5,DE GIORGI Michele,Setter,1968,182,LE,ITA,-,-
2008/2009,A2,Nava Gioia Del Colle,6,DIAS Fabricio,Spiker,1979,196,BRA,BRA,-,-
2008/2009,A2,Nava Gioia Del Colle,7,MANASSERO Davide,Spiker,1979,197,CN,ITA,-,-
2008/2009,A2,Nava Gioia Del Colle,8,RIGONI Giacomo,Spiker,1979,198,MI,ITA,-,-
2008/2009,A2,Nava Gioia Del Colle,9,POLIDORI Giovanni,Middleblocker,1975,202,RI,ITA,-,-
2008/2009,A2,Nava Gioia Del Colle,12,NUZZO Gianluca,Spiker,1975,193,LE,ITA,-,-
2008/2009,A2,Nava Gioia Del Colle,13,BELARDI Fabio,Middleblocker,1978,203,TS,ITA,-,-
2008/2009,A2,Nava Gioia Del Colle,14,GIOSA Alessandro,Middleblocker,1977,198,TA,ITA,-,-
2008/2009,A2,Nava Gioia Del Colle,16,NIERO Alberto,Setter,1985,195,PD,ITA,-,-
2008/2009,A2,Nava Gioia Del Colle,17,GATTO Michele,Libero,1976,180,FR,ITA,-,-
2008/2009,A2,Olio Pignatelli Isernia,1,VALERA Rodman,Setter,1982,188,VEN,VEN,-,-
2008/2009,A2,Olio Pignatelli Isernia,3,VAN DER WEL Kristian,Spiker,1978,194,NED,NED,-,-
2008/2009,A2,Olio Pignatelli Isernia,4,BERTOLI Matteo,Spiker,1988,196,TN,ITA,-,-
2008/2009,A2,Olio Pignatelli Isernia,5,MAROLDA Mario,Spiker,1976,188,SA,ITA,until 23/10/2008,-
2008/2009,A2,Olio Pignatelli Isernia,6,KINDGARD Martin Alberto,Setter,1986,196,ARG,ITA,-,-
2008/2009,A2,Olio Pignatelli Isernia,7,PAGNI Marco,Middleblocker,1983,198,FI,ITA,-,-
2008/2009,A2,Olio Pignatelli Isernia,8,LIBRARO Enrico,Spiker,1983,191,NA,ITA,-,-
2008/2009,A2,Olio Pignatelli Isernia,9,GEMMI Lorenzo,Spiker,1985,199,MC,ITA,-,-
2008/2009,A2,Olio Pignatelli Isernia,10,SPAMPINATO Emanuele,Libero,1987,189,RC,ITA,-,-
2008/2009,A2,Olio Pignatelli Isernia,12,PERALTA Pablo Javier,Middleblocker,1979,205,ARG,ARG,-,-
2008/2009,A2,Olio Pignatelli Isernia,13,D'AVANZO Andrea,Middleblocker,1982,199,AV,ITA,-,-
2008/2009,A2,Olio Pignatelli Isernia,14,DARRAIDOU Santiago,Spiker,1980,190,ARG,ARG,from 03/01/2009,-
2008/2009,A2,Olio Pignatelli Isernia,15,MARI Stefano,Spiker,1975,194,MO,ITA,from 29/10/2008,-
2008/2009,A2,Olio Pignatelli Isernia,16,DE LUCA Francesco,Spiker,1986,206,LT,ITA,-,-
2008/2009,A2,Olio Pignatelli Isernia,18,DI GABRIELE Bruno,Libero,1992,191,LT,ITA,-,-
2008/2009,A2,Samgas Crema,1,CAZZANIGA Roberto,Spiker,1979,198,MI,ITA,-,-
2008/2009,A2,Samgas Crema,2,SGRÒ Filippo,Spiker,1987,196,MC,ITA,-,-
2008/2009,A2,Samgas Crema,3,RICCI PETITONI Mauro,Libero,1985,188,BO,ITA,from 20/12/2008,proveniente da Materdomini Volley.it Castellana Grotte
2008/2009,A2,Samgas Crema,4,ALLETTI Aimone,Middleblocker,1988,206,LO,ITA,-,-
2008/2009,A2,Samgas Crema,5,PATRIARCA Stefano,Middleblocker,1987,205,IS,ITA,-,-
2008/2009,A2,Samgas Crema,6,BATISTA Victor,Spiker,1979,198,DOM,DMA,from 14/11/2008,-
2008/2009,A2,Samgas Crema,7,JACOBSEN Axel,Setter,1984,194,ARG,DEN,-,-
2008/2009,A2,Samgas Crema,8,FINAZZI Danilo,Middleblocker,1976,201,BG,ITA,-,-
2008/2009,A2,Samgas Crema,9,BOTTO Iacopo,Spiker,1987,190,SP,ITA,-,-
2008/2009,A2,Samgas Crema,10,CAPROTTI Alberto,Libero,1968,186,MB,ITA,-,-
2008/2009,A2,Samgas Crema,12,SILVA Giulio,Spiker,1986,190,PR,ITA,-,-
2008/2009,A2,Samgas Crema,14,OREL Aljosa,Spiker,1982,190,SLO,ITA,-,-
2008/2009,A2,Samgas Crema,15,SERAFIM Ricardo,Spiker,1980,193,BRA,BRA,-,-
2008/2009,A2,Samgas Crema,16,BARANOWICZ Michele,Setter,1989,195,CN,ITA,-,-
2008/2009,A2,Samgas Crema,18,DAMARO Umberto,Spiker,1986,190,RM,ITA,from 21/12/2008,proveniente da Volley Corigliano
2008/2009,A2,Sp Catania,1,INSERRA Aurelio,Middleblocker,1982,200,GER,ITA,-,-
2008/2009,A2,Sp Catania,2,ZACCAREO Massimo,Middleblocker,1979,200,CT,ITA,-,-
2008/2009,A2,Sp Catania,3,SMERILLI Lorenzo,Libero,1987,178,MC,ITA,-,-
2008/2009,A2,Sp Catania,3,CUBITO Marco,Middleblocker,1992,202,ME,ITA,from 28/12/2008,-
2008/2009,A2,Sp Catania,4,MACCARONE Daniele,Spiker,1980,192,CT,ITA,-,-
2008/2009,A2,Sp Catania,5,STOYANOV Vasil,Spiker,1979,198,BUL,BUL,until 18/10/2008,-
2008/2009,A2,Sp Catania,6,GAROFALO Riccardo,Setter,1986,188,PA,ITA,-,-
2008/2009,A2,Sp Catania,7,CONTE Facundo,Spiker,1989,193,ARG,ARG,-,-
2008/2009,A2,Sp Catania,8,BUREMI Giulio,Libero,1990,191,CT,ITA,-,-
2008/2009,A2,Sp Catania,10,ORDUNA Santiago,Setter,1983,183,ARG,ARG,-,-
2008/2009,A2,Sp Catania,11,LOPIS Maurizio,Spiker,1974,195,CT,ITA,-,-
2008/2009,A2,Sp Catania,12,MORO Stefano,Spiker,1982,200,AL,ITA,until 22/10/2008,trasferito a Materdomini Volley.it Castellana Grotte
2008/2009,A2,Sp Catania,13,CORSINI Francesco,Middleblocker,1979,202,PG,ITA,until 17/11/2008,trasferito a Stamplast Martina Franca
2008/2009,A2,Sp Catania,14,DI MARCO Andrea,Middleblocker,1982,203,PG,ITA,from 28/10/2008,proveniente da Volley Corigliano
2008/2009,A2,Sp Catania,15,ZANETTE MUGNAINI Mauricio,Spiker,1983,195,BRA,BRA,until 02/04/2009,-
2008/2009,A2,Sp Catania,16,MATHEUS Josè,Spiker,1976,193,VEN,VEN,from 29/01/2009,-
2008/2009,A2,Wayel Bologna,1,EMILIANI Enrico,Spiker,1983,195,FC,ITA,-,-
2008/2009,A2,Wayel Bologna,3,CAMPAGNARO Nicola,Middleblocker,1983,202,VE,ITA,-,-
2008/2009,A2,Wayel Bologna,4,BJELICA Goran,Spiker,1985,204,SRB,SRB,from 28/12/2008,-
2008/2009,A2,Wayel Bologna,6,MARRETTA Federico,Spiker,1990,187,TP,ITA,-,-
2008/2009,A2,Wayel Bologna,7,BACCI Joel,Setter,1980,175,RM,ITA,-,-
2008/2009,A2,Wayel Bologna,8,JABLONSKY Jayson,Spiker,1985,198,USA,USA,-,-
2008/2009,A2,Wayel Bologna,9,MAGGIOLI Simone,Libero,1982,180,RN,ITA,-,-
2008/2009,A2,Wayel Bologna,10,GROMADOWSKI Marcel,Spiker,1985,202,POL,POL,-,-
2008/2009,A2,Wayel Bologna,11,BRAGA Roberto,Middleblocker,1984,204,PD,ITA,-,-
2008/2009,A2,Wayel Bologna,12,LUCCHI Cristiano,Spiker,1977,193,FC,ITA,-,-
2008/2009,A2,Wayel Bologna,14,PAOLI Alessandro,Middleblocker,1984,194,TN,ITA,-,-
2008/2009,A2,Wayel Bologna,15,GALLESI Matteo,Setter,1990,180,BO,ITA,-,-
2008/2009,A2,Wayel Bologna,18,PELI Enrico,Libero,1985,180,BO,ITA,-,-
