Season,Division,Team,No,Player,Role,Born,Height,Nat. Sport.,Note
2008/2009,A2,Di.Ra.Lab. Roma,4,DROZINA ELENA,Setter,1978,181,ITA,-
2008/2009,A2,Di.Ra.Lab. Roma,6,FANELLA SILVIA,Spiker,1983,178,ITA,-
2008/2009,A2,Di.Ra.Lab. Roma,8,CARMINATI CHIARA,Middleblocker,1986,188,ITA,-
2008/2009,A2,Di.Ra.Lab. Roma,9,PEDRA MENDES MARI HELEN,Spiker,1984,178,BRA,from 16/11/2008
2008/2009,A2,Di.Ra.Lab. Roma,9,PEDRA MENDES MARI HELEN,Spiker,1984,178,BRA,until 08/10/2008
2008/2009,A2,Di.Ra.Lab. Roma,10,SACCOMANI LAURA,Spiker,1991,191,ITA,-
2008/2009,A2,Di.Ra.Lab. Roma,11,MARAZZA MORENA,Setter,1977,177,ITA,-
2008/2009,A2,Di.Ra.Lab. Roma,15,MARLETTA VALERIA,Middleblocker,1976,190,ITA,-
2008/2009,A2,Di.Ra.Lab. Roma,15,MELE ILARIA,Middleblocker,1992,0,-,from 21/12/2008
2008/2009,A2,Di.Ra.Lab. Roma,16,SCARPELLINO DANIELA,Spiker,1980,180,ITA,-
2008/2009,A2,Di.Ra.Lab. Roma,17,COZZI VALENTINA,Libero,1985,177,ITA,-
2008/2009,A2,Europea92 Original Marines Milano,1,NIKOLLE DEL RIO AID CORREA,Spiker,1985,186,BRA,-
2008/2009,A2,Europea92 Original Marines Milano,5,MARINKOVIC DRAGANA,Middleblocker,1982,196,SRB,-
2008/2009,A2,Europea92 Original Marines Milano,7,VOLAJ LISIENA,Middleblocker,1988,180,ITA,-
2008/2009,A2,Europea92 Original Marines Milano,8,MOLINENGO MICHELA,Libero,1978,162,ITA,-
2008/2009,A2,Europea92 Original Marines Milano,9,PADUA IRENE,Spiker,1989,183,ITA,-
2008/2009,A2,Europea92 Original Marines Milano,10,BECCARIA VANIA,Spiker,1973,194,ITA,-
2008/2009,A2,Europea92 Original Marines Milano,11,MARC DIANA RAMONA,Spiker,1979,183,ITA,-
2008/2009,A2,Europea92 Original Marines Milano,12,CORNA STEFANIA,Setter,1990,192,ITA,-
2008/2009,A2,Europea92 Original Marines Milano,15,CROZZOLIN ALESSANDRA,Middleblocker,1977,186,ITA,-
2008/2009,A2,Europea92 Original Marines Milano,16,BATTISTINI SIMONA,Setter,1976,172,ITA,-
2008/2009,A2,Europea92 Original Marines Milano,17,RONCHETTI GIULIA,Libero,1989,173,ITA,-
2008/2009,A2,Infotel Forlì,1,VENTURA ALESSANDRA,Spiker,1983,183,ITA,until 04/01/2009
2008/2009,A2,Infotel Forlì,2,AGOSTINETTO GIULIA,Setter,1987,180,ITA,-
2008/2009,A2,Infotel Forlì,3,ANTONUCCI ILARIA,Spiker,1987,185,ITA,-
2008/2009,A2,Infotel Forlì,4,POLI TANIA,Spiker,1978,181,ITA,-
2008/2009,A2,Infotel Forlì,5,BALLARINI MOANA,Libero,1987,158,ITA,-
2008/2009,A2,Infotel Forlì,6,GALLICANI CLARA,Setter,1989,180,ITA,-
2008/2009,A2,Infotel Forlì,7,CAPONI MANUELA,Middleblocker,1979,186,ITA,-
2008/2009,A2,Infotel Forlì,8,KIRKWOOD SARAH ANN,Spiker,1985,185,USA,until 22/12/2008
2008/2009,A2,Infotel Forlì,10,PERCAN SONJA,Spiker,1981,186,CRO,-
2008/2009,A2,Infotel Forlì,11,MAZZULLA NELLINA,Middleblocker,1980,181,ITA,-
2008/2009,A2,Infotel Forlì,12,MAGNANI ANGELICA,Spiker,1992,181,ITA,-
2008/2009,A2,Infotel Forlì,13,RASTELLI GIULIA,Libero,1990,168,ITA,-
2008/2009,A2,Infotel Forlì,14,PARENTI DARIA,Middleblocker,1977,185,ITA,-
2008/2009,A2,Infotel Forlì,17,ARIMATTEI SOFIA,Spiker,1981,186,ITA,from 29/12/2008
2008/2009,A2,Magic Pack Cremona,3,SIGNORILE NOEMI,Setter,1990,183,ITA,-
2008/2009,A2,Magic Pack Cremona,5,FANZINI CATERINA,Spiker,1985,185,ITA,-
2008/2009,A2,Magic Pack Cremona,6,NARDINI DANIELA,Middleblocker,1982,182,ITA,-
2008/2009,A2,Magic Pack Cremona,8,DUMLER CORNELIA,Spiker,1982,182,GER,-
2008/2009,A2,Magic Pack Cremona,9,AGOSTINETTO MARTA,Spiker,1987,184,ITA,-
2008/2009,A2,Magic Pack Cremona,11,BOSCOSCURO MARTINA,Libero,1988,165,ITA,-
2008/2009,A2,Magic Pack Cremona,12,GENTILI FRANCESCA,Middleblocker,1990,186,ITA,-
2008/2009,A2,Magic Pack Cremona,13,SACCONI CHIARA,Middleblocker,1986,186,ITA,-
2008/2009,A2,Magic Pack Cremona,15,VASILEVA ELITSA,Spiker,1990,194,BUL,-
2008/2009,A2,Magic Pack Cremona,17,SHOPOVA NADEZHDA,Spiker,1984,187,BUL,-
2008/2009,A2,Magic Pack Cremona,18,MURI ELISA,Setter,1984,181,ITA,-
2008/2009,A2,MC-Carnaghi Villa Cortese,1,LUCIANI NICOLETTA,Middleblocker,1979,185,ITA,-
2008/2009,A2,MC-Carnaghi Villa Cortese,2,PARIS SARA,Libero,1985,165,ITA,-
2008/2009,A2,MC-Carnaghi Villa Cortese,3,PINESE ALESSANDRA,Setter,1975,174,ITA,from 30/12/2008
2008/2009,A2,MC-Carnaghi Villa Cortese,4,BIAMONTE DANIELA,Spiker,1973,188,ITA,-
2008/2009,A2,MC-Carnaghi Villa Cortese,5,BO ANNA,Setter,1974,182,ITA,-
2008/2009,A2,MC-Carnaghi Villa Cortese,6,CROTTI CLAUDIA,Middleblocker,1987,182,ITA,-
2008/2009,A2,MC-Carnaghi Villa Cortese,7,HASALIKOVA MICHAELA,Middleblocker,1984,194,CZE,from 04/02/2009
2008/2009,A2,MC-Carnaghi Villa Cortese,7,CIACCA VALENTINA,Middleblocker,1982,181,ITA,until 29/10/2008
2008/2009,A2,MC-Carnaghi Villa Cortese,8,BLOM ALICE,Spiker,1980,178,NED,-
2008/2009,A2,MC-Carnaghi Villa Cortese,9,BALLARDINI VIVIANA,Spiker,1976,176,ITA,-
2008/2009,A2,MC-Carnaghi Villa Cortese,10,MONACO STEFANIA,Spiker,1984,183,ITA,-
2008/2009,A2,MC-Carnaghi Villa Cortese,12,NICORA FRANCESCA,Spiker,1978,182,ITA,-
2008/2009,A2,MC-Carnaghi Villa Cortese,13,D'AGOSTINO STEFANIA,Setter,1986,179,ITA,until 12/01/2009
2008/2009,A2,MC-Carnaghi Villa Cortese,16,MELLO ANNA VANIA,Middleblocker,1979,187,ITA,from 12/10/2008 AL 01/02/2009
2008/2009,A2,Pallavolo Donoratico,1,GARCIA MARQUEZ ELENA,Spiker,1979,188,ESP,-
2008/2009,A2,Pallavolo Donoratico,2,RADZUWEIT KATHY,Middleblocker,1982,196,GER,-
2008/2009,A2,Pallavolo Donoratico,3,NANNINI OMBRETTA,Spiker,1973,177,ITA,-
2008/2009,A2,Pallavolo Donoratico,4,ROCCA ELISA,Spiker,1986,187,ITA,from 30/12/2008
2008/2009,A2,Pallavolo Donoratico,5,FIDANZI GIULIA,Spiker,1988,174,ITA,-
2008/2009,A2,Pallavolo Donoratico,6,GIOVANNELLI SILVIA,Middleblocker,1981,184,ITA,-
2008/2009,A2,Pallavolo Donoratico,7,FLORIS SHANA,Libero,1992,153,ITA,-
2008/2009,A2,Pallavolo Donoratico,8,CRUSCHELLI SARA,Libero,1979,168,ITA,-
2008/2009,A2,Pallavolo Donoratico,9,FILIPPI LIANA,Spiker,1976,174,ITA,-
2008/2009,A2,Pallavolo Donoratico,10,CALLEGARO CINZIA,Setter,1975,175,ITA,-
2008/2009,A2,Pallavolo Donoratico,11,CASTELLANO ALESSANDRA,Middleblocker,1982,176,ITA,-
2008/2009,A2,Pallavolo Donoratico,12,ZANOLLA EMMA,Spiker,1982,180,ITA,-
2008/2009,A2,Pallavolo Donoratico,15,LUZZI GIORGIA,Setter,1989,177,ITA,-
2008/2009,A2,RebecchiLupa Piacenza,1,NENKOVSKA ELENA,Spiker,1977,185,BUL,-
2008/2009,A2,RebecchiLupa Piacenza,2,MAZZOCCHI EVA,Libero,1992,170,ITA,-
2008/2009,A2,RebecchiLupa Piacenza,3,RANIA VALENTINA,Spiker,1985,183,ITA,-
2008/2009,A2,RebecchiLupa Piacenza,4,SESTINI DILETTA,Middleblocker,1987,180,ITA,-
2008/2009,A2,RebecchiLupa Piacenza,5,DALL'ORA CHIARA,Middleblocker,1983,187,ITA,-
2008/2009,A2,RebecchiLupa Piacenza,6,GIOGOLI FRANCESCA,Setter,1983,175,ITA,-
2008/2009,A2,RebecchiLupa Piacenza,7,GHILARDI ALESSIA,Libero,1979,165,ITA,until 08/12/2008
2008/2009,A2,RebecchiLupa Piacenza,8,BORRELLI VALENTINA,Spiker,1978,190,ITA,-
2008/2009,A2,RebecchiLupa Piacenza,9,NICOLINI LAURA,Middleblocker,1979,187,ITA,-
2008/2009,A2,RebecchiLupa Piacenza,10,MARTINI ALICE,Spiker,1987,181,ITA,-
2008/2009,A2,RebecchiLupa Piacenza,11,CIMOLI VALERIA,Setter,1986,182,ITA,-
2008/2009,A2,RebecchiLupa Piacenza,12,BEIER HEIKE,Spiker,1983,184,GER,-
2008/2009,A2,RebecchiLupa Piacenza,15,CROCE PAOLA,Libero,1978,167,ITA,-
2008/2009,A2,Sea Urbino,1,BORGHI GLORIA,Middleblocker,-,0,-,from 30/11/2008
2008/2009,A2,Sea Urbino,1,MONTANARI CATERINA,Spiker,-,0,-,from 23/11/2008
2008/2009,A2,Sea Urbino,1,MONCERI CATERINA,Spiker,-,0,-,from 14/12/2008
2008/2009,A2,Sea Urbino,1,TIBERI CARLOTTA,Spiker,-,0,-,from 26/12/2008
2008/2009,A2,Sea Urbino,2,SANCHEZ SALFRAN MARTHA,Spiker,1973,182,CUB,from 22/01/2009
2008/2009,A2,Sea Urbino,2,SMARGIASSI GIULIA,Spiker,-,0,-,from 25/01/2009
2008/2009,A2,Sea Urbino,4,BOTTIGLIONE ROBERTA,Middleblocker,1984,183,ITA,-
2008/2009,A2,Sea Urbino,5,GERMANOVA ANETA,Spiker,1975,187,BUL,-
2008/2009,A2,Sea Urbino,7,GIULIODORI SARA,Middleblocker,1983,180,ITA,-
2008/2009,A2,Sea Urbino,8,VALLESE ANTONIETTA,Libero,1983,165,ITA,-
2008/2009,A2,Sea Urbino,9,GALEOTTI MARTA,Setter,1984,172,ITA,-
2008/2009,A2,Sea Urbino,10,CARDANI ELISA,Libero,1990,170,ITA,-
2008/2009,A2,Sea Urbino,12,MASONI MARIANNA,Spiker,1986,186,ITA,-
2008/2009,A2,Sea Urbino,13,D'AGOSTINO STEFANIA,Setter,1986,179,ITA,from 13/01/2009
2008/2009,A2,Sea Urbino,13,LURASCHI KATJA,Setter,1986,188,ITA,until 12/01/2009
2008/2009,A2,Sea Urbino,14,BENINI GIULIA,Spiker,1983,188,ITA,-
2008/2009,A2,Sea Urbino,16,ARTMENKO SHAPOSHNIKOV TATIANA,Spiker,1976,186,ISR,-
2008/2009,A2,Sea Urbino,17,MENGHI SARA,Middleblocker,1983,182,ITA,-
2008/2009,A2,Sea Urbino,18,ENOBAKHARE CONSOLATA,Spiker,-,0,-,from 09/11/2008
2008/2009,A2,Sea Urbino,18,VIOLINI ANNA,Spiker,-,0,-,from 19/10/2008
2008/2009,A2,Volley San Vito,1,DI MARTILE MARA,Libero,1976,167,ITA,-
2008/2009,A2,Volley San Vito,2,FACCHINETTI FABIOLA,Middleblocker,1989,182,ITA,-
2008/2009,A2,Volley San Vito,3,PICCIONE ALESSANDRA,Spiker,1980,180,ITA,-
2008/2009,A2,Volley San Vito,4,GORINI GIADA,Setter,1988,181,ITA,-
2008/2009,A2,Volley San Vito,5,CARACUTA VALERIA,Setter,1987,173,ITA,-
2008/2009,A2,Volley San Vito,6,CARBONE IOLE,Spiker,1993,182,ITA,-
2008/2009,A2,Volley San Vito,7,VINCIARELLI CRISTINA,Middleblocker,1980,180,ITA,-
2008/2009,A2,Volley San Vito,8,ALVAREZ AZURIMA,Middleblocker,1978,192,ITA,from 21/02/2009
2008/2009,A2,Volley San Vito,10,JALINE PRADO DE OLIVEIRA,Spiker,1979,190,BRA,-
2008/2009,A2,Volley San Vito,11,PINEDO GEORGINA SOLEDAD,Spiker,1981,179,ARG,-
2008/2009,A2,Volley San Vito,13,LABATE ALESSANDRA,Middleblocker,1981,187,ITA,-
2008/2009,A2,Volley San Vito,16,RONCONI PAOLA,Spiker,1979,180,ITA,-
