Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2006/2007,A2,Codyeco S.Croce,3,VLAM Tjie,Middleblocker,1985,208,NED,NED,from 13/04/2007,-
2006/2007,A2,Codyeco S.Croce,4,JANIC Bojan,Spiker,1982,198,SRB,SRB,-,-
2006/2007,A2,Codyeco S.Croce,7,LIRUTTI Kristian,Spiker,1975,190,UD,ITA,-,-
2006/2007,A2,Codyeco S.Croce,8,PAPUCCI Davide,Spiker,1988,198,FI,ITA,-,-
2006/2007,A2,Codyeco S.Croce,10,TORRE Paolo,Setter,1976,201,LU,ITA,-,-
2006/2007,A2,Codyeco S.Croce,11,ROCCHINI Lorenzo,Middleblocker,1985,201,FI,ITA,-,-
2006/2007,A2,Codyeco S.Croce,12,FABBIANI Sandro,Spiker,1978,198,RE,ITA,-,-
2006/2007,A2,Codyeco S.Croce,13,CORSINI Francesco,Middleblocker,1979,202,PG,ITA,-,-
2006/2007,A2,Codyeco S.Croce,14,CALDEIRA Leonardo,Spiker,1982,194,BRA,BRA,until 14/03/2007,-
2006/2007,A2,Codyeco S.Croce,15,FONDI Edoardo,Spiker,1986,196,FI,ITA,-,-
2006/2007,A2,Codyeco S.Croce,16,PAGNI Filippo,Middleblocker,1984,200,PI,ITA,-,-
2006/2007,A2,Codyeco S.Croce,18,FALASCHI Marco,Setter,1987,186,PI,ITA,-,-
2006/2007,A2,Codyeco S.Croce,-,SACCARDI Lapo,Middleblocker,1973,201,FI,ITA,from 25/01/2007,proveniente da Abasan Bari
2006/2007,A2,Edilesse Cavriago,1,LUPPI Oreste,Middleblocker,1983,195,RE,ITA,-,-
2006/2007,A2,Edilesse Cavriago,2,GIUMELLI Riccardo,Setter,1980,192,MS,ITA,-,-
2006/2007,A2,Edilesse Cavriago,3,REGGIO Riccardo,Setter,1986,192,IM,ITA,until 08/01/2007,-
2006/2007,A2,Edilesse Cavriago,5,STAGNI Luca,Middleblocker,1975,198,FE,ITA,-,-
2006/2007,A2,Edilesse Cavriago,6,MODICA Riccardo,Setter,1973,180,PA,ITA,from 11/11/2006 11/12/2006,trasferito a Sparkling Milano
2006/2007,A2,Edilesse Cavriago,7,BASSOLI Davide,Middleblocker,1983,198,RE,ITA,-,-
2006/2007,A2,Edilesse Cavriago,8,ARMETI Francesco,Spiker,1976,189,BG,ITA,-,-
2006/2007,A2,Edilesse Cavriago,10,RODRIGUES Rodrigo Gil,Spiker,1978,196,BRA,BRA,-,-
2006/2007,A2,Edilesse Cavriago,10,SPERINGO Stefano,Middleblocker,1979,195,MN,ITA,-,-
2006/2007,A2,Edilesse Cavriago,11,CANTAGALLI Luca,Spiker,1965,199,RE,ITA,from 17/11/2006,-
2006/2007,A2,Edilesse Cavriago,12,CARLETTI Bertrand,Setter,1982,205,FRA,FRA,from 09/01/2007,proveniente da Fiorese Spa Bassano
2006/2007,A2,Edilesse Cavriago,13,BONINI Lorenzo,Spiker,1979,193,CR,ITA,-,-
2006/2007,A2,Edilesse Cavriago,16,KIRCHHEIN William,Spiker,1972,202,BRA,BRA,-,-
2006/2007,A2,Edilesse Cavriago,18,PELI Enrico,Libero,1985,180,BO,ITA,-,-
2006/2007,A2,Esse-Ti Carilo Loreto,1,RODRIGUES Leonardo,Spiker,1978,204,BRA,BRA,-,-
2006/2007,A2,Esse-Ti Carilo Loreto,2,TOBALDI Riccardo,Middleblocker,1984,204,MC,ITA,-,-
2006/2007,A2,Esse-Ti Carilo Loreto,3,PESENTI Matteo,Libero,1976,184,BG,ITA,-,-
2006/2007,A2,Esse-Ti Carilo Loreto,4,TOMALINO Massimo,Middleblocker,1976,205,GE,ITA,-,-
2006/2007,A2,Esse-Ti Carilo Loreto,7,GATTO Massimo,Setter,1982,190,AN,ITA,-,-
2006/2007,A2,Esse-Ti Carilo Loreto,8,PEDA Janis,Spiker,1985,198,LAT,LAT,-,-
2006/2007,A2,Esse-Ti Carilo Loreto,9,PALHARINI Marlon,Spiker,1984,190,BRA,ESP,-,-
2006/2007,A2,Esse-Ti Carilo Loreto,10,VISENTIN Marco,Setter,1982,196,TV,ITA,-,-
2006/2007,A2,Esse-Ti Carilo Loreto,11,PISTOVIC Branko,Spiker,1976,191,SVK,SVK,from 13/12/2006,proveniente da Marmi Lanza Verona
2006/2007,A2,Esse-Ti Carilo Loreto,11,BATTILOTTI Andrea,Spiker,1978,196,VI,ITA,until 04/12/2006,trasferito a Abasan Bari
2006/2007,A2,Esse-Ti Carilo Loreto,15,DI FINO Antonello,Spiker,1984,200,CS,ITA,-,-
2006/2007,A2,Esse-Ti Carilo Loreto,16,BIAGIOLA Walter,Spiker,1984,192,AN,ITA,-,-
2006/2007,A2,Esse-Ti Carilo Loreto,18,MOSTERTS Matteo,Middleblocker,1986,202,MI,ITA,-,-
2006/2007,A2,Famigliulo Corigliano,1,DE CECCO Matteo,Spiker,1969,194,UD,ITA,-,-
2006/2007,A2,Famigliulo Corigliano,2,KOVACEVIC Toni,Spiker,1983,198,BIH,CRO,-,-
2006/2007,A2,Famigliulo Corigliano,3,PARODI Simone,Spiker,1986,195,IM,ITA,-,-
2006/2007,A2,Famigliulo Corigliano,5,CORVETTA Antonio,Setter,1977,188,AN,ITA,-,-
2006/2007,A2,Famigliulo Corigliano,6,MARTILOTTI Alfredo Walter,Spiker,1980,188,CS,ITA,-,-
2006/2007,A2,Famigliulo Corigliano,7,GIOVI Andrea,Libero,1983,185,PG,ITA,-,-
2006/2007,A2,Famigliulo Corigliano,8,KARIPIDIS Theoklitos,Spiker,1980,198,GRE,GRE,until 08/12/2006,-
2006/2007,A2,Famigliulo Corigliano,9,TOMASELLO Giacomo,Middleblocker,1976,197,CT,ITA,-,-
2006/2007,A2,Famigliulo Corigliano,10,DE MARCHI Francesco,Spiker,1986,190,PD,ITA,-,-
2006/2007,A2,Famigliulo Corigliano,11,DOMIZIOLI Federico,Setter,1972,190,MC,ITA,-,-
2006/2007,A2,Famigliulo Corigliano,12,ANDEL Tomas,Spiker,1982,198,CZE,CZE,from 13/04/2007,-
2006/2007,A2,Famigliulo Corigliano,14,MARIC Goran,Spiker,1981,204,SRB,SRB,-,-
2006/2007,A2,Famigliulo Corigliano,15,PARUSSO Michele,Middleblocker,1987,197,CN,ITA,-,-
2006/2007,A2,Famigliulo Corigliano,16,BALDACCINI Paolo Emilio,Middleblocker,1977,202,LU,ITA,-,-
2006/2007,A2,Famigliulo Corigliano,17,YOKO Jaques,Spiker,1972,196,FRA,FRA,from 10/01/2007,proveniente da Agnelli Metalli Bergamo
2006/2007,A2,Fiorese Spa Bassano,1,MORO Stefano,Spiker,1982,200,AL,ITA,-,-
2006/2007,A2,Fiorese Spa Bassano,3,GULMINELLI Emanuele,Libero,1973,186,RA,ITA,from 28/03/2007,-
2006/2007,A2,Fiorese Spa Bassano,4,GONZALEZ Javier,Setter,1983,195,CUB,CUB,from 12/01/2007,-
2006/2007,A2,Fiorese Spa Bassano,5,OSELLAME Giacomo,Setter,1980,185,CA,ITA,-,-
2006/2007,A2,Fiorese Spa Bassano,6,QUIROGA Rodrigo Daniel,Spiker,1987,191,ARG,ARG,-,-
2006/2007,A2,Fiorese Spa Bassano,7,DAL MOLIN Davide,Middleblocker,1978,198,VI,ITA,-,-
2006/2007,A2,Fiorese Spa Bassano,8,GUARISE Eros,Middleblocker,1983,202,VI,ITA,-,-
2006/2007,A2,Fiorese Spa Bassano,9,SABO Julius,Middleblocker,1983,207,SVK,SVK,-,-
2006/2007,A2,Fiorese Spa Bassano,10,DESIDERIO Daniele,Spiker,1979,198,CT,ITA,-,-
2006/2007,A2,Fiorese Spa Bassano,11,GUIDOLIN Mirco,Libero,1978,198,VI,ITA,-,-
2006/2007,A2,Fiorese Spa Bassano,12,BORSATTO Michele,Spiker,1979,191,VI,ITA,-,-
2006/2007,A2,Fiorese Spa Bassano,13,DALLA LIBERA Mirko,Spiker,1974,202,VI,ITA,-,-
2006/2007,A2,Fiorese Spa Bassano,14,LOLLATO Davide,Libero,1991,173,VI,ITA,from 24/09/2006,-
2006/2007,A2,Fiorese Spa Bassano,18,CARLETTI Bertrand,Setter,1982,205,FRA,FRA,until 08/01/2007,trasferito a Edilesse Cavriago
2006/2007,A2,Framasil Cucine Pineto,1,ANTEQUERA Ruben,Spiker,1981,205,ESP,ESP,from 17/12/2006,proveniente da Petrecca Isernia
2006/2007,A2,Framasil Cucine Pineto,2,FENILI Riccardo,Libero,1975,192,LU,ITA,from 14/12/2006,-
2006/2007,A2,Framasil Cucine Pineto,3,GUIDONE Matteo,Middleblocker,1987,198,PE,ITA,-,-
2006/2007,A2,Framasil Cucine Pineto,5,MEDORI Marco,Setter,1980,185,TE,ITA,-,-
2006/2007,A2,Framasil Cucine Pineto,6,LEONE Fabio,Spiker,1977,190,PE,ITA,-,-
2006/2007,A2,Framasil Cucine Pineto,8,MANCINI Marco,Spiker,1975,190,AQ,ITA,-,-
2006/2007,A2,Framasil Cucine Pineto,9,RONALDO ROYAL Henrique,Setter,1976,194,BRA,BRA,-,-
2006/2007,A2,Framasil Cucine Pineto,10,SBORGIA Emanuele,Middleblocker,1981,198,PE,ITA,-,-
2006/2007,A2,Framasil Cucine Pineto,11,BELTRAN Angel,Middleblocker,1973,203,CUB,ITA,-,-
2006/2007,A2,Framasil Cucine Pineto,12,RUSSO Massimiliano,Middleblocker,1976,196,TO,ITA,-,-
2006/2007,A2,Framasil Cucine Pineto,13,BERGAMO Alexandre Antonio,Spiker,1981,200,BRA,BRA,-,-
2006/2007,A2,Framasil Cucine Pineto,16,CACCHIARELLI Matteo,Libero,1985,177,AP,ITA,-,-
2006/2007,A2,Framasil Cucine Pineto,17,ZAGONEL Diogenes Zago,Spiker,1981,195,BRA,BRA,-,-
2006/2007,A2,Framasil Cucine Pineto,18,BALDASSERONI Simone,Spiker,1977,198,RM,ITA,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,1,PASCUAL Rafael,Spiker,1970,195,ESP,ESP,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,2,DE MORI Bruno,Middleblocker,1965,200,FG,ITA,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,3,RINALDI Flavio,Spiker,1978,184,MI,ITA,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,5,ALVES LITWINCZUK Leonardo Leozao,Spiker,1984,203,BRA,BRA,from 13/04/2007,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,6,GUGLIELMI Francesco,Libero,1972,191,TA,ITA,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,7,MUCCIO Giuseppe,Middleblocker,1985,202,LE,ITA,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,8,LIBRARO Enrico,Spiker,1983,191,NA,ITA,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,10,MAZZARELLI Giuseppe,Setter,1981,182,BA,ITA,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,11,FABRONI Marco,Setter,1981,190,VA,ITA,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,12,BARBONE Giuseppe,Middleblocker,1974,200,BA,ITA,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,14,DOS SANTOS MONTEIRO Joel,Spiker,1974,202,BRA,BRA,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,15,CREUS LARRY Sebastian,Middleblocker,1981,201,ARG,ARG,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,16,LO RE Luca,Spiker,1976,200,BR,ITA,-,-
2006/2007,A2,Materdomini Volley.It Castellana Grotte,18,KOLACNY Jaromir,Spiker,1980,200,CZE,CZE,from 16/01/2007,-
2006/2007,A2,Modugno-Noicattaro Volley,1,GRASSANO Michele,Spiker,1986,192,FG,ITA,until 27/11/2006,-
2006/2007,A2,Modugno-Noicattaro Volley,2,OREL Aljosa,Spiker,1982,190,SLO,ITA,-,-
2006/2007,A2,Modugno-Noicattaro Volley,4,ROGANTI Riccardo,Libero,1982,174,MC,ITA,-,-
2006/2007,A2,Modugno-Noicattaro Volley,7,OLTEANU Bogdan,Spiker,1981,197,ROM,ROM,-,-
2006/2007,A2,Modugno-Noicattaro Volley,8,MIRIZZI Fabio,Setter,1979,185,BA,ITA,-,-
2006/2007,A2,Modugno-Noicattaro Volley,8,SALAS MORENO Maikel,Setter,1981,192,CUB,CUB,from 12/01/2007,proveniente da Marmi Lanza Verona
2006/2007,A2,Modugno-Noicattaro Volley,9,LAMOISE Olivier,Middleblocker,1979,205,FRA,FRA,-,-
2006/2007,A2,Modugno-Noicattaro Volley,10,MERIGGIOLI Roberto,Setter,1975,193,NA,ITA,-,-
2006/2007,A2,Modugno-Noicattaro Volley,11,DURANTE Gianluca,Spiker,1976,195,LE,ITA,-,-
2006/2007,A2,Modugno-Noicattaro Volley,12,NUZZO Gianluca,Spiker,1975,193,LE,ITA,-,-
2006/2007,A2,Modugno-Noicattaro Volley,13,SANTIÀ Ivano,Spiker,1976,197,BI,ITA,-,-
2006/2007,A2,Modugno-Noicattaro Volley,14,GIOSA Alessandro,Middleblocker,1977,198,TA,ITA,-,-
2006/2007,A2,Modugno-Noicattaro Volley,15,STANGONI Sandro,Middleblocker,1975,197,SS,ITA,-,-
2006/2007,A2,Monini Spoleto,1,KOOISTRA Joost,Spiker,1976,196,NED,NED,from 12/03/2007,-
2006/2007,A2,Monini Spoleto,2,PEREZ MORENO Victor,Spiker,1976,195,FRA,FRA,-,-
2006/2007,A2,Monini Spoleto,3,GIULIANI Andrea,Setter,1984,191,AN,ITA,from 06/12/2006,-
2006/2007,A2,Monini Spoleto,4,CORSETTI Marco,Spiker,1984,191,PG,ITA,-,-
2006/2007,A2,Monini Spoleto,5,DEGLI ESPOSTI Luca,Setter,1986,185,PG,ITA,-,-
2006/2007,A2,Monini Spoleto,6,GALDI Antonello,Middleblocker,1977,198,SA,ITA,-,-
2006/2007,A2,Monini Spoleto,7,PAGOTTO Matteo,Libero,1981,185,TV,ITA,from 13/10/2006,proveniente da Sisley Treviso
2006/2007,A2,Monini Spoleto,9,PAOLUCCI Adriano,Setter,1979,190,RM,ITA,-,-
2006/2007,A2,Monini Spoleto,10,CHOCHOLAK Gabriel,Spiker,1978,203,SVK,SVK,-,-
2006/2007,A2,Monini Spoleto,11,ROMANI Nicola,Spiker,1984,190,PU,ITA,-,-
2006/2007,A2,Monini Spoleto,12,ANCORA Antonio,Libero,1977,183,LE,ITA,until 15/12/2006,-
2006/2007,A2,Monini Spoleto,13,SALGADO Hiosvany,Middleblocker,1979,201,CUB,ITA,-,-
2006/2007,A2,Monini Spoleto,14,GEMMI Lorenzo,Spiker,1985,199,MC,ITA,-,-
2006/2007,A2,Monini Spoleto,15,MEDENIS Ansis,Spiker,1984,198,LAT,LAT,-,-
2006/2007,A2,Monini Spoleto,16,MORETTI Daniele,Middleblocker,1980,197,MC,ITA,-,-
2006/2007,A2,Petrecca Isernia,1,COSTANTINI Antonio,Middleblocker,1972,194,CH,ITA,-,-
2006/2007,A2,Petrecca Isernia,4,DI MARCO Andrea,Middleblocker,1982,198,PG,ITA,-,-
2006/2007,A2,Petrecca Isernia,5,SCAPPATICCIO Mario,Setter,1974,180,NA,ITA,-,-
2006/2007,A2,Petrecca Isernia,7,GRIBOV Andrej,Spiker,1984,194,RUS,ITA,-,-
2006/2007,A2,Petrecca Isernia,8,TROKA Arber,Spiker,1988,193,ALB,ITA,from 26/12/2006,-
2006/2007,A2,Petrecca Isernia,9,ROSSO Mattia,Spiker,1985,195,CN,ITA,-,-
2006/2007,A2,Petrecca Isernia,10,GATTO Michele,Libero,1976,179,FR,ITA,-,-
2006/2007,A2,Petrecca Isernia,11,CRISPINO Maurizio,Spiker,1976,201,FR,ITA,-,-
2006/2007,A2,Petrecca Isernia,13,CORTELLAZZI Emiliano,Setter,1985,189,CN,ITA,-,-
2006/2007,A2,Petrecca Isernia,14,SHUMOV Konstantin,Middleblocker,1985,204,RUS,FIN,-,-
2006/2007,A2,Petrecca Isernia,15,ANTEQUERA Ruben,Spiker,1981,205,ESP,ESP,until 16/12/2006,trasferito a Framasil Cucine Pineto
2006/2007,A2,Petrecca Isernia,16,DA SILVA AXÈ Carlos Cesar,Spiker,1972,195,BRA,BRA,from 24/11/2006,-
2006/2007,A2,Petrecca Isernia,17,ARGILAGOS Alexeis,Spiker,1975,199,CUB,CUB,-,-
2006/2007,A2,Petrecca Isernia,18,SCUDERI Lorenzo,Spiker,1983,191,CN,ITA,-,-
2006/2007,A2,Premier Hotels Crema,1,CAZZANIGA Roberto,Spiker,1979,202,MI,ITA,-,-
2006/2007,A2,Premier Hotels Crema,2,ELIA Alberto,Middleblocker,1985,205,VT,ITA,-,-
2006/2007,A2,Premier Hotels Crema,3,HELD Henk Jan,Middleblocker,1967,200,NED,ITA,-,-
2006/2007,A2,Premier Hotels Crema,4,AIELLO Marco,Spiker,1977,198,TO,ITA,-,-
2006/2007,A2,Premier Hotels Crema,5,EGESTE Daniele,Middleblocker,1973,194,PC,ITA,-,-
2006/2007,A2,Premier Hotels Crema,6,CROSATTI Paolo,Spiker,1983,188,BS,ITA,-,-
2006/2007,A2,Premier Hotels Crema,7,TEJEDA Carlos Arturo,Spiker,1980,202,VEN,VEN,from 11/01/2007,-
2006/2007,A2,Premier Hotels Crema,8,SAITTA Davide,Setter,1987,188,CT,ITA,-,-
2006/2007,A2,Premier Hotels Crema,9,MARTINO Matteo,Spiker,1987,198,AL,ITA,-,-
2006/2007,A2,Premier Hotels Crema,10,CAPROTTI Alberto,Libero,1968,186,MB,ITA,-,-
2006/2007,A2,Premier Hotels Crema,15,JANKOVIC Martin,Spiker,1974,198,SVK,SVK,-,-
2006/2007,A2,Premier Hotels Crema,16,JANKZAC Krystof,Spiker,1974,202,POL,POL,until 30/12/2006,-
2006/2007,A2,Premier Hotels Crema,17,SOLI Fabio,Setter,1979,192,MO,ITA,-,-
2006/2007,A2,Premier Hotels Crema,18,CANZANELLA Mario,Spiker,1981,194,NA,ITA,-,-
2006/2007,A2,Salento d’amare Taviano,1,LIEFKE Marco,Spiker,1974,209,GER,GER,-,-
2006/2007,A2,Salento d’amare Taviano,3,TOMASSETTI Daniele,Middleblocker,1981,203,RM,ITA,-,-
2006/2007,A2,Salento d’amare Taviano,5,DE GIORGI Michele,Setter,1968,182,LE,ITA,-,-
2006/2007,A2,Salento d’amare Taviano,7,PÀSSARO Sandro,Setter,1981,194,GER,ITA,-,-
2006/2007,A2,Salento d’amare Taviano,8,STOLTZ Wouter,Spiker,1984,192,NED,NED,from 16/03/2007,-
2006/2007,A2,Salento d’amare Taviano,8,BOTTI Massimo,Middleblocker,1973,196,PC,ITA,from 31/10/2006 16/12/2006,trasferito a Copra Berni Piacenza
2006/2007,A2,Salento d’amare Taviano,9,LORENZI Simone,Middleblocker,1982,206,TN,ITA,-,-
2006/2007,A2,Salento d’amare Taviano,10,ZANETTE MUGNAINI Mauricio,Spiker,1983,195,BRA,BRA,-,-
2006/2007,A2,Salento d’amare Taviano,11,DE PANDIS Daniele,Libero,1984,184,LE,ITA,-,-
2006/2007,A2,Salento d’amare Taviano,12,CARAFA Aldo,Spiker,1972,186,LE,ITA,from 18/10/2006,-
2006/2007,A2,Salento d’amare Taviano,13,BELARDI Fabio,Middleblocker,1978,203,TS,ITA,-,-
2006/2007,A2,Salento d’amare Taviano,14,EREU Thomas,Spiker,1979,193,VEN,VEN,-,-
2006/2007,A2,Salento d’amare Taviano,15,TREVISAN Dante Elias,Spiker,1981,188,BRA,BRA,-,-
2006/2007,A2,Salento d’amare Taviano,18,ARMENAKIS Apostolos,Spiker,1980,202,GRE,GRE,from 27/10/2006 27/11/2006,-
2006/2007,A2,Sparkling Milano,1,MENGOZZI Stefano,Middleblocker,1985,204,RA,ITA,-,-
2006/2007,A2,Sparkling Milano,4,NOVOTNY Jakub,Spiker,1979,196,CZE,CZE,from 07/11/2006,-
2006/2007,A2,Sparkling Milano,5,MODICA Riccardo,Setter,1973,180,PA,ITA,from 15/01/2007,proveniente da Edilesse Cavriago
2006/2007,A2,Sparkling Milano,6,RUIZ Ivan Benito,Spiker,1977,195,CUB,CUB,-,-
2006/2007,A2,Sparkling Milano,7,TABANELLI Matteo,Libero,1983,190,RA,ITA,-,-
2006/2007,A2,Sparkling Milano,8,IOPPI Pietro,Middleblocker,1982,201,TV,ITA,from 22/10/2006,-
2006/2007,A2,Sparkling Milano,9,CASAGRANDE Paolo,Setter,1980,188,NO,ITA,-,-
2006/2007,A2,Sparkling Milano,10,LUNDTANG Jesper,Spiker,1972,196,DEN,DEN,-,-
2006/2007,A2,Sparkling Milano,11,INSALATA Vito,Middleblocker,1977,194,BA,ITA,-,-
2006/2007,A2,Sparkling Milano,12,SPAIRANI Riccardo,Middleblocker,1978,197,MI,ITA,-,-
2006/2007,A2,Sparkling Milano,13,TRAVICA Dragan,Setter,1986,200,CRO,ITA,-,-
2006/2007,A2,Sparkling Milano,14,PEREZ Iban,Spiker,1983,198,ESP,ESP,until 21/12/2006,trasferito a RPA-LuigiBacchi.it Perugia
2006/2007,A2,Sparkling Milano,15,SIRRI Luca,Spiker,1983,194,RA,ITA,-,-
2006/2007,A2,Sparkling Milano,16,PLATENIK Peter,Spiker,1981,196,SVK,CZE,-,-
2006/2007,A2,Tiscali Cagliari,1,PERIC Branimir,Setter,1981,198,SRB,SRB,-,-
2006/2007,A2,Tiscali Cagliari,3,MASCIA Alessandro,Libero,1975,196,CI,ITA,-,-
2006/2007,A2,Tiscali Cagliari,4,SEVILLANO Manuel,Spiker,1981,193,ESP,ESP,-,-
2006/2007,A2,Tiscali Cagliari,5,BURBELLO Francesco,Spiker,1986,197,PD,ITA,-,-
2006/2007,A2,Tiscali Cagliari,6,POSTIGLIONI Daniele,Middleblocker,1980,202,RM,ITA,-,-
2006/2007,A2,Tiscali Cagliari,7,FRANCESCONI Luca,Spiker,1983,194,CA,ITA,-,-
2006/2007,A2,Tiscali Cagliari,8,FADDA Nicola,Spiker,1985,180,CA,ITA,-,-
2006/2007,A2,Tiscali Cagliari,9,BARBARESCHI Giorgio,Spiker,1978,193,GE,ITA,-,-
2006/2007,A2,Tiscali Cagliari,10,BATEZ Vladimir,Spiker,1969,194,SRB,SRB,-,-
2006/2007,A2,Tiscali Cagliari,11,SCILÌ Giacomo,Middleblocker,1976,199,CA,ITA,-,-
2006/2007,A2,Tiscali Cagliari,12,CRISTIANO Gabriele,Middleblocker,1981,204,RM,ITA,-,-
2006/2007,A2,Tiscali Cagliari,13,DURANTE Carlo,Spiker,1987,191,CA,ITA,-,-
2006/2007,A2,Tiscali Cagliari,15,ARDU Alessandro,Setter,1978,187,OR,ITA,-,-
