Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2003/2004,A2,Conad Volley Forlì,14,CANCELLIERI Isauro,Spiker,1980,196,RN,ITA,-,-
2003/2004,A2,Conad Volley Forlì,16,SASSI Dario,Spiker,-,190,FC,ITA,from 12/10/2003,-
2003/2004,A2,Conad Volley Forlì,18,PICCIONI Francesco,Spiker,1976,192,CZ,ITA,-,-
2003/2004,A2,Esse-ti Carilo Loreto,2,MARSILI Massimo,Spiker,1965,200,AN,ITA,-,-
2003/2004,A2,Esse-ti Carilo Loreto,2,VASIC Milan,Spiker,1980,204,SRB,SRB,until 02/02/2004,-
2003/2004,A2,Esse-ti Carilo Loreto,3,ZAMPONI Matteo,Spiker,1978,195,MC,ITA,-,-
2003/2004,A2,Esse-ti Carilo Loreto,4,MODICA Riccardo,Setter,1973,180,PA,ITA,-,-
2003/2004,A2,Esse-ti Carilo Loreto,5,DANI Marco,Middleblocker,1975,205,FI,ITA,-,-
2003/2004,A2,Esse-ti Carilo Loreto,6,GULMINELLI Emanuele,Libero,1973,186,RA,ITA,-,-
2003/2004,A2,Esse-ti Carilo Loreto,7,GATTO Massimo,Setter,1982,190,AN,ITA,-,-
2003/2004,A2,Esse-ti Carilo Loreto,8,PESAOLA Michele,Spiker,1974,180,AN,ITA,-,-
2003/2004,A2,Esse-ti Carilo Loreto,9,FIORI Federico,Middleblocker,1980,200,MC,ITA,-,-
2003/2004,A2,Esse-ti Carilo Loreto,10,MANCINI Corrado,Spiker,1979,201,BA,ITA,from 12/12/2003,proveniente da Rocknowar! Formigine
2003/2004,A2,Esse-ti Carilo Loreto,11,DURANTE Gianluca,Spiker,1976,195,LE,ITA,-,-
2003/2004,A2,Esse-ti Carilo Loreto,12,PAMPEL Christian,Spiker,1979,195,GER,GER,-,-
2003/2004,A2,Esse-ti Carilo Loreto,14,SACCARDI Lapo,Middleblocker,1973,201,FI,ITA,-,-
2003/2004,A2,Esse-ti Carilo Loreto,15,MARTIN Terence,Spiker,1975,201,CAN,CAN,from 29/12/2003,-
2003/2004,A2,Indeco Molfetta,1,PICIERRO Dario,Spiker,1986,191,BA,ITA,-,-
2003/2004,A2,Indeco Molfetta,1,PICIERRO Dario,Spiker,1986,191,BA,ITA,-,-
2003/2004,A2,Indeco Molfetta,2,PEPE Antonio,Universale,1977,180,BA,ITA,-,-
2003/2004,A2,Indeco Molfetta,2,PEPE Antonio,Universale,1977,180,BA,ITA,-,-
2003/2004,A2,Indeco Molfetta,4,KOVAC Slobodan,Spiker,1967,196,SRB,SRB,from 04/01/2004,-
2003/2004,A2,Indeco Molfetta,4,KOVAC Slobodan,Spiker,1967,196,SRB,SRB,from 04/01/2004,-
2003/2004,A2,Indeco Molfetta,5,PANETTO Filippo,Setter,1978,191,RO,ITA,-,-
2003/2004,A2,Indeco Molfetta,5,PANETTO Filippo,Setter,1978,191,RO,ITA,-,-
2003/2004,A2,Indeco Molfetta,7,GASPARI Massimo,Middleblocker,1980,198,AP,ITA,-,-
2003/2004,A2,Indeco Molfetta,7,GASPARI Massimo,Middleblocker,1980,198,AP,ITA,-,-
2003/2004,A2,Indeco Molfetta,8,GRECI Luigi,Setter,1980,178,LE,ITA,-,-
2003/2004,A2,Indeco Molfetta,8,GRECI Luigi,Setter,1980,178,LE,ITA,-,-
2003/2004,A2,Indeco Molfetta,9,DE VINCENZO Corrado,Universale,1972,191,BA,ITA,-,-
2003/2004,A2,Indeco Molfetta,9,DE VINCENZO Corrado,Universale,1972,191,BA,ITA,-,-
2003/2004,A2,Indeco Molfetta,10,LA FORGIA Alessandro,Middleblocker,1983,199,BA,ITA,-,-
2003/2004,A2,Indeco Molfetta,10,LA FORGIA Alessandro,Middleblocker,1983,199,BA,ITA,-,-
2003/2004,A2,Indeco Molfetta,11,COOPER Tim,Spiker,1980,210,CAN,CAN,-,-
2003/2004,A2,Indeco Molfetta,11,COOPER Tim,Spiker,1980,210,CAN,CAN,-,-
2003/2004,A2,Indeco Molfetta,12,MARINO Massimo,Libero,1969,176,CH,ITA,-,-
2003/2004,A2,Indeco Molfetta,12,MARINO Massimo,Libero,1969,176,CH,ITA,-,-
2003/2004,A2,Indeco Molfetta,13,RIVERA CAAMANO Jose Manuel,Spiker,1977,195,USA,PUR,-,-
2003/2004,A2,Indeco Molfetta,13,RIVERA CAAMANO Jose Manuel,Spiker,1977,195,USA,PUR,-,-
2003/2004,A2,Indeco Molfetta,14,SOTTOCORONA Francesco,Middleblocker,1973,195,RM,ITA,-,-
2003/2004,A2,Indeco Molfetta,14,SOTTOCORONA Francesco,Middleblocker,1973,195,RM,ITA,-,-
2003/2004,A2,Indeco Molfetta,15,BONATI Claudio,Spiker,1971,194,VR,ITA,-,-
2003/2004,A2,Indeco Molfetta,15,BONATI Claudio,Spiker,1971,194,VR,ITA,-,-
2003/2004,A2,Indeco Molfetta,16,MATHEUS Josè,Spiker,1976,193,VEN,VEN,-,-
2003/2004,A2,Indeco Molfetta,16,MATHEUS Josè,Spiker,1976,193,VEN,VEN,-,-
2003/2004,A2,Marmi Lanza Verona,1,BRAGA Roberto,Middleblocker,1984,204,PD,ITA,-,-
2003/2004,A2,Marmi Lanza Verona,2,SEMENZATO Andrea,Middleblocker,1981,208,VE,ITA,-,-
2003/2004,A2,Marmi Lanza Verona,3,RIGATELLI Alessandro,Spiker,1967,191,VR,ITA,-,-
2003/2004,A2,Marmi Lanza Verona,4,PES Giuseppe,Spiker,1975,191,VR,ITA,-,-
2003/2004,A2,Marmi Lanza Verona,6,LO RE Luca,Spiker,1976,200,BR,ITA,-,-
2003/2004,A2,Marmi Lanza Verona,7,LASKO Michal,Spiker,1981,202,POL,ITA,-,-
2003/2004,A2,Marmi Lanza Verona,8,ADAMI Daniele,Spiker,1980,194,VR,ITA,-,-
2003/2004,A2,Marmi Lanza Verona,9,NUTI Marco,Setter,1970,190,PI,ITA,-,-
2003/2004,A2,Marmi Lanza Verona,10,MESSANA Dario,Libero,1979,188,CT,ITA,-,-
2003/2004,A2,Marmi Lanza Verona,11,SHADCHIN Alexander,Middleblocker,1969,203,UKR,ITA,-,-
2003/2004,A2,Marmi Lanza Verona,12,GATO Ramon Moya,Spiker,1973,192,CUB,CUB,-,-
2003/2004,A2,Marmi Lanza Verona,15,HOWARD Daniel Allan,Middleblocker,1976,209,AUS,AUS,-,-
2003/2004,A2,Reima Crema Samgas,2,FOLLADOR Mirko,Spiker,1978,193,TV,ITA,-,-
2003/2004,A2,Reima Crema Samgas,2,FOLLADOR Mirko,Spiker,1978,193,TV,ITA,-,-
2003/2004,A2,Reima Crema Samgas,3,LISSONI Davide,Middleblocker,1980,195,MB,ITA,from 28/09/2003,-
2003/2004,A2,Reima Crema Samgas,3,LISSONI Davide,Middleblocker,1980,195,MB,ITA,from 28/09/2003,-
2003/2004,A2,Reima Crema Samgas,4,AIELLO Marco,Spiker,1977,198,TO,ITA,-,-
2003/2004,A2,Reima Crema Samgas,4,AIELLO Marco,Spiker,1977,198,TO,ITA,-,-
2003/2004,A2,Reima Crema Samgas,5,TIBERTI Simone,Setter,1980,180,BS,ITA,-,-
2003/2004,A2,Reima Crema Samgas,5,TIBERTI Simone,Setter,1980,180,BS,ITA,-,-
2003/2004,A2,Reima Crema Samgas,7,VENTURA Matteo,Spiker,1983,190,CR,ITA,-,-
2003/2004,A2,Reima Crema Samgas,7,AMBROGI Michele,ND,-,-,-,ITA,from 21/10/2003,-
2003/2004,A2,Reima Crema Samgas,7,VENTURA Matteo,Spiker,1983,190,CR,ITA,-,-
2003/2004,A2,Reima Crema Samgas,7,AMBROGI Michele,ND,-,-,-,ITA,from 21/10/2003,-
2003/2004,A2,Reima Crema Samgas,8,FINAZZI Danilo,Middleblocker,1976,201,BG,ITA,-,-
2003/2004,A2,Reima Crema Samgas,8,FINAZZI Danilo,Middleblocker,1976,201,BG,ITA,-,-
2003/2004,A2,Reima Crema Samgas,9,COLOBERTI Alessandro,Setter,1982,181,BG,ITA,-,-
2003/2004,A2,Reima Crema Samgas,9,COLOBERTI Alessandro,Setter,1982,181,BG,ITA,-,-
2003/2004,A2,Reima Crema Samgas,10,CAPROTTI Alberto,Libero,1968,186,MB,ITA,-,-
2003/2004,A2,Reima Crema Samgas,10,CAPROTTI Alberto,Libero,1968,186,MB,ITA,-,-
2003/2004,A2,Reima Crema Samgas,12,RIGONI Giacomo,Spiker,1979,200,MI,ITA,-,-
2003/2004,A2,Reima Crema Samgas,12,RIGONI Giacomo,Spiker,1979,200,MI,ITA,-,-
2003/2004,A2,Reima Crema Samgas,13,GADNIK Sasa,Spiker,1981,193,SLO,SLO,-,-
2003/2004,A2,Reima Crema Samgas,13,GADNIK Sasa,Spiker,1981,193,SLO,SLO,-,-
2003/2004,A2,Reima Crema Samgas,15,EGESTE Daniele,Middleblocker,1973,194,PC,ITA,-,-
2003/2004,A2,Reima Crema Samgas,15,EGESTE Daniele,Middleblocker,1973,194,PC,ITA,-,-
2003/2004,A2,Reima Crema Samgas,17,YOKO Jaques,Spiker,1972,196,FRA,FRA,-,-
2003/2004,A2,Reima Crema Samgas,17,YOKO Jaques,Spiker,1972,196,FRA,FRA,-,-
2003/2004,A2,Rocknowar! Formigine,1,FROSINI Andrea,Spiker,1976,198,FI,ITA,-,-
2003/2004,A2,Rocknowar! Formigine,2,GUERRINI Luca,Middleblocker,1978,202,VR,ITA,-,-
2003/2004,A2,Rocknowar! Formigine,3,MENDEZ Ronald Garcia,Middleblocker,1982,202,VEN,VEN,from 21/12/2003 27/12/2003,trasferito a Sisley Treviso
2003/2004,A2,Rocknowar! Formigine,3,MANCINI Corrado,Spiker,1979,201,BA,ITA,until 10/12/2003,trasferito a Esse-ti Carilo Loreto
2003/2004,A2,Rocknowar! Formigine,4,POPOV Igor,Spiker,1970,203,UKR,UKR,from 12/12/2003,-
2003/2004,A2,Rocknowar! Formigine,5,CANTAGALLI Stefano,Spiker,1968,198,RE,ITA,-,-
2003/2004,A2,Rocknowar! Formigine,6,FRANCESCHELLI Fabrizio,Middleblocker,1973,197,MO,ITA,-,-
2003/2004,A2,Rocknowar! Formigine,7,LANGE Vincent,Spiker,1974,195,GER,GER,from 09/11/2003,-
2003/2004,A2,Rocknowar! Formigine,8,MISCIO Emanuele,Setter,1982,186,AR,ITA,-,-
2003/2004,A2,Rocknowar! Formigine,9,LA TORRE Yuri,Libero,1977,183,MO,ITA,-,-
2003/2004,A2,Rocknowar! Formigine,10,SOLI Fabio,Setter,1979,192,MO,ITA,-,-
2003/2004,A2,Rocknowar! Formigine,11,PIGNATTI Gabriele,Spiker,1978,194,MO,ITA,-,-
2003/2004,A2,Rocknowar! Formigine,12,BULGARELLI Gabriele,Middleblocker,1978,203,MO,ITA,-,-
2003/2004,A2,Rocknowar! Formigine,13,BOSI Andrea,Spiker,1976,188,MO,ITA,-,-
2003/2004,A2,Rocknowar! Formigine,15,VECCHI Marcello,Spiker,1973,188,MO,ITA,-,-
2003/2004,A2,Salento d’amare Taviano,1,LAVORATO Francesco,Middleblocker,1969,198,GR,ITA,from 25/12/2003,proveniente da Adriavolley Trieste
2003/2004,A2,Salento d’amare Taviano,2,PATITUCCI Luigi,Spiker,1977,195,CS,ITA,-,-
2003/2004,A2,Salento d’amare Taviano,3,LOCANTO Diego,Spiker,1972,193,FR,ITA,-,-
2003/2004,A2,Salento d’amare Taviano,4,ANCORA Antonio,Libero,1977,183,LE,ITA,-,-
2003/2004,A2,Salento d’amare Taviano,5,STOMEO Giovanni,Setter,1969,187,LE,ITA,-,-
2003/2004,A2,Salento d’amare Taviano,8,OLIMPIO Yuri,Spiker,1977,182,LE,ITA,-,-
2003/2004,A2,Salento d’amare Taviano,9,PAOLUCCI Adriano,Setter,1979,190,RM,ITA,-,-
2003/2004,A2,Salento d’amare Taviano,10,MAGRÌ Andrea,Middleblocker,1974,201,BR,ITA,-,-
2003/2004,A2,Salento d’amare Taviano,12,FALASCA Guillermo,Spiker,1977,200,ARG,ESP,-,-
2003/2004,A2,Salento d’amare Taviano,14,STANGONI Sandro,Middleblocker,1975,197,SS,ITA,-,-
2003/2004,A2,Salento d’amare Taviano,15,TCHEREDNIK Youri,Spiker,1966,203,RUS,RUS,-,-
2003/2004,A2,Samia Schio Sport,1,DANIELE Giovanni,Setter,1978,195,MO,ITA,-,-
2003/2004,A2,Samia Schio Sport,2,LOTITO Marco,Spiker,1984,191,PZ,ITA,-,-
2003/2004,A2,Samia Schio Sport,3,TAGLIATTI Marco,Middleblocker,1975,200,FE,ITA,-,-
2003/2004,A2,Samia Schio Sport,4,NOVOTNY Jakub,Spiker,1979,196,CZE,CZE,-,-
2003/2004,A2,Samia Schio Sport,5,STAGNI Luca,Middleblocker,1975,198,FE,ITA,-,-
2003/2004,A2,Samia Schio Sport,7,ROCCO Michele,Middleblocker,1968,198,RO,ITA,-,-
2003/2004,A2,Samia Schio Sport,8,DE PALMA Juan Manuel,Setter,1968,180,ARG,ITA,-,-
2003/2004,A2,Samia Schio Sport,9,BATTILOTTI Andrea,Spiker,1978,196,VI,ITA,-,-
2003/2004,A2,Samia Schio Sport,10,TORCELLO Maximo,Spiker,1981,202,ARG,ARG,-,-
2003/2004,A2,Samia Schio Sport,11,MENEGUZZO Simone,Spiker,1983,204,VI,ITA,-,-
2003/2004,A2,Samia Schio Sport,16,RODRIGUES Rodrigo Gil,Spiker,1978,196,BRA,BRA,-,-
2003/2004,A2,Sira Cucine Ancona,1,DE MARCO Massimo,Spiker,1982,195,RM,ITA,-,-
2003/2004,A2,Sira Cucine Ancona,2,CORSINI Francesco,Middleblocker,1979,202,PG,ITA,-,-
2003/2004,A2,Sira Cucine Ancona,3,NERI Matteo,Spiker,1979,187,AP,ITA,from 18/01/2004,-
2003/2004,A2,Sira Cucine Ancona,4,DELLA LUNGA Dore,Spiker,1984,187,AN,ITA,-,-
2003/2004,A2,Sira Cucine Ancona,6,UGOLINI Gianluca,Libero,1976,178,AN,ITA,-,-
2003/2004,A2,Sira Cucine Ancona,7,GIULIANI Andrea,Setter,1984,188,AN,ITA,-,-
2003/2004,A2,Sira Cucine Ancona,8,FICOSECCO Paolo,Setter,1979,198,AN,ITA,-,-
2003/2004,A2,Sira Cucine Ancona,9,BERDON Andrej,Spiker,1971,202,SLO,SLO,-,-
2003/2004,A2,Sira Cucine Ancona,11,CARBONETTI Jonathan,Middleblocker,1969,198,AN,ITA,-,-
2003/2004,A2,Sira Cucine Ancona,12,PALLOTTELLI Marco,Spiker,1971,193,MC,ITA,-,-
2003/2004,A2,Sira Cucine Ancona,13,CHIARINI Jacopo,Middleblocker,1981,195,AN,ITA,-,-
2003/2004,A2,Sira Cucine Ancona,14,GRASSINI Riccardo,Middleblocker,1974,201,PI,ITA,-,-
2003/2004,A2,Sira Cucine Ancona,15,KARABEC Petr,Spiker,1970,207,CZE,CZE,-,-
2003/2004,A2,Terra Sarda Cagliari,1,FABRONI Marco,Setter,1981,190,VA,ITA,-,-
2003/2004,A2,Terra Sarda Cagliari,3,MASCIA Alessandro,Spiker,1975,196,CI,ITA,-,-
2003/2004,A2,Terra Sarda Cagliari,5,PAGOTTO Matteo,Libero,1981,185,TV,ITA,-,-
2003/2004,A2,Terra Sarda Cagliari,6,CABRAS Nicola,Opposto,1972,194,CI,ITA,-,-
2003/2004,A2,Terra Sarda Cagliari,7,FRANCESCONI Luca,Setter,1983,194,CA,ITA,-,-
2003/2004,A2,Terra Sarda Cagliari,9,BARBARESCHI Giorgio,Spiker,1978,193,GE,ITA,-,-
2003/2004,A2,Terra Sarda Cagliari,10,ORRÙ Yari,Setter,1982,186,CA,ITA,-,-
2003/2004,A2,Terra Sarda Cagliari,11,SCILÌ Giacomo,Middleblocker,1976,199,CA,ITA,-,-
2003/2004,A2,Terra Sarda Cagliari,12,SOTO Hector,Spiker,1978,198,USA,PUR,-,-
2003/2004,A2,Terra Sarda Cagliari,13,CASU Simone,Middleblocker,1982,197,OR,ITA,-,-
2003/2004,A2,Terra Sarda Cagliari,15,BARTIK Pavel,Spiker,1981,204,SVK,SVK,-,-
2003/2004,A2,Terra Sarda Cagliari,16,BALDACCINI Paolo Emilio,Middleblocker,1977,202,LU,ITA,-,-
2003/2004,A2,Terra Sarda Cagliari,18,ORO Lucio Antonio,Spiker,1977,200,BRA,BRA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,5,DE GIORGI Michele,Setter,1968,182,LE,ITA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,6,GARILLI Alessio,Spiker,1980,194,CT,ITA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,8,FERRARO Antonio,Spiker,1973,197,CZ,ITA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,9,TOMASELLO Giacomo,Middleblocker,1976,197,CT,ITA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,10,NERI Andrea,Setter,1976,174,RC,ITA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,11,MARINI Daniele,Spiker,1976,199,RM,ITA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,12,SPADA Pietro,Middleblocker,1971,203,TA,ITA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,13,BELARDI Fabio,Middleblocker,1978,203,TS,ITA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,14,DA SILVA AXÈ Carlos Cesar,Spiker,1972,195,BRA,BRA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,15,CARIZIA Alberto,Libero,1972,192,PG,ITA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,16,KIRCHHEIN William,Spiker,1972,202,BRA,BRA,-,-
2003/2004,A2,Tonno Callipo Vibo Valentia,18,CICOLA Fosco,Spiker,1974,192,RM,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,1,ROSSETTI Giacomo,Setter,1971,195,AN,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,2,BARTOLETTI Andrea,Spiker,1978,203,AN,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,3,LORENZONI Alessandro,Spiker,1969,195,GE,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,4,ROGANTI Riccardo,Libero,1982,174,MC,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,5,GIANNINI Paolo,Spiker,1971,194,-,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,6,MICHETTI Claudio,Setter,1977,188,LI,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,7,QUAGLIA Alessio,Spiker,1984,174,-,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,8,RUIZ Ivan Benito,Spiker,1977,195,CUB,CUB,from 21/12/2003,-
2003/2004,A2,Videx Royal Pat Grottazzolina,8,DE CECCO Matteo,Spiker,1969,194,UD,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,9,BALDASSARRI Francesco,Spiker,1981,186,FM,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,10,BATTE Alexis,Spiker,1971,196,CUB,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,11,BARBOTTI Daniele,Middleblocker,1975,192,FM,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,12,POSTIGLIONI Daniele,Middleblocker,1980,202,RM,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,13,BRIFAUD Pascal,Setter,1974,197,FRA,FRA,from 04/03/2004,-
2003/2004,A2,Videx Royal Pat Grottazzolina,15,PECORARI Massimo,Middleblocker,1974,198,GO,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,16,MOSCA Roberto,Spiker,1972,193,FE,ITA,-,-
2003/2004,A2,Videx Royal Pat Grottazzolina,17,MINNONI Mattia,Spiker,1981,191,FM,ITA,-,-
