Season,Division,Team,No,Player,Role,Born,Height,Nat. Sport.,Note
2003/2004,A2,Mariani Petroli Lodi,6,GRANDI CHIARA,Setter,1981,174,ITA,-
2003/2004,A2,Mariani Petroli Lodi,7,CAPONI MANUELA,Middleblocker,1979,185,ITA,-
2003/2004,A2,Mariani Petroli Lodi,8,CONTI DANIELA,Spiker,1976,180,ITA,-
2003/2004,A2,Mariani Petroli Lodi,9,NICOLINI LAURA,Middleblocker,1979,187,ITA,-
2003/2004,A2,Mariani Petroli Lodi,12,FANTACCINI SLAVKA,Spiker,1978,195,SVK,-
2003/2004,A2,Mariani Petroli Lodi,13,GATTI LAURA,Spiker,1980,186,ITA,-
2003/2004,A2,Pema Corplast Corridonia,2,QUARANTA ANNAMARIA,Spiker,1981,183,ITA,-
2003/2004,A2,Pema Corplast Corridonia,3,CASUSCELLI STEFANIA,Middleblocker,1975,187,ITA,-
2003/2004,A2,Pema Corplast Corridonia,5,PETTINARI VALENTINA,Middleblocker,1980,187,ITA,-
2003/2004,A2,Pema Corplast Corridonia,6,MASER INA,Spiker,1977,183,GER,-
2003/2004,A2,Pema Corplast Corridonia,7,GIOGOLI FRANCESCA,Setter,1983,175,ITA,-
2003/2004,A2,Pema Corplast Corridonia,8,CANULLO LAURA,Spiker,1982,172,ITA,-
2003/2004,A2,Pema Corplast Corridonia,9,ROSCIANI LUCIA,Setter,1985,175,ITA,-
2003/2004,A2,Pema Corplast Corridonia,10,ORAZI LUDOVICA,Spiker,1987,191,ITA,-
2003/2004,A2,Pema Corplast Corridonia,11,STRIBRNA TEREZA,Spiker,1977,185,CZE,from 24/10/2003
2003/2004,A2,Pema Corplast Corridonia,13,ROMAGNOLI ALESSANDRA,Setter,-,172,ITA,-
2003/2004,A2,Pema Corplast Corridonia,14,CELLA ELISA,Spiker,1982,186,ITA,-
2003/2004,A2,Pema Corplast Corridonia,18,MENCHINELLI LENNI,Libero,1976,175,ITA,-
2003/2004,A2,Rebecchi River Volley Rivergaro,1,CONTE ROSALINDA,Setter,1978,174,ITA,-
2003/2004,A2,Rebecchi River Volley Rivergaro,3,WHEN LI PAN,Spiker,1969,182,CHN,-
2003/2004,A2,Rebecchi River Volley Rivergaro,5,ZAMBETTI LAURA,Middleblocker,-,189,ITA,-
2003/2004,A2,Rebecchi River Volley Rivergaro,6,CIMOLAI FEDERICA,Spiker,1976,180,ITA,-
2003/2004,A2,Rebecchi River Volley Rivergaro,7,CALLEGARO CINZIA,Setter,1975,171,ITA,-
2003/2004,A2,Rebecchi River Volley Rivergaro,8,MOLINENGO MICHELA,Libero,1978,160,ITA,-
2003/2004,A2,Rebecchi River Volley Rivergaro,10,SERAFINI FRANCESCA,Middleblocker,1974,182,ITA,-
2003/2004,A2,Rebecchi River Volley Rivergaro,12,QUI AIHUA,Spiker,1977,184,CHN,-
2003/2004,A2,Rebecchi River Volley Rivergaro,15,GUERRINI ANNALISA,Middleblocker,1979,186,ITA,-
2003/2004,A2,Rebecchi River Volley Rivergaro,16,SERENA NATALIA,Spiker,1981,184,ITA,-
2003/2004,A2,Siciliani Santeramo,1,MARULLI MONICA,Middleblocker,1975,196,ITA,-
2003/2004,A2,Siciliani Santeramo,2,FOKKENS JETTIE,Setter,1975,178,NED,-
2003/2004,A2,Siciliani Santeramo,3,STABILE DANIELA,Middleblocker,1977,180,ITA,-
2003/2004,A2,Siciliani Santeramo,4,WIEGERS SANDRA,Spiker,1974,186,NED,-
2003/2004,A2,Siciliani Santeramo,5,CACCIAPAGLIA GIORGIA,Spiker,1987,168,ITA,-
2003/2004,A2,Siciliani Santeramo,6,CECCA MARIA PIA,Middleblocker,1987,179,ITA,-
2003/2004,A2,Siciliani Santeramo,7,BIAMONTE DANIELA,Spiker,1973,186,ITA,-
2003/2004,A2,Siciliani Santeramo,8,CATALANO SIMONA,Libero,1980,163,ITA,from 08/10/2003
2003/2004,A2,Siciliani Santeramo,9,BECONI BARBARA,Spiker,1978,182,ITA,-
2003/2004,A2,Siciliani Santeramo,10,TARANTO MARIA,Setter,1980,175,ITA,-
2003/2004,A2,Siciliani Santeramo,11,GRANDO SAMANTHA,Middleblocker,1975,185,ITA,-
2003/2004,A2,Siciliani Santeramo,13,AZZOLINA BARBARA,Spiker,1978,180,ITA,-
2003/2004,A2,Siram Roma,1,BRUNI SARA,Spiker,1984,192,ITA,-
2003/2004,A2,Siram Roma,2,ROANI MANUELA,Spiker,1983,185,ITA,-
2003/2004,A2,Siram Roma,3,STACCHIOTTI MILENA,Middleblocker,1985,185,ITA,-
2003/2004,A2,Siram Roma,4,BOERSMA CINTHA,Spiker,1969,181,NED,-
2003/2004,A2,Siram Roma,5,TORRI ALESSIA,Libero,1975,180,ITA,until 09/03/2004
2003/2004,A2,Siram Roma,7,ZAMBELLI ALESSANDRA,Middleblocker,1967,180,ITA,-
2003/2004,A2,Siram Roma,9,MERCEDES EREDIA SOFIA,Spiker,-,181,DOM,until 27/10/2003
2003/2004,A2,Siram Roma,10,MAGNANO FIORELLA,Setter,1974,176,ITA,-
2003/2004,A2,Siram Roma,11,CREMONESI CRISTIANA,Setter,1974,178,ITA,-
2003/2004,A2,Siram Roma,12,MATTIOLO ANNA PAOLA,Spiker,1973,179,ITA,-
2003/2004,A2,Siram Roma,13,YANEVA ROSITSA,Spiker,1981,184,BUL,from 09/01/2004
2003/2004,A2,Siram Roma,16,ROSSI VALENTINA,Middleblocker,1979,186,ITA,-
2003/2004,A2,Team Volley Imola,2,BATTISTINI SIMONA,Setter,1976,172,ITA,-
2003/2004,A2,Team Volley Imola,2,SACCO BEATRICE,Libero,1983,170,ITA,-
2003/2004,A2,Team Volley Imola,3,NERI PAOLA,Spiker,-,-,-,from 14/12/2003
2003/2004,A2,Team Volley Imola,3,PANCALDI ERIKA,Spiker,1985,170,ITA,-
2003/2004,A2,Team Volley Imola,4,SOKOLOVA VANIA,Middleblocker,1971,189,BUL,until 30/01/2004
2003/2004,A2,Team Volley Imola,5,ZANOLLA EMMA,Spiker,1982,180,ITA,-
2003/2004,A2,Team Volley Imola,6,TOSELLI VALENTINA,Spiker,-,185,ITA,-
2003/2004,A2,Team Volley Imola,8,MUSTI DE GENNARO LULAMA,Middleblocker,1983,185,ITA,-
2003/2004,A2,Team Volley Imola,9,VENTURI FEDERICA,Middleblocker,-,180,ITA,-
2003/2004,A2,Team Volley Imola,10,CIMOLI VALERIA,Setter,1986,182,ITA,-
2003/2004,A2,Team Volley Imola,11,LUCIANI NICOLETTA,Middleblocker,1979,185,ITA,-
2003/2004,A2,Team Volley Imola,13,CAUSEVIC MIA,Spiker,1986,181,ITA,-
2003/2004,A2,Team Volley Imola,14,MINATI VERONICA,Spiker,1983,186,ITA,-
2003/2004,A2,Terra Sarda Tortolì,1,BUSSO ELENA,Middleblocker,1976,194,ITA,from 20/10/2003
2003/2004,A2,Terra Sarda Tortolì,2,CATELLI MICAELA,Spiker,1976,178,ITA,from 10/11/2003
2003/2004,A2,Terra Sarda Tortolì,3,CIBELE LUCINDO AUGUSTA BARBOZA,Spiker,1981,181,BRA,-
2003/2004,A2,Terra Sarda Tortolì,5,MARI FRANCESCA,Setter,1983,182,ITA,-
2003/2004,A2,Terra Sarda Tortolì,7,SCARIOLO MARTINA,Middleblocker,1981,182,ITA,until 11/01/2004
2003/2004,A2,Terra Sarda Tortolì,8,SPANO CRISTIANA,Setter,1976,180,ITA,-
2003/2004,A2,Terra Sarda Tortolì,9,PELLECCHIA ALESSIA,Middleblocker,1975,182,ITA,-
2003/2004,A2,Terra Sarda Tortolì,10,IADAROLA MARIANNA,Spiker,1975,179,ITA,-
2003/2004,A2,Terra Sarda Tortolì,12,ANCONA STRIPPOLI STEFANIA,Spiker,1983,180,ITA,-
2003/2004,A2,Terra Sarda Tortolì,13,GINANNESCHI DANIELA,Spiker,1978,182,ITA,-
2003/2004,A2,Terra Sarda Tortolì,14,SPAZZOLI MICHELA,Libero,1975,175,ITA,-
2003/2004,A2,Terra Sarda Tortolì,15,FRATONI ALESSANDRA TEIXEIRA,Spiker,1981,180,BRA,-
2003/2004,A2,Terra Sarda Tortolì,17,PACE FULVIA,Middleblocker,1982,183,ITA,-
2003/2004,A2,Urbino Per La Pace,1,MARTINEZ MENDEZ ENIA,Spiker,1971,185,CUB,-
2003/2004,A2,Urbino Per La Pace,2,FILIPPINI LETIZIA,Spiker,1975,175,ITA,until 30/11/2003
2003/2004,A2,Urbino Per La Pace,3,KRAMOLC PETRA,Spiker,-,186,SLO,-
2003/2004,A2,Urbino Per La Pace,4,MARINI ROBERTA,Libero,1973,178,ITA,from 09/01/2004
2003/2004,A2,Urbino Per La Pace,5,FUMAGALLI ORNELLA,Middleblocker,1973,182,ITA,-
2003/2004,A2,Urbino Per La Pace,6,BALDIZZONE SARA,Setter,1979,180,ITA,-
2003/2004,A2,Urbino Per La Pace,7,ZUCCARINI CAROL,Spiker,-,178,ITA,-
2003/2004,A2,Urbino Per La Pace,8,TEODORI CRISTINA,Spiker,1975,180,ITA,-
2003/2004,A2,Urbino Per La Pace,9,ERCOLANI ERIKA,Setter,1976,176,ITA,-
2003/2004,A2,Urbino Per La Pace,10,ROSELLI ENRICA,Spiker,1974,180,ITA,-
2003/2004,A2,Urbino Per La Pace,11,SACCHI ENRICA,Middleblocker,1975,187,ITA,-
2003/2004,A2,Urbino Per La Pace,13,CARNEROLI FRANCESCA,Middleblocker,1975,180,ITA,-
2003/2004,A2,Urbino Per La Pace,14,RAGNI ELENA,Spiker,1977,0,-,from 15/02/2004
2003/2004,A2,Urbino Per La Pace,14,RAGNI ELISABETTA,Spiker,-,-,-,from 08/02/2004
