Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2012/2013,A2,Exprivia Molfetta,10,TAMBORRA Michele,Spiker,1986,189,BA,ITA,from 26/11/2012,-
2012/2013,A2,Exprivia Molfetta,11,RIZZO Marco,Libero,1990,185,LE,ITA,-,-
2012/2013,A2,Exprivia Molfetta,12,GIGLIOLI Emiliano,Middleblocker,1985,195,SV,ITA,-,-
2012/2013,A2,Exprivia Molfetta,13,IPPOLITO Andrea,Spiker,1985,197,RM,ITA,-,-
2012/2013,A2,Exprivia Molfetta,14,GIOSA Alessandro,Middleblocker,1977,198,TA,ITA,-,-
2012/2013,A2,Exprivia Molfetta,17,ANTONACI Andrea,Libero,1990,180,MI,ITA,-,-
2012/2013,A2,Exprivia Molfetta,18,SAITTA Davide,Setter,1987,188,CT,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,1,FRANCESCHINI Alessandro,Middleblocker,1983,197,AR,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,2,FROMM Christian,Spiker,1990,204,GER,GER,-,-
2012/2013,A2,Gherardi SVI Città di Castello,3,CARMINATI Ludovico,Spiker,1992,200,BG,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,4,LENSI David,Libero,1995,175,PG,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,5,GRASSO Marco,Setter,1990,196,AV,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,6,MASSARI Jacopo,Spiker,1988,185,PR,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,7,VISENTIN Marco,Setter,1982,196,TV,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,8,SARTORETTI Luca,Spiker,1995,190,RA,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,9,NARDI Claudio,Spiker,1965,185,PG,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,10,ROSALBA Simone,Spiker,1976,197,CS,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,11,PIANO Matteo,Middleblocker,1990,207,AT,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,12,VAN WALLE Gert,Spiker,1987,197,BEL,BEL,-,-
2012/2013,A2,Gherardi SVI Città di Castello,13,CELESTINI Alberto,Middleblocker,1995,190,PG,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,14,BRAGA Roberto,Middleblocker,1984,204,PD,ITA,-,-
2012/2013,A2,Gherardi SVI Città di Castello,18,TOSI Federico,Libero,1991,185,LU,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,1,CACCIATORE Luca,Setter,1992,189,FR,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,3,PAOLUCCI Adriano,Setter,1979,190,RM,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,4,MARZOLA Marco,Setter,1985,197,FC,ITA,from 10/11/2012,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,5,FORTUNATO Francesco,Middleblocker,1977,201,VI,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,6,POLSELLI Pierpaolo,Middleblocker,1993,195,FR,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,8,SCUDERI Lorenzo,Spiker,1983,192,CN,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,9,MAZZONE Daniele,Middleblocker,1992,207,TO,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,10,PARIS Claudio,Spiker,1987,194,RM,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,11,MILUSHEV Danail,Spiker,1984,200,BUL,BUL,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,12,PATRIARCA Giuseppe,Spiker,1977,198,FR,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,13,HENDRIKS Niki,Spiker,1992,197,PO,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,14,MAUTI Pierpaolo,Spiker,1995,190,FR,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,14,REA Rudi,Libero,1992,183,FR,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,15,SILTALA Antti,Spiker,1984,193,FIN,FIN,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,16,GAUDIERI Mario,Spiker,1995,174,FR,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,17,ANZANI Simone,Middleblocker,1992,203,CO,ITA,-,-
2012/2013,A2,Globo Banca Popolare Del Frusinate Sora,18,ROMITI Roberto,Libero,1983,183,FM,ITA,-,-
2012/2013,A2,Pallavolo Loreto,1,SPESCHA Simone,Spiker,1979,200,RM,ITA,-,-
2012/2013,A2,Pallavolo Loreto,2,GUAZZARONI Emanuel,Middleblocker,1993,195,AN,ITA,-,-
2012/2013,A2,Pallavolo Loreto,4,SARNARI Davide,Setter,1992,184,AN,ITA,-,-
2012/2013,A2,Pallavolo Loreto,5,GABBANELLI Simone,Libero,1991,179,AN,ITA,-,-
2012/2013,A2,Pallavolo Loreto,7,LEONI Luca,Spiker,1989,192,AN,ITA,-,-
2012/2013,A2,Pallavolo Loreto,8,PEDA Janis,Spiker,1985,198,LAT,LAT,-,-
2012/2013,A2,Pallavolo Loreto,9,POLIDORI Giovanni,Middleblocker,1975,202,RI,ITA,-,-
2012/2013,A2,Pallavolo Loreto,10,PICCININI Gianluca,Middleblocker,1990,198,MC,ITA,-,-
2012/2013,A2,Pallavolo Loreto,11,CAPORALETTI Emanuele,Spiker,1987,192,MC,ITA,-,-
2012/2013,A2,Pallavolo Loreto,12,GULLI Edoardo,Middleblocker,1992,195,AN,ITA,-,-
2012/2013,A2,Pallavolo Loreto,13,BELCECCHI Filippo,Spiker,1987,190,AN,ITA,-,-
2012/2013,A2,Pallavolo Loreto,14,RANGHIERI Alex,Spiker,1987,198,PN,ITA,-,-
2012/2013,A2,Pallavolo Loreto,15,MARCHIANI Manuele,Setter,1989,185,AN,ITA,-,-
2012/2013,A2,Pallavolo Loreto,16,MORETTI Daniele,Middleblocker,1980,197,MC,ITA,-,-
2012/2013,A2,Pallavolo Loreto,18,NOBILI Paco,Spiker,1982,192,AN,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,1,CAZZANIGA Roberto,Spiker,1979,198,MI,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,2,CANDELLARO Davide,Middleblocker,1989,200,PD,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,3,DI MARCO Andrea,Middleblocker,1982,200,PG,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,4,CORTINA Danilo,Libero,1987,188,CT,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,5,SCAPPATICCIO Mario,Setter,1974,180,NA,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,6,DE PAOLA Antonio,Spiker,1988,192,LT,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,7,IZZO Marco,Setter,1994,195,MS,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,8,LIBRARO Enrico,Spiker,1983,191,NA,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,10,GABRIELE Pasquale,Spiker,1991,203,BA,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,12,CAVACCINI Domenico,Libero,1987,178,SA,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,13,D'ANGELO Roberto,Spiker,1978,196,CE,ITA,from 27/10/2012,-
2012/2013,A2,Sidigas HS Atripalda,14,PICARIELLO Umberto,Spiker,1988,188,AV,ITA,-,-
2012/2013,A2,Sidigas HS Atripalda,15,MRDAK Milija,Spiker,1991,200,SRB,SRB,from 28/11/2012,-
2012/2013,A2,Sidigas HS Atripalda,18,BASSI Daniele,Middleblocker,1980,195,SA,ITA,-,-
2012/2013,A2,Sieco Service Ortona,1,CETRULLO Leano,Spiker,1986,198,CH,ITA,-,-
2012/2013,A2,Sieco Service Ortona,2,SIMONI Michele,Middleblocker,1990,193,RM,ITA,-,-
2012/2013,A2,Sieco Service Ortona,3,GUIDONE Matteo,Middleblocker,1987,200,PE,ITA,-,-
2012/2013,A2,Sieco Service Ortona,5,LAPACCIANA Eustachio,Setter,1979,182,BA,ITA,-,-
2012/2013,A2,Sieco Service Ortona,7,MUAGUTUTIA Garrett,Spiker,1988,197,USA,USA,-,-
2012/2013,A2,Sieco Service Ortona,8,SCIO Fabio,Spiker,1993,190,BA,ITA,-,-
2012/2013,A2,Sieco Service Ortona,9,PAPPADÀ Marco,Libero,1986,180,TA,ITA,-,-
2012/2013,A2,Sieco Service Ortona,10,SBORGIA Emanuele,Middleblocker,1981,198,PE,ITA,-,-
2012/2013,A2,Sieco Service Ortona,11,DI MEO Pietro,Spiker,1982,200,AQ,ITA,-,-
2012/2013,A2,Sieco Service Ortona,12,LANCI Andrea,Setter,1980,176,CH,ITA,-,-
2012/2013,A2,Sieco Service Ortona,13,LIPPARINI Marco,Spiker,1987,194,PG,ITA,-,-
2012/2013,A2,Sieco Service Ortona,17,ZITO Giuseppe,Libero,1989,188,EN,ITA,-,-
2012/2013,A2,Sieco Service Ortona,18,ORSINI Renato,Spiker,1985,205,CH,ITA,-,-
2012/2013,A2,Tonazzo Padova,1,GARGHELLA Andrea,Libero,1982,192,PD,ITA,-,-
2012/2013,A2,Tonazzo Padova,2,LEONARDI Nicola,Middleblocker,1988,202,TN,ITA,-,-
2012/2013,A2,Tonazzo Padova,3,MORETTI Federico,Spiker,1983,204,FM,ITA,-,-
2012/2013,A2,Tonazzo Padova,4,VEDOVOTTO Filippo,Spiker,1990,192,VE,ITA,-,-
2012/2013,A2,Tonazzo Padova,5,VOLPATO Marco,Middleblocker,1990,195,VI,ITA,-,-
2012/2013,A2,Tonazzo Padova,6,GIANNOTTI Stefano,Spiker,1989,197,PD,ITA,-,-
2012/2013,A2,Tonazzo Padova,7,PEDRON Luca,Setter,1995,198,-,ITA,from 17/04/2013,-
2012/2013,A2,Tonazzo Padova,7,BALASO Fabio,Libero,1995,178,PD,ITA,-,-
2012/2013,A2,Tonazzo Padova,9,ROSSO Mattia,Spiker,1985,198,CN,ITA,-,-
2012/2013,A2,Tonazzo Padova,10,MATTERA Giordano,Setter,1983,200,RM,ITA,-,-
2012/2013,A2,Tonazzo Padova,12,PEDRON Matteo,Setter,1992,189,PD,ITA,-,-
2012/2013,A2,Tonazzo Padova,13,SALGADO Hiosvany,Middleblocker,1979,201,CUB,ITA,-,-
2012/2013,A2,Tonazzo Padova,15,MANIERO Tomislav,Spiker,1992,201,PD,ITA,-,-
2012/2013,A2,Vero Volley Monza,1,HRAZDIRA Michal,Spiker,1985,195,CZE,CZE,-,-
2012/2013,A2,Vero Volley Monza,2,PIERI Francesco,Libero,1982,185,PO,ITA,from 26/10/2012,-
2012/2013,A2,Vero Volley Monza,3,TIBERTI Simone,Setter,1980,180,BS,ITA,-,-
2012/2013,A2,Vero Volley Monza,4,DO NASCIMENTO JR Julio Cesar,Spiker,1986,204,BRA,BRA,from 20/09/2012,-
2012/2013,A2,Vero Volley Monza,5,COZZI Paolo,Middleblocker,1980,200,MI,ITA,-,-
2012/2013,A2,Vero Volley Monza,7,CAUTERUCCIO Andrea,Libero,1979,180,MI,ITA,-,-
2012/2013,A2,Vero Volley Monza,9,MOR Carlo,Middleblocker,1989,202,MI,ITA,-,-
2012/2013,A2,Vero Volley Monza,10,BOTTO Iacopo,Spiker,1987,190,SP,ITA,-,-
2012/2013,A2,Vero Volley Monza,11,BERETTA Thomas,Middleblocker,1990,205,MI,ITA,-,-
2012/2013,A2,Vero Volley Monza,12,ANGELOV Svetoslav,Spiker,1983,193,BUL,ITA,-,-
2012/2013,A2,Vero Volley Monza,13,REGGIO Riccardo,Setter,1986,192,IM,ITA,-,-
2012/2013,A2,Vero Volley Monza,14,BAROTI Arpad,Spiker,1991,206,HUN,HUN,-,-
2012/2013,A2,Vero Volley Monza,15,PULITI Leonardo,Spiker,1991,199,TR,ITA,-,-
