Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2007/2008,A2,Framasil Cucine Pineto,1,FABRONI Marco,Setter,1981,190,VA,ITA,-,-
2007/2008,A2,Framasil Cucine Pineto,2,PEREZ MORENO Victor,Spiker,1976,195,FRA,FRA,from 08/01/2008,proveniente da Divani&Divani Avellino
2007/2008,A2,Framasil Cucine Pineto,3,SULPIZII Marco,Spiker,1988,195,TE,ITA,-,-
2007/2008,A2,Framasil Cucine Pineto,4,LORENZI Simone,Middleblocker,1982,206,TN,ITA,-,-
2007/2008,A2,Framasil Cucine Pineto,5,DALDELLO Nicola,Setter,1983,184,TV,ITA,-,-
2007/2008,A2,Framasil Cucine Pineto,6,LAMPARIELLO Davidson,Spiker,1980,196,BRA,ITA,until 05/11/2007,-
2007/2008,A2,Framasil Cucine Pineto,7,SANKO Alexey,Spiker,1978,194,RUS,RUS,from 28/10/2007,-
2007/2008,A2,Framasil Cucine Pineto,8,MANCINI Marco,Spiker,1975,190,AQ,ITA,-,-
2007/2008,A2,Framasil Cucine Pineto,9,DE ANDRADE SILVA Diogo,Spiker,1978,193,BRA,BRA,-,-
2007/2008,A2,Framasil Cucine Pineto,10,SBORGIA Emanuele,Middleblocker,1981,198,PE,ITA,-,-
2007/2008,A2,Framasil Cucine Pineto,11,KAMPHUIS Edward,Spiker,1974,200,NED,NED,until 20/11/2007,-
2007/2008,A2,Framasil Cucine Pineto,12,RUSSO Massimiliano,Middleblocker,1976,196,TO,ITA,-,-
2007/2008,A2,Framasil Cucine Pineto,16,CACCHIARELLI Matteo,Libero,1985,177,AP,ITA,-,-
2007/2008,A2,Framasil Cucine Pineto,17,DIVIS Peter,Spiker,1978,198,SVK,SVK,-,-
2007/2008,A2,Framasil Cucine Pineto,18,BJELICA Goran,Spiker,1985,204,SRB,SRB,-,-
2007/2008,A2,Mare&Volley Forlì,1,RODRIGUES Leonardo,Spiker,1978,204,BRA,BRA,-,-
2007/2008,A2,Mare&Volley Forlì,2,SANTANDREA Giacomo,Spiker,1990,194,FC,ITA,-,-
2007/2008,A2,Mare&Volley Forlì,3,BONAZZI DEL POGGETTO Carlo,Middleblocker,1988,192,FC,ITA,from 18/11/2007,-
2007/2008,A2,Mare&Volley Forlì,4,BENDI Alfonso,Libero,1976,186,FC,ITA,-,-
2007/2008,A2,Mare&Volley Forlì,5,GUEMART Michel,Setter,1983,193,FC,ITA,-,-
2007/2008,A2,Mare&Volley Forlì,6,CELETTI Mathias,Libero,1987,180,FC,ITA,-,-
2007/2008,A2,Mare&Volley Forlì,7,GELLI Massimo,Middleblocker,1978,200,MO,ITA,-,-
2007/2008,A2,Mare&Volley Forlì,9,FERRARO Mario,Middleblocker,1987,198,PA,ITA,from 17/01/2008,-
2007/2008,A2,Mare&Volley Forlì,11,CASADEI Alberto,Spiker,1984,200,FC,ITA,-,-
2007/2008,A2,Mare&Volley Forlì,12,LOGLISCI Marco,Middleblocker,1975,196,PR,ITA,-,-
2007/2008,A2,Mare&Volley Forlì,13,SPESCHA Simone,Spiker,1979,200,RM,ITA,-,-
2007/2008,A2,Mare&Volley Forlì,14,BELLINI Davide,Setter,1969,197,MO,ITA,-,-
2007/2008,A2,Mare&Volley Forlì,15,CREUS LARRY Sebastian,Middleblocker,1981,201,ARG,ARG,-,-
2007/2008,A2,Mare&Volley Forlì,16,MOSCA Roberto,Spiker,1972,193,FE,ITA,-,-
2007/2008,A2,Mare&Volley Forlì,18,BOZKO Luciano,Spiker,1978,199,BRA,POL,-,-
2007/2008,A2,Marmi Lanza Verona,2,SGRÒ Filippo,Spiker,1987,196,MC,ITA,-,-
2007/2008,A2,Marmi Lanza Verona,3,BELLEI Giacomo,Spiker,1988,202,VR,ITA,-,-
2007/2008,A2,Marmi Lanza Verona,4,JANIC Bojan,Spiker,1982,198,SRB,SRB,-,-
2007/2008,A2,Marmi Lanza Verona,5,SOTTILE Daniele,Setter,1979,186,ME,ITA,-,-
2007/2008,A2,Marmi Lanza Verona,6,DOLFO Eugenio,Setter,1987,196,TV,ITA,-,-
2007/2008,A2,Marmi Lanza Verona,7,TABANELLI Matteo,Libero,1983,190,RA,ITA,-,-
2007/2008,A2,Marmi Lanza Verona,8,BOTTI Massimo,Middleblocker,1973,196,PC,ITA,-,-
2007/2008,A2,Marmi Lanza Verona,9,ZADRAZIL Jiri,Middleblocker,1980,197,CZE,CZE,from 13/04/2008,-
2007/2008,A2,Marmi Lanza Verona,9,GRASSI Fabio,Spiker,1983,192,FE,ITA,until 05/12/2007,-
2007/2008,A2,Marmi Lanza Verona,10,CARLETTI Bertrand,Setter,1982,205,FRA,FRA,until 13/01/2008,trasferito a Famigliulo Corigliano
2007/2008,A2,Marmi Lanza Verona,12,GATO Ramon Moya,Spiker,1973,192,CUB,CUB,-,-
2007/2008,A2,Marmi Lanza Verona,15,MOSTERTS Matteo,Middleblocker,1986,202,MI,ITA,-,-
2007/2008,A2,Marmi Lanza Verona,16,OLIEMAN Michael,Spiker,1983,202,NED,NED,-,-
2007/2008,A2,Marmi Lanza Verona,17,BUTI Simone,Middleblocker,1983,208,FI,ITA,-,-
2007/2008,A2,Marmi Lanza Verona,18,CANZANELLA Mario,Spiker,1981,194,NA,ITA,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,1,PASCUAL Rafael,Spiker,1970,195,ESP,ESP,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,3,PAOLUCCI Adriano,Setter,1979,190,RM,ITA,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,5,BURBELLO Francesco,Spiker,1986,197,PD,ITA,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,6,BARBONE Giuseppe,Middleblocker,1974,200,BA,ITA,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,7,MUCCIO Giuseppe,Middleblocker,1985,202,LE,ITA,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,8,LIBRARO Enrico,Spiker,1983,191,NA,ITA,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,9,SABO Julius,Middleblocker,1983,207,SVK,SVK,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,10,MAZZARELLI Giuseppe,Setter,1981,183,BA,ITA,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,11,CUDA Juan Josè,Spiker,1987,200,ARG,ITA,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,12,SCHIFONE Salvatore,Spiker,1988,190,TA,ITA,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,14,DOS SANTOS MONTEIRO Joel,Spiker,1974,202,BRA,BRA,-,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,15,TSANKOV Tsanko,Spiker,1979,214,BUL,BUL,from 17/02/2008,-
2007/2008,A2,Materdomini Volley.it Castellana Grotte,16,VIVA Giacomo,Libero,1975,196,BR,ITA,-,-
2007/2008,A2,Monini Marconi Spoleto,1,CAMPAGNARO Nicola,Middleblocker,1983,202,VE,ITA,-,-
2007/2008,A2,Monini Marconi Spoleto,1,MONTANARI Gianni,Middleblocker,1969,200,CH,ITA,from 20/01/2008 21/02/2008,-
2007/2008,A2,Monini Marconi Spoleto,2,PAVAN Marco,Middleblocker,1982,202,BRA,ITA,-,-
2007/2008,A2,Monini Marconi Spoleto,3,GIULIANI Andrea,Setter,1984,191,AN,ITA,-,-
2007/2008,A2,Monini Marconi Spoleto,5,MEDENIS Ansis,Spiker,1984,198,LAT,LAT,-,-
2007/2008,A2,Monini Marconi Spoleto,6,GRECHI Daniele,Spiker,1981,185,PG,ITA,-,-
2007/2008,A2,Monini Marconi Spoleto,7,GULLÀ Francesco,Libero,1987,182,PG,ITA,-,-
2007/2008,A2,Monini Marconi Spoleto,9,FALASCHI Marco,Setter,1987,186,PI,ITA,-,-
2007/2008,A2,Monini Marconi Spoleto,10,GATTO Michele,Libero,1976,180,FR,ITA,-,-
2007/2008,A2,Monini Marconi Spoleto,11,FURTADO Bruno Augusto,Spiker,1978,196,BRA,BRA,until 16/11/2007,-
2007/2008,A2,Monini Marconi Spoleto,12,VIGILANTE Cristian,Spiker,1983,193,AN,ITA,-,-
2007/2008,A2,Monini Marconi Spoleto,13,CORSINI Francesco,Middleblocker,1979,202,PG,ITA,-,-
2007/2008,A2,Monini Marconi Spoleto,15,SERAFIM Ricardo,Spiker,1980,193,BRA,BRA,-,-
2007/2008,A2,Monini Marconi Spoleto,16,SEQUEIRA Valdir,Spiker,1981,195,POR,POR,from 03/12/2007,-
2007/2008,A2,Monini Marconi Spoleto,18,LATTANZI Niccolò,Spiker,1983,196,PG,ITA,-,-
2007/2008,A2,Olio Pignatelli Isernia,1,KANGASNIEMI Tapio,Libero,1979,186,FIN,FIN,-,-
2007/2008,A2,Olio Pignatelli Isernia,2,DE LUCA Francesco,Spiker,1986,206,LT,ITA,-,-
2007/2008,A2,Olio Pignatelli Isernia,4,DI MARCO Andrea,Middleblocker,1982,203,PG,ITA,-,-
2007/2008,A2,Olio Pignatelli Isernia,5,SCAPPATICCIO Mario,Setter,1974,180,NA,ITA,-,-
2007/2008,A2,Olio Pignatelli Isernia,6,POSTIGLIONI Daniele,Middleblocker,1980,203,RM,ITA,-,-
2007/2008,A2,Olio Pignatelli Isernia,7,PAGNI Marco,Middleblocker,1983,198,FI,ITA,-,-
2007/2008,A2,Olio Pignatelli Isernia,8,TROKA Arber,Spiker,1988,193,ALB,ITA,-,-
2007/2008,A2,Olio Pignatelli Isernia,9,GEMMI Lorenzo,Spiker,1985,199,MC,ITA,-,-
2007/2008,A2,Olio Pignatelli Isernia,10,SPAMPINATO Emanuele,Libero,1987,189,RC,ITA,-,-
2007/2008,A2,Olio Pignatelli Isernia,11,TAMBURO Vincenzo,Spiker,1985,200,FI,ITA,-,-
2007/2008,A2,Olio Pignatelli Isernia,12,FALCONE Pierpaolo,Setter,1981,198,CS,ITA,-,-
2007/2008,A2,Olio Pignatelli Isernia,13,DOS SANTOS Leonardo Negao,Spiker,1979,196,BRA,BRA,-,-
2007/2008,A2,Olio Pignatelli Isernia,17,BIDEGAIN Jeronimo,Spiker,1977,200,ARG,ARG,-,-
2007/2008,A2,Olio Pignatelli Isernia,18,TOMASELLO Giacomo,Middleblocker,1976,197,CT,ITA,from 16/10/2007,proveniente da Famigliulo Corigliano
2007/2008,A2,Premier Hotels Crema,1,CAZZANIGA Roberto,Spiker,1979,198,MI,ITA,-,-
2007/2008,A2,Premier Hotels Crema,3,HELD Henk Jan,Middleblocker,1967,200,NED,ITA,-,-
2007/2008,A2,Premier Hotels Crema,4,AIELLO Marco,Spiker,1977,198,TO,ITA,-,-
2007/2008,A2,Premier Hotels Crema,5,EGESTE Daniele,Middleblocker,1973,194,PC,ITA,-,-
2007/2008,A2,Premier Hotels Crema,6,SCHWARZ Sebastian,Spiker,1985,197,GER,GER,-,-
2007/2008,A2,Premier Hotels Crema,7,CALDEIRA Leonardo,Spiker,1982,194,BRA,BRA,-,-
2007/2008,A2,Premier Hotels Crema,8,FINAZZI Danilo,Middleblocker,1976,201,BG,ITA,-,-
2007/2008,A2,Premier Hotels Crema,9,BOTTO Iacopo,Spiker,1987,190,SP,ITA,-,-
2007/2008,A2,Premier Hotels Crema,10,CAPROTTI Alberto,Libero,1968,186,MB,ITA,-,-
2007/2008,A2,Premier Hotels Crema,15,JANKOVIC Martin,Spiker,1974,199,SVK,SVK,-,-
2007/2008,A2,Premier Hotels Crema,17,NONNE Michele,Setter,1988,194,KR,ITA,-,-
2007/2008,A2,Premier Hotels Crema,18,CARLETTI Claudio,Setter,1982,193,AN,ITA,-,-
2007/2008,A2,Sp Tttlines Catania,1,INSERRA Aurelio,Middleblocker,1982,200,GER,ITA,-,-
2007/2008,A2,Sp Tttlines Catania,2,ZACCAREO Massimo,Middleblocker,1979,200,CT,ITA,-,-
2007/2008,A2,Sp Tttlines Catania,4,MACCARONE Daniele,Spiker,1980,192,CT,ITA,-,-
2007/2008,A2,Sp Tttlines Catania,5,KAPFER Xavier,Spiker,1981,191,FRA,FRA,from 16/04/2008,-
2007/2008,A2,Sp Tttlines Catania,6,GIUFFRIDA Davide,Spiker,1982,197,CT,ITA,-,-
2007/2008,A2,Sp Tttlines Catania,7,TRIMARCHI Alessandro,Libero,1972,185,CT,ITA,-,-
2007/2008,A2,Sp Tttlines Catania,9,QUIROGA Rodrigo Daniel,Spiker,1987,191,ARG,ARG,-,-
2007/2008,A2,Sp Tttlines Catania,10,KOCH Robert,Setter,1976,188,HUN,HUN,-,-
2007/2008,A2,Sp Tttlines Catania,11,ELIA Alberto,Middleblocker,1985,205,VT,ITA,-,-
2007/2008,A2,Sp Tttlines Catania,12,MORO Stefano,Spiker,1982,200,AL,ITA,-,-
2007/2008,A2,Sp Tttlines Catania,14,CONTE Facundo,Spiker,1989,193,ARG,ARG,-,-
2007/2008,A2,Sp Tttlines Catania,15,DESIDERIO Daniele,Spiker,1979,200,CT,ITA,-,-
2007/2008,A2,Sp Tttlines Catania,17,NIERO Alberto,Setter,1985,195,PD,ITA,-,-
2007/2008,A2,Sp Tttlines Catania,18,MARTINENGO Claudio,Spiker,1979,198,CT,ITA,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,2,ROMANI Nicola,Spiker,1984,190,PU,ITA,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,3,STOMEO Giovanni,Setter,1969,187,LE,ITA,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,5,DE GIORGI Michele,Setter,1968,182,LE,ITA,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,6,JAGO Eerik,Spiker,1980,196,EST,EST,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,7,VELOSO PINTO Paulo,Spiker,1976,198,BRA,BRA,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,8,CHOCHOLAK Gabriel,Spiker,1978,203,SVK,SVK,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,9,LA FORGIA Alessandro,Middleblocker,1983,199,BA,ITA,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,10,ZANETTE MUGNAINI Mauricio,Spiker,1983,195,BRA,BRA,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,11,DE PANDIS Daniele,Libero,1984,184,LE,ITA,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,12,CARAFA Aldo,Spiker,1972,186,LE,ITA,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,13,RIZZO Marco,Libero,1990,185,LE,ITA,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,14,GIOSA Alessandro,Middleblocker,1977,198,TA,ITA,-,-
2007/2008,A2,Stilcasa Salento d'amare Taviano,16,MORETTI Daniele,Middleblocker,1980,197,MC,ITA,-,-
2007/2008,A2,Tiscali Cagliari,3,MUCCIONE Nicola,Setter,1990,185,CA,ITA,from 03/02/2008,-
2007/2008,A2,Tiscali Cagliari,3,COSTANTINI Antonio,Middleblocker,1972,194,CH,ITA,until 10/01/2008,trasferito a Top Team Mantova
2007/2008,A2,Tiscali Cagliari,5,ORRÙ Yari,Setter,1982,186,CA,ITA,-,-
2007/2008,A2,Tiscali Cagliari,6,ULGHERI Antonio,Spiker,1983,194,SS,ITA,-,-
2007/2008,A2,Tiscali Cagliari,7,FRANCESCONI Luca,Spiker,1983,195,CA,ITA,-,-
2007/2008,A2,Tiscali Cagliari,8,FADDA Nicola,Libero,1985,180,CA,ITA,-,-
2007/2008,A2,Tiscali Cagliari,9,CRISTIANO Gabriele,Middleblocker,1981,204,RM,ITA,-,-
2007/2008,A2,Tiscali Cagliari,10,ARMETI Angelo,Libero,1978,190,BG,ITA,-,-
2007/2008,A2,Tiscali Cagliari,11,SCILÌ Giacomo,Middleblocker,1976,200,CA,ITA,-,-
2007/2008,A2,Tiscali Cagliari,12,RIGONI Giacomo,Spiker,1979,198,MI,ITA,-,-
2007/2008,A2,Tiscali Cagliari,13,BERGAMO Alexandre Antonio,Spiker,1981,198,BRA,BRA,-,-
2007/2008,A2,Tiscali Cagliari,14,DE ROSAS Matteo,Spiker,1991,187,OT,ITA,from 03/02/2008,-
2007/2008,A2,Tiscali Cagliari,14,DURANTE Carlo,Spiker,1987,191,CA,ITA,-,-
2007/2008,A2,Tiscali Cagliari,15,SIKIRIC Roko,Spiker,1981,198,CRO,CRO,-,-
2007/2008,A2,Tiscali Cagliari,18,SALAS MORENO Maikel,Setter,1981,191,CUB,CUB,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,1,IURLARO Vito,Middleblocker,1972,198,BR,ITA,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,3,FANTIN Rafael Luiz Dentinho,Spiker,1978,193,BRA,ITA,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,4,CONTRERAS Elvis,Spiker,1984,188,DOM,DOM,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,5,ORO Lucio Antonio,Spiker,1977,200,BRA,ITA,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,6,BOZIDIS Theodoros,Setter,1973,196,GRE,GRE,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,7,VIEIRA DE OLIVEIRA Raphael,Setter,1979,190,BRA,BRA,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,8,FERRARO Antonio,Libero,1973,197,CZ,ITA,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,9,POLIDORI Giovanni,Middleblocker,1975,202,RI,ITA,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,10,FOSCHI Paride,Spiker,1973,195,FI,ITA,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,11,INSALATA Vito,Middleblocker,1977,194,BA,ITA,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,14,BARONE Rocco,Middleblocker,1987,200,RC,ITA,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,15,SIRRI Luca,Spiker,1983,194,RA,ITA,-,-
2007/2008,A2,Tonno Callipo Vibo Valentia,18,CICOLA Fosco,Spiker,1974,192,RM,ITA,-,-
2007/2008,A2,Top Team Mantova,1,SBROLLA Filippo,Setter,1987,190,AN,ITA,-,-
2007/2008,A2,Top Team Mantova,2,HIETANEN Matti,Spiker,1983,199,FIN,FIN,-,-
2007/2008,A2,Top Team Mantova,3,SZABO Dàvid,Spiker,1990,202,HUN,HUN,-,-
2007/2008,A2,Top Team Mantova,4,ZAPPATERRA Andrea,Libero,1979,182,FE,ITA,-,-
2007/2008,A2,Top Team Mantova,5,MAZZONELLI Nicola,Setter,1969,193,VR,ITA,-,-
2007/2008,A2,Top Team Mantova,6,RUIZ Ivan Benito,Spiker,1977,195,CUB,CUB,-,-
2007/2008,A2,Top Team Mantova,8,MANZOLI Christian,Middleblocker,1978,189,MN,ITA,-,-
2007/2008,A2,Top Team Mantova,9,TOGNAZZONI Carlo Alberto,Spiker,1976,195,MN,ITA,-,-
2007/2008,A2,Top Team Mantova,10,SPERINGO Stefano,Middleblocker,1979,195,MN,ITA,-,-
2007/2008,A2,Top Team Mantova,13,COSTANTINI Antonio,Middleblocker,1972,194,CH,ITA,from 11/01/2008,proveniente da Tiscali Cagliari
2007/2008,A2,Top Team Mantova,14,CAPRA Michele,Spiker,1985,198,TN,ITA,-,-
2007/2008,A2,Top Team Mantova,15,MODNICKI Dawid,Middleblocker,1975,202,POL,ITA,-,-
2007/2008,A2,Top Team Mantova,17,ARGILAGOS Alexeis,Spiker,1975,199,CUB,CUB,-,-
2007/2008,A2,Top Team Mantova,18,ROBBIATI Gabriele,Middleblocker,1983,200,VC,ITA,-,-
