Division,Season,Team,Club,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,3 ,CHINELLO Alessandro,Schiacciatore,2006,197,PD,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,5 ,CONSONNI Luca,Libero,2003,185,MI,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,6 ,DONISELLI Luca,Centrale,2007,185,MI,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,7 ,FERENCIAC Paul,Schiacciatore,1996,200,ROU,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,8 ,ROMANO Luca,Schiacciatore,2007,200,MI,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,9 ,ARGANO Federico,Schiacciatore,2008,202,PA,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,10 ,GIULIANI Mauro,Palleggiatore,2007,180,MI,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,11 ,ZARA Nicola,Centrale,2007,204,OR,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,13 ,VIGANÒ Michele,Centrale,2005,195,MI,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,16 ,FRAGE RUBIN Daniel,Schiacciatore,2006,200,ISR,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,20 ,PRADA Simone,Palleggiatore,2006,185,MI,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,21 ,ARETZ Riccardo,Centrale,2006,195,MB,ITA,-,-
A3,2024/2025,Diavoli Rosa Brugherio,Brugherio Diavoli Rosa,14 ,JURIC Petar,Schiacciatore,2000,203,CRO,CRO,fino al 08/01/2025,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,1 ,TROIANI Tommaso,Palleggiatore,1995,178,,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,2 ,CIPRIANI Nico,Schiacciatore,2002,190,PG,ITA,dal 16/10/2024,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,3 ,BIFFI Jacopo,Palleggiatore,2000,188,LC,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,4 ,MAIOCCHI Matteo,Schiacciatore,1998,192,MI,ITA,dal 05/12/2024,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,5 ,MARZOLLA Simone,Schiacciatore,1999,197,VE,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,6 ,GALIANO Gabriel,Centrale,2006,203,BA,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,7 ,BATTAGLIA Paolo,Schiacciatore,1998,200,SR,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,9 ,CIOFFI Gianmarco,Libero,2000,175,PG,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,12 ,STOPPELLI Davide,Centrale,1992,198,PG,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,13 ,POCHINI Filippo,Libero,1989,185,PG,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,14 ,CAPPELLETTI Niccolò,Schiacciatore,1996,196,PG,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,16 ,CARPITA Daniele,Schiacciatore,2005,190,MI,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,17 ,QUARTA Augusto,Centrale,1993,200,BO,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,18 ,PANIZZI Lorenzo,Schiacciatore,2006,190,PG,ITA,-,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,10 ,SKUODIS Ridas,Schiacciatore,1995,192,LTU,LTU,fino al 05/12/2024,-
A3,2024/2025,ErmGroup Altotevere San Giustino,San Giustino Pallavolo,77 ,ROMANACCI Marco,Centrale,2006,199,PG,ITA,fino al 05/12/2024,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,1 ,MISELLI Andrea,Centrale,1994,194,RE,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,3 ,PAROLARI Raul,Schiacciatore,2003,193,TN,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,5 ,BALDAZZI Alberto,Schiacciatore,1998,199,FE,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,6 ,TAULETTA Luca,Centrale,2003,201,MO,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,7 ,SCALTRITI Riccardo,Schiacciatore,1994,196,RE,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,8 ,MARINI Andrea,Libero,2005,175,MB,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,9 ,PINALI Roberto,Schiacciatore,1995,187,BO,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,10 ,FERRARI Jacopo,Centrale,1998,202,RE,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,11 ,DEPALMA Niccolò Antonio,Palleggiatore,2002,195,TN,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,15 ,ZANINI Matteo,Centrale,1994,200,VR,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,16 ,GOLA Edoardo,Schiacciatore,1999,199,MN,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,17 ,MASSAFELI IASI PEDROSO Murilo,Schiacciatore,2004,201,BRA,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,18 ,MONTARULO Marco,Libero,2000,180,MN,ITA,dal 13/09/2024,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,24 ,CATELLANI Mattia,Palleggiatore,1999,188,RE,ITA,-,-
A3,2024/2025,Gabbiano FarmaMed Mantova,Mantova Top Team,13 ,BINI Duccio,Libero,2004,185,FI,ITA,fino al 13/09/2024,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,1 ,BRUGIAFREDDO Simone,Schiacciatore,2002,194,TO,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,3 ,QUARANTA Ambrogio,Centrale,2003,197,CN,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,5 ,CALCAGNO Damiano,Schiacciatore,1996,189,CN,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,6 ,GALLO Daniele,Libero,1993,183,TO,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,7 ,CARLEVARIS Andrea,Palleggiatore,1993,180,TO,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,8 ,RAINERO Lorenzo,Centrale,2002,202,CN,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,9 ,GALAVERNA Andrea,Schiacciatore,1994,195,CN,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,10 ,RABBIA Paolo,Libero,1997,175,CN,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,11 ,SACRIPANTI Mauro,Schiacciatore,1998,188,RM,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,12 ,SPAGNOL Marco,Schiacciatore,2000,198,TV,ITA,dal 03/12/2024,proveniente da Domotek Reggio Calabria
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,14 ,ORLANDO BOSCARDINI Andrea,Centrale,2001,205,RI,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,15 ,TURKAJ Kristian,Schiacciatore,2001,197,CN,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,17 ,DUTTO Francesco,Centrale,1991,197,CN,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,18 ,PISTOLESI Matteo,Palleggiatore,1995,194,TO,ITA,-,-
A3,2024/2025,Monge Gerbaudo Savigliano,Savigliano,13 ,GATTO Riccardo,Schiacciatore,2003,194,VR,ITA,fino al 03/12/2024,trasferito a EnergyTime Campobasso
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,2 ,BIASOTTO Manuel,Centrale,2001,204,GE,ITA,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,3 ,CARRERA Pietro,Schiacciatore,2008,186,,ITA,dal 07/11/2024,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,4 ,GARRONE Andrea,Palleggiatore,2004,195,TO,ITA,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,5 ,BELLANOVA Giuseppe,Palleggiatore,2003,192,BR,ITA,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,8 ,MAZZA Federico,Centrale,1996,200,MI,ITA,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,9 ,GARRA Filippo,Schiacciatore,2005,198,GE,ITA,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,11 ,BOTTO Iacopo,Schiacciatore,1987,193,SP,ITA,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,12 ,PETRAS Michal,Schiacciatore,1996,191,SVK,SVK,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,14 ,ESPOSITO Davide,Centrale,1995,203,CN,ITA,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,15 ,CESTER Davide,Schiacciatore,1997,197,TV,ITA,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,17 ,BRUNETTI Davide,Libero,1995,168,MI,ITA,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,21 ,TROMBIN Filippo,Libero,2005,172,AL,ITA,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,22 ,PIEVANI Mattia,Schiacciatore,2001,194,SV,ITA,-,-
A3,2024/2025,Negrini CTE Acqui Terme,Acqui Terme,10 ,GRAZIANI Alessandro,Schiacciatore,1991,193,GE,ITA,fino al 20/12/2024,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,1 ,BACIOCCO Leonardo,Schiacciatore,2000,197,GE,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,2 ,ROCCA Leonardo,Schiacciatore,2005,197,VE,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,3 ,DE FAVERI Isacco,Centrale,2004,195,VE,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,5 ,BELLESE Carlo,Palleggiatore,2005,180,VE,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,6 ,GIANNOTTI Stefano,Schiacciatore,1989,197,PD,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,7 ,BELLUCCI Alessandro,Palleggiatore,1997,190,PU,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,8 ,LAZZARINI Dago,Centrale,2003,197,VE,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,9 ,FUSARO Francesco,Centrale,1999,201,VE,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,10 ,PALUDET Federico,Libero,2003,172,PN,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,12 ,BIDOIA Tommaso,Libero,2007,185,TV,ITA,dal 25/03/2025,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,13 ,BRUCINI Nicolas,Schiacciatore,2004,197,BS,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,15 ,CUNIAL Edoardo,Schiacciatore,2004,193,TV,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,18 ,MELLANO Daniele,Centrale,2002,205,TO,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,19 ,ZANATTA Davide,Libero,2006,182,TV,ITA,-,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,23 ,IANNELLI Nicola,Libero,1999,185,BO,ITA,dal 18/10/2024,-
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,14 ,TUCCELLI Lorenzo,Schiacciatore,2005,180,RN,ITA,dal 06/12/2024 al 12/03/2025,proveniente da EnergyTime Campobasso
A3,2024/2025,Personal Time San Donà di Piave,San Donà di Piave,4 ,BUOSI Tommaso,Schiacciatore,2006,192,TV,ITA,fino al 03/12/2024,-
A3,2024/2025,Sarlux Sarroch,Sarroch,1 ,DIMITROV Hristiyan,Schiacciatore,1999,198,BUL,BUL,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,2 ,CURRIDORI Fabio,Palleggiatore,1998,180,PN,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,3 ,GRAZIANI Alessandro,Schiacciatore,1991,193,GE,ITA,dal 20/12/2024,-
A3,2024/2025,Sarlux Sarroch,Sarroch,4 ,LECCIS Andrea,Centrale,2001,190,CI,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,5 ,LUSETTI Matteo,Palleggiatore,2002,190,MO,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,7 ,PILOTTO Enrico,Centrale,1998,198,PD,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,8 ,MOCCI Simone,Libero,1999,180,CA,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,9 ,GIAFFREDA Francesco,Libero,2000,188,LE,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,10 ,CHIAPELLO Luca,Schiacciatore,2002,200,CN,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,11 ,NASARI Andrea,Schiacciatore,1996,192,TO,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,14 ,ROMOLI Riccardo,Schiacciatore,1992,190,CA,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,15 ,ROSSI Gianluca,Centrale,2003,202,MB,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,17 ,PISU Gabriele,Centrale,1991,196,CA,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,82 ,SCARPI Enrico,Schiacciatore,1995,190,RA,ITA,-,-
A3,2024/2025,Sarlux Sarroch,Sarroch,12 ,MESCHIARI Matteo,Schiacciatore,2002,201,MO,ITA,fino al 05/12/2024,-
A3,2024/2025,Sarlux Sarroch,Sarroch,3 ,NTOTILA Floride,Schiacciatore,1997,185,PN,ITA,fino al 30/08/2024,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,1 ,KISIEL David,Schiacciatore,1997,197,USA,POL,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,2 ,GIORGINI Giacomo,Libero,2002,190,AN,ITA,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,3 ,LARIZZA Tommaso,Palleggiatore,1999,193,MC,ITA,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,4 ,GIOMBINI Alessandro,Libero,1997,182,AN,ITA,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,5 ,PULITA Luca,Schiacciatore,2006,194,AN,ITA,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,6 ,ALBANESI Matteo,Palleggiatore,2000,189,AN,ITA,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,7 ,GASPARRONI Samuele,Palleggiatore,1998,191,AN,ITA,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,8 ,ANDRIOLA Francesco,Centrale,2002,194,CT,ITA,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,11 ,FERRINI Federico,Schiacciatore,1994,197,AN,ITA,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,12 ,SACCO Matteo,Centrale,2005,200,TO,ITA,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,16 ,SANTINI Marco,Schiacciatore,2001,193,AN,ITA,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,17 ,UMEK David,Schiacciatore,1998,197,TS,ITA,-,-
A3,2024/2025,The Begin Volley Ancona,Ancona The Begin,10 ,CANTAGALLI Marco,Schiacciatore,2002,197,ITA,ITA,fino al 06/10/2024,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,1 ,MAZZONE Tiziano,Schiacciatore,1995,199,RM,ITA,-,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,2 ,FABRONI Marco,Palleggiatore,1981,190,VA,ITA,dal 04/11/2024,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,3 ,FERRINI Alessio,Schiacciatore,1995,195,RM,ITA,-,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,4 ,CAPPIO Paolo,Libero,1999,186,PE,ITA,-,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,5 ,D'ALBA Enrico,Palleggiatore,1998,185,LE,ITA,-,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,8 ,COLACI Raffaele,Schiacciatore,2007,197,LE,ITA,-,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,9 ,PENNA Gaetano,Schiacciatore,2004,206,AV,ITA,-,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,13 ,COPPA Alessandro,Centrale,2004,196,CN,ITA,dal 26/09/2024,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,17 ,IANNACCONE Dario,Schiacciatore,2001,198,RM,ITA,-,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,18 ,DESERIO Michele,Centrale,1996,197,BA,ITA,-,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,22 ,MALETTO Gabriele,Centrale,1999,202,TO,ITA,-,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,23 ,BLEVE Andrea,Libero,2004,180,LE,ITA,-,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,26 ,CIMMINO Jacopo,Schiacciatore,2000,200,RM,ITA,-,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,12 ,OMAGGI Alessio,Centrale,2001,200,RM,ITA,fino al 17/01/2025,-
A3,2024/2025,Aurispa Links per la vita Lecce,Alessno Lecce,10 ,GIANI Lorenzo,Palleggiatore,2002,190,CO,ITA,fino al 01/11/2024,trasferito a EnergyTime Campobasso
A3,2024/2025,Avimecc Modica,Modica,1 ,BARRETTA Francesco,Schiacciatore,2005,193,CE,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,2 ,RASO Andrea,Centrale,1996,193,AG,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,3 ,PAPPALARDO Biagio Ottaviano,Libero,2005,180,CT,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,4 ,CAPELLI Riccardo,Schiacciatore,2000,198,MB,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,5 ,CAVASIN Lorenzo,Schiacciatore,2004,195,VE,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,6 ,PUTINI Pedro Luiz,Palleggiatore,1990,183,POR,BRA,-,-
A3,2024/2025,Avimecc Modica,Modica,7 ,CHILLEMI Stefano,Schiacciatore,1999,194,RG,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,8 ,NASTASI Vincenzo,Libero,1995,182,TP,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,9 ,CIPOLLONI SAVE Alessandro,Palleggiatore,2003,183,VT,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,10 ,TOMASI Davide,Centrale,2005,190,RG,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,11 ,BUZZI Daniele,Centrale,2000,200,GE,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,13 ,ITALIA Gianmarco,Schiacciatore,2007,190,,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,14 ,MATANI Massimiliano,Centrale,2002,195,IM,ITA,-,-
A3,2024/2025,Avimecc Modica,Modica,15 ,BARTOLI Stefano,Schiacciatore,1995,198,SR,ITA,dal 11/12/2024,-
A3,2024/2025,Avimecc Modica,Modica,23 ,PADURA DIAZ Williams,Schiacciatore,1986,200,CUB,ITA,dal 20/09/2024,-
A3,2024/2025,Avimecc Modica,Modica,-,MARTINEZ Javier,Schiacciatore,1995,190,ARG,ITA,fino al 07/11/2024,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,1 ,MARRA Alberto,Centrale,1998,205,LE,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,2 ,MESCHIARI Matteo,Schiacciatore,2002,201,MO,ITA,dal 05/12/2024,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,4 ,MONDELLO Marco,Schiacciatore,2005,195,CO,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,5 ,CICCOLELLA Nicolò,Centrale,2004,202,BA,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,6 ,GUADAGNINI Federico,Libero,2004,186,BR,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,7 ,RUSSO Giacomo,Centrale,2005,200,NA,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,8 ,CARTA Leonardo,Schiacciatore,2003,190,SS,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,9 ,CAPPADONA Stefano,Palleggiatore,2005,195,CS,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,10 ,BUX Alessandro,Centrale,2006,200,BA,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,11 ,DIDONATO Michele,Palleggiatore,2006,190,BT,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,12 ,RENZO Emanuele,Schiacciatore,2002,192,CS,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,13 ,GUGLIELMI Diego,Libero,2005,190,BA,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,16 ,IERVOLINO Riccardo,Schiacciatore,2003,195,BS,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,17 ,CASARO Nicolò,Schiacciatore,1994,199,PD,ITA,-,-
A3,2024/2025,BCC Tecbus Castellana Grotte,Castellana Grotte,18 ,ZORNETTA Luciano,Schiacciatore,1993,195,ARG,ARG,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,1 ,DE SANTIS Saverio,Libero,1999,175,RC,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,2 ,GIULIANI Fabio,Centrale,2006,195,RC,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,3 ,STUFANO Alessandro,Centrale,2002,198,BA,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,4 ,GALIPÒ Francesco,Schiacciatore,2004,188,ME,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,5 ,GUARIENTI ZAPPOLI Enrico,Schiacciatore,1995,197,BRA,BRA,dal 04/12/2024,proveniente da Belluno Volley
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,6 ,PICARDO Antonio,Centrale,1996,197,IS,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,7 ,LOPETRONE Massimiliano,Libero,2002,184,CS,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,9 ,ESPOSITO Lorenzo,Palleggiatore,2003,182,AP,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,10 ,LAMP Kevin,Schiacciatore,2000,195,USA,EST,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,11 ,MURABITO Edoardo,Centrale,2004,207,RM,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,12 ,GEORGIEV Boris Yankov,Palleggiatore,2005,192,BUL,BUL,dal 14/03/2025,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,13 ,PUGLIATTI Marco,Palleggiatore,1998,185,ME,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,14 ,LAGANÀ Domenico,Schiacciatore,1995,187,RC,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,18 ,SONCINI Marco,Schiacciatore,1996,188,ARG,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,23 ,LAZZARETTO Enrico,Schiacciatore,1995,198,PD,ITA,-,-
A3,2024/2025,Domotek Reggio Calabria,Reggio Calabria,5 ,SPAGNOL Marco,Schiacciatore,2000,198,TV,ITA,fino al 02/12/2024,trasferito a Monge Gerbaudo Savigliano
A3,2024/2025,EnergyTime Campobasso,Campobasso,1 ,FABI Tommaso,Centrale,1996,200,MC,ITA,-,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,2 ,GIANI Lorenzo,Palleggiatore,2002,190,CO,ITA,dal 02/11/2024,proveniente da Aurispa Links per la vita Lecce
A3,2024/2025,EnergyTime Campobasso,Campobasso,3 ,MARGUTTI Pietro,Schiacciatore,1998,190,RA,ITA,-,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,4 ,CORSI Andrea,Schiacciatore,2006,191,,ITA,dal 03/05/2025,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,4 ,ZANETTIN Ivan,Schiacciatore,1997,195,VEN,ITA,-,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,5 ,DE NIGRIS Mario,Libero,2006,176,CB,ITA,-,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,6 ,DEL FRA Antonio,Palleggiatore,1999,190,CH,ITA,-,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,8 ,PIAZZA Lorenzo,Palleggiatore,1992,182,PE,ITA,-,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,9 ,DIANA Stefano,Centrale,1997,198,IS,ITA,-,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,10 ,CALITRI Gabriele,Libero,1996,183,FG,ITA,-,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,11 ,ORAZI Michele,Centrale,1998,195,MC,ITA,-,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,12 ,DIAFERIA Davide,Schiacciatore,2004,200,NA,ITA,-,-
A3,2024/2025,EnergyTime Campobasso,Campobasso,13 ,RESCIGNANO Gianmarco,Schiacciatore,1995,186,BN,ITA,-,-
