Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt,,,,
2024/2025,A2,Regular_Season,1st,12,-,583,15/12/2024,18:00,388 ,€ 413 ,O,Tinet Prata di Pordenone,Prata,10,Aiello Alex Francesco Maria,L,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,583,15/12/2024,18:00,388 ,€ 413 ,O,Tinet Prata di Pordenone,Prata,11,Meneghel Samuele,-,-,-,*,*,*,*,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,583,15/12/2024,18:00,388 ,€ 413 ,O,Tinet Prata di Pordenone,Prata,12,Terpin Jernej,-,-,-,1,6,1 ,1,-,12,4,-2,19,2,2,37,3,0.46 ,0.16 ,31,3,4,10,0.32 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,583,15/12/2024,18:00,388 ,€ 413 ,O,Tinet Prata di Pordenone,Prata,14,Guerriero Filippo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,583,15/12/2024,18:00,388 ,€ 413 ,O,Tinet Prata di Pordenone,Prata,15,Agrusti Marinfranco,-,-,-,*,*,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,583,15/12/2024,18:00,388 ,€ 413 ,O,Tinet Prata di Pordenone,Prata,18,Truocchio Ranieri,-,-,-,-,*,4 ,4,-,9,5,4,11,2,-,23,-,0.35 ,0.17 ,17,1,-,7,0.41 ,-,2,,,,
2024/2025,A2,Regular_Season,1st,12,-,583,15/12/2024,18:00,388 ,€ 413 ,O,Tinet Prata di Pordenone,Prata,22,Bomben Mattia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,583,15/12/2024,18:00,388 ,€ 413 ,O,Tinet Prata di Pordenone,Prata,32,Gamba Kristian,-,-,-,3,2,3 ,3,-,37,12,20,16,4,2,2,-,-,-,49,7,2,32,0.65 ,-,3,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,2,Coscione Manuel,-,-,-,4,5,1 ,-,-,3,2,-7,14,2,-,-,-,-,-,1,-,-,-,-,-,3,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,3,Rizzi Jacopo,-,-,-,*,*,*,-,-,-,-,-1,6,1,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,4,Merlo Pietro,-,-,-,2,3,5 ,-,-,17,6,8,16,3,2,31,4,0.52 ,0.32 ,23,-,-,14,0.61 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,5,Roberti Federico,-,-,-,5,6,2 ,-,-,14,6,3,12,5,-,16,1,0.44 ,0.38 ,29,4,-,14,0.48 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,6,Raffa Mattia,L,-,-,*,*,*,-,-,-,-,-,-,-,-,18,-,0.61 ,0.33 ,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,7,Mandoloni Tommaso,-,-,-,*,*,*,-,-,1,1,1,4,-,1,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,8,Klobucar Jan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,9,Magnanelli Davide,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,11,Sorcinelli Giacomo,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,13,Acuti Alessandro,-,-,-,6,1,3 ,-,-,7,1,2,6,-,-,-,-,-,-,10,-,1,6,0.60 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,15,Marks Christoph,-,-,-,1,2,4 ,-,-,17,3,5,16,5,1,-,-,-,-,26,1,1,16,0.62 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,16,Compagnoni Federico,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,18,Tonkonoh Maksym,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,C,Smartsystem Essence Hotels Fano,Fano,23,Mengozzi Stefano,-,-,-,3,4,6 ,-,-,6,2,4,6,-,-,1,-,-,-,5,1,1,3,0.60 ,-,3,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,0,Fontani Alessio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,2,Trillini Stefano,-,-,-,2,2,2 ,-,-,5,1,-,15,-,-,-,-,-,-,6,-,-,4,0.67 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,3,Nevot Thomas,-,-,-,6,6,6 ,-,-,1,-,-3,14,3,-,-,-,-,-,3,-,-,1,0.33 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,4,Bonami Federico,L,-,-,*,*,*,-,-,-,-,-1,-,-,-,16,1,0.69 ,0.44 ,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,5,Melato Pietro,-,-,-,-,*,*,-,-,1,1,1,3,-,1,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,6,Coser Martin,L,-,-,*,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,9,Araujo Alan Patrick,-,-,-,-,-,*,-,-,1,1,-1,1,-,-,2,-,0.50 ,-,2,-,-,1,0.50 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,10,Alpini Matteo,-,-,-,-,*,-,-,-,-,-,-1,-,-,-,-,-,-,-,1,-,1,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,11,Nelli Gabriele,-,-,-,3,3,3 ,-,-,13,4,8,13,1,2,1,-,-,-,24,1,2,11,0.46 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,13,Rossi Andrea,-,-,-,5,5,5 ,-,-,5,2,-3,10,1,-,2,-,0.50 ,0.50 ,5,-,-,4,0.80 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,15,Pellegrini Federico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,18,Randazzo Luigi,-,-,-,4,4,4 ,-,-,12,2,1,9,3,1,20,2,0.20 ,0.20 ,25,2,3,11,0.44 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,22,Ceban Victorio,-,-,-,-,*,-,-,-,1,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,1,,,,
2024/2025,A2,Regular_Season,1st,12,-,584,15/12/2024,18:00,612 ,€ 4211 ,O,Emma Villas Siena,Siena,77,Cattaneo Claudio,-,-,-,1,1,1 ,-,-,12,4,6,9,2,-,22,1,0.59 ,0.23 ,22,-,2,12,0.55 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,1,Pinali Giulio,-,-,-,4,4,4 ,-,-,5,2,-2,9,3,-,-,-,-,-,17,-,1,4,0.24 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,2,Codarin Lorenzo,-,-,-,3,3,3 ,-,-,10,2,4,13,2,1,-,-,-,-,8,-,-,7,0.88 ,-,2,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,3,Cavaccini Domenico,L,-,-,*,*,*,-,-,-,-,-,-,-,-,18,-,0.50 ,0.28 ,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,4,Agapitos Nicola,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,5,Sottile Daniele,-,-,-,1,1,1 ,-,-,3,2,2,19,-,2,-,-,-,-,1,-,-,1,1.00 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,6,Malavasi Andrea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,7,Sette Felice,-,-,-,5,5,5 ,-,-,10,3,3,10,-,1,22,2,0.45 ,0.27 ,20,-,3,8,0.40 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,8,Oberto Simone,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,9,Mastrangelo Roberto,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,11,Brignach Davide,-,-,-,*,-,-,-,-,-,-,-1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,13,Compagnoni Mirco,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,16,Chiaramello Tommaso,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,24,Allik Karli,-,-,-,2,2,2 ,-,-,11,6,2,14,2,2,11,1,0.64 ,0.45 ,21,5,1,8,0.38 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,C,MA Acqua S.Bernardo Cuneo,Cuneo,90,Volpato Marco,-,-,-,6,6,6 ,-,-,9,2,4,9,2,-,1,-,1.00 ,1.00 ,10,1,-,6,0.60 ,-,3,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,1,Frankowski Filip,-,-,-,4,1,3 ,-,-,5,1,-5,10,3,-,10,1,0.40 ,0.30 ,14,1,3,5,0.36 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,3,Arasomwan Martins,-,-,-,5,2,4 ,-,-,5,1,-1,7,2,-,-,-,-,-,8,-,1,4,0.50 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,4,Canuto Bruno,-,-,-,1,4,6 ,-,-,7,2,-1,14,2,1,16,1,0.56 ,0.44 ,15,2,1,5,0.33 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,5,Lyutskanov Gordan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,7,Rossini Salvatore,L,-,-,*,*,*,-,-,-,-,-2,-,-,-,30,2,0.63 ,0.27 ,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,9,Motzo Matheus,-,-,-,3,6,2 ,-,-,18,2,5,10,5,1,3,-,0.33 ,-,38,4,3,16,0.42 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,10,Frumuselu Cristian,-,-,-,2,5,1 ,-,-,9,2,5,10,-,-,1,-,-,-,9,-,-,7,0.78 ,-,2,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,11,Garnica Fernando Gabriel,-,-,-,6,3,5 ,-,-,3,-,-2,10,3,-,-,-,-,-,4,-,-,3,0.75 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,13,Ambrose Ionut,-,-,-,-,*,*,-,-,-,-,-1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,15,Barbon Gioele,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,16,Minelli Francesco,-,-,-,*,*,*,-,-,1,1,1,4,-,1,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,17,Mentasti Edoardo,-,-,-,-,*,-,-,-,1,-,-2,2,-,-,5,2,-,-,4,1,-,1,0.25 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,585,21/12/2024,20:00,1211 ,€ 2096 ,O,Evolution Green Aversa,Aversa,21,Agouzoul Omar,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,2,Trillini Stefano,-,-,-,2,2,2 ,2,-,12,5,8,19,1,1,2,-,-,-,13,1,-,10,0.77 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,3,Nevot Thomas,-,-,-,6,6,6 ,6,-,1,1,-3,20,-,1,1,-,-,-,1,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,4,Bonami Federico,L,-,-,*,*,*,*,-,-,-,-1,-,-,-,16,1,0.69 ,0.44 ,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,5,Melato Pietro,-,-,-,-,-,*,-,-,-,-,-1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,6,Coser Martin,L,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,9,Araujo Alan Patrick,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,10,Alpini Matteo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,11,Nelli Gabriele,-,-,-,3,3,3 ,3,-,19,10,-,16,5,2,-,-,-,-,39,5,3,17,0.44 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,13,Rossi Andrea,-,-,-,5,5,5 ,5,-,7,-,-,12,1,-,-,-,-,-,13,-,1,8,0.62 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,15,Pellegrini Federico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,18,Randazzo Luigi,-,-,-,4,4,4 ,4,-,15,9,1,10,5,-,30,-,0.50 ,0.37 ,32,2,3,14,0.44 ,-,3,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,22,Ceban Victorio,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,C,Emma Villas Siena,Siena,77,Cattaneo Claudio,-,-,-,1,1,1 ,1,-,16,5,7,18,1,-,16,1,0.56 ,0.44 ,35,2,3,15,0.43 ,-,2,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,1,Zecca Alessandro,L,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,2,Signorini Davide,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,3,Gottardo Mattia,-,-,-,6,1,-,-,-,1,-,-,4,-,-,5,-,0.60 ,-,14,1,-,-,-,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,4,Porro Simone,-,-,-,5,6,5 ,6,-,1,-,-4,10,4,-,-,-,-,-,2,-,-,1,0.50 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,5,Partenio Pier Paolo,-,-,-,*,*,*,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,6,Guerrini Francesco,-,-,-,-,*,6 ,1,-,8,2,2,8,2,-,20,2,0.50 ,0.35 ,21,1,-,8,0.38 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,7,Stabrawa Pawel,-,-,-,2,3,2 ,3,-,13,1,-2,14,3,-,-,-,-,-,43,2,5,12,0.28 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,8,De Angelis Carlo,L,-,-,*,*,*,*,-,-,-,-1,-,-,-,15,1,0.73 ,0.40 ,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,9,Barone Rocco,-,-,-,*,*,*,5,-,3,1,2,8,-,-,-,-,-,-,2,1,-,1,0.50 ,-,2,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,10,Bonola Paolo,-,-,-,1,2,1 ,2,-,5,2,-2,14,1,-,-,-,-,-,10,1,1,2,0.20 ,-,3,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,13,Gasparini Andrea,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,14,Alberghini Riccardo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,17,Suraci Antonino,-,-,-,3,4,3 ,4,-,14,5,3,15,4,1,40,1,0.68 ,0.43 ,40,1,1,12,0.30 ,-,2,,,,
2024/2025,A2,Regular_Season,1st,13,-,586,21/12/2024,20:30,583 ,€ 1902 ,O,Conad Reggio Emilia,Reggio Emilia,18,Sighinolfi Nicholas,-,-,-,4,5,4 ,-,-,4,-,2,6,-,-,1,-,1.00 ,1.00 ,6,-,-,3,0.50 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,587,22/12/2024,19:00,909 ,€ 4518 ,C,Consar Ravenna,Ravenna,1,Copelli Riccardo,-,-,-,1,1,2 ,1,-,11,2,-2,24,7,1,2,-,-,-,13,-,3,9,0.69 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,587,22/12/2024,19:00,909 ,€ 4518 ,C,Consar Ravenna,Ravenna,2,Selleri Giacomo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,587,22/12/2024,19:00,909 ,€ 4518 ,C,Consar Ravenna,Ravenna,4,Guzzo Tommaso,-,-,-,2,2,3 ,2,-,29,7,16,18,6,-,-,-,-,-,49,3,3,29,0.59 ,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,587,22/12/2024,19:00,909 ,€ 4518 ,C,Consar Ravenna,Ravenna,5,Tallone Alessio,-,-,-,3,3,4 ,6,-,10,5,-,9,3,-,14,1,0.71 ,0.50 ,20,5,-,7,0.35 ,-,3,,,,
2024/2025,A2,Regular_Season,1st,13,-,587,22/12/2024,19:00,909 ,€ 4518 ,C,Consar Ravenna,Ravenna,6,Canella Andrea,-,-,-,4,4,5 ,4,-,7,2,3,16,-,-,3,-,0.67 ,0.33 ,11,1,-,6,0.55 ,-,1,,,,
2024/2025,A2,Regular_Season,1st,13,-,587,22/12/2024,19:00,909 ,€ 4518 ,C,Consar Ravenna,Ravenna,8,Ekstrand Hampus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,587,22/12/2024,19:00,909 ,€ 4518 ,C,Consar Ravenna,Ravenna,10,Goi Riccardo,L,-,-,*,*,*,*,-,-,-,-,-,-,-,10,-,0.40 ,-,-,-,-,-,-,-,-,,,,
2024/2025,A2,Regular_Season,1st,13,-,587,22/12/2024,19:00,909 ,€ 4518 ,C,Consar Ravenna,Ravenna,11,Russo Antonino,-,-,-,5,5,6 ,5,-,1,-,-9,13,3,-,-,-,-,-,-,-,-,-,-,-,1,,,,
