Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2018/2019,A2,Monini Spoleto,6,ZOPPELLARI Francesco,Setter,1997,185,PD,ITA,-,-
2018/2019,A2,Monini Spoleto,7,PADURA DIAZ Williams,Spiker,1986,202,CUB,ITA,-,-
2018/2019,A2,Monini Spoleto,9,ROSSO Mattia,Spiker,1985,198,CN,ITA,-,-
2018/2019,A2,Monini Spoleto,10,DI RENZO Leonardo,Libero,1993,180,PG,ITA,-,-
2018/2019,A2,Monini Spoleto,12,OTTAVIANI Giuseppe,Spiker,1991,196,VT,ITA,-,-
2018/2019,A2,Monini Spoleto,14,SEGONI Matteo,Spiker,1993,192,PG,ITA,-,-
2018/2019,A2,Monini Spoleto,15,COSTANZI Riccardo,Setter,1993,192,PG,ITA,-,-
2018/2019,A2,Monini Spoleto,17,AGUENIER Jonas Bastien Baptiste,Middleblocker,1992,202,FRA,FRA,-,-
2018/2019,A2,Monini Spoleto,18,SANTUCCI Marco,Libero,1983,189,CB,ITA,-,-
2018/2019,A2,Olimpia Bergamo,1,ERATI Alex,Middleblocker,1994,202,MI,ITA,-,-
2018/2019,A2,Olimpia Bergamo,2,INNOCENTI Luca,Libero,1991,183,BG,ITA,-,-
2018/2019,A2,Olimpia Bergamo,3,CARGIOLI Antonio,Middleblocker,1994,195,MI,ITA,-,-
2018/2019,A2,Olimpia Bergamo,4,MARZORATI Manuel,Middleblocker,2001,190,BG,ITA,-,-
2018/2019,A2,Olimpia Bergamo,5,TIOZZO Nicola,Spiker,1993,198,VE,ITA,-,-
2018/2019,A2,Olimpia Bergamo,6,CIOFFI Massimiliano,Middleblocker,1992,195,MI,ITA,-,-
2018/2019,A2,Olimpia Bergamo,7,FRANZONI Andrea,Libero,1989,185,BS,ITA,-,-
2018/2019,A2,Olimpia Bergamo,8,COGLIATI Andrea,Setter,1998,190,BG,ITA,-,-
2018/2019,A2,Olimpia Bergamo,9,ADAMAJTIS Pawel,Spiker,1990,195,POL,POL,until 07/10/2018,-
2018/2019,A2,Olimpia Bergamo,10,CRISTOFALETTI Mirco,Spiker,1996,194,TN,ITA,from 25/12/2018,coming from Monini Spoleto
2018/2019,A2,Olimpia Bergamo,11,GARNICA Fernando Gabriel,Setter,1980,190,ARG,ITA,-,-
2018/2019,A2,Olimpia Bergamo,12,GRITTI Giorgio,Spiker,2000,190,BG,ITA,-,-
2018/2019,A2,Olimpia Bergamo,13,SHAVRAK Dmitriy,Spiker,1991,203,UKR,UKR,-,-
2018/2019,A2,Olimpia Bergamo,14,SETTE Felice,Spiker,1996,187,BA,ITA,-,-
2018/2019,A2,Olimpia Bergamo,17,ROMANÒ Yuri,Spiker,1997,203,MB,ITA,-,-
2018/2019,A2,Pag Taviano,1,MARTINELLI Matteo,Setter,1994,192,MO,ITA,-,-
2018/2019,A2,Pag Taviano,3,DIMITROV Dobromir,Setter,1991,198,BUL,BUL,-,-
2018/2019,A2,Pag Taviano,4,VALI Vahid,Spiker,1985,195,IRI,IRI,-,-
2018/2019,A2,Pag Taviano,5,LUGLI Leonardo,Spiker,1998,200,MN,ITA,-,-
2018/2019,A2,Pag Taviano,6,BENCZ Milan,Spiker,1987,206,SVK,SVK,from 24/11/2018,-
2018/2019,A2,Pag Taviano,7,ASTARITA Francesco,Spiker,1993,194,NA,ITA,-,-
2018/2019,A2,Pag Taviano,8,TORSELLO Mirko,Middleblocker,1987,198,LE,ITA,-,-
2018/2019,A2,Pag Taviano,9,BALDARI Simone,Spiker,1998,194,LE,ITA,from 03/09/2018,-
2018/2019,A2,Pag Taviano,10,BONOLA Paolo,Middleblocker,1992,200,SO,ITA,-,-
2018/2019,A2,Pag Taviano,11,SCARPELLO Damiano,Spiker,2001,192,CT,ITA,from 03/09/2018,-
2018/2019,A2,Pag Taviano,12,BISCI Gianluca,Libero,1983,185,TA,ITA,-,-
2018/2019,A2,Pag Taviano,13,CACI Sandro Clemente,Spiker,1993,200,CL,ITA,-,-
2018/2019,A2,Pag Taviano,14,SMIRIGLIA Antonio,Middleblocker,1988,200,CS,ITA,-,-
2018/2019,A2,Pag Taviano,15,MELEDDU Valentino,Middleblocker,1998,197,NU,ITA,from 03/09/2018,-
2018/2019,A2,Pag Taviano,18,CERNIC Matej,Spiker,1978,194,GO,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,1,SURACI Antonino,Spiker,1996,200,VA,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,2,CORTI Samuele,Spiker,1999,194,MB,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,3,MONGUZZI Dario,Middleblocker,1984,204,MB,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,4,BUTTI Luca,Libero,1991,184,CO,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,5,COMINETTI Roberto,Spiker,1997,196,BG,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,6,GROSU Bogdan,Setter,1996,188,MLD,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,7,RUDI Gabriele,Libero,1994,178,CO,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,8,SANTANGELO Andrea,Spiker,1994,200,IS,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,9,DANIELLI Simone,Spiker,1998,191,CO,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,10,BARATTI Mirko,Setter,1997,175,MB,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,11,FRATTINI Alessandro,Middleblocker,1997,198,MB,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,13,GASPARINI Andrea,Spiker,1996,200,CO,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,14,PRETI Alessandro,Spiker,1992,204,AUT,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,16,PELLEGRINELLI Luca,Middleblocker,1999,194,CO,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,17,ALBERINI Alessio,Setter,1998,185,VE,ITA,-,-
2018/2019,A2,Pool Libertas Cantù,18,ROBBIATI Gabriele,Middleblocker,1983,200,VC,ITA,-,-
2018/2019,A2,Roma Volley,1,LASKO Michal,Spiker,1981,203,POL,ITA,-,-
2018/2019,A2,Roma Volley,3,GENNA Luca,Spiker,1989,192,RM,ITA,-,-
2018/2019,A2,Roma Volley,4,BACCI Joel,Setter,1980,178,RM,ITA,-,-
2018/2019,A2,Roma Volley,5,ZAPPOLI GUARIENTI Enrico,Spiker,1995,192,BRA,BRA,-,-
2018/2019,A2,Roma Volley,6,SPEROTTO Lorenzo,Setter,1999,184,VE,ITA,-,-
2018/2019,A2,Roma Volley,7,ANTONUCCI Federico,Middleblocker,1991,199,RM,ITA,-,-
2018/2019,A2,Roma Volley,9,ROSSI Lorenzo,Spiker,1990,195,RM,ITA,-,-
2018/2019,A2,Roma Volley,10,TITTA Giacomo,Libero,1996,180,RM,ITA,-,-
2018/2019,A2,Roma Volley,11,RAU Giancarlo,Middleblocker,1989,197,MO,ITA,-,-
2018/2019,A2,Roma Volley,12,TOZZI Nunzio,Spiker,1989,190,RM,ITA,-,-
2018/2019,A2,Roma Volley,13,RIZZI Cristian,Libero,1994,187,RM,ITA,-,-
2018/2019,A2,Roma Volley,14,LORETO Luca,Spiker,1999,190,RM,ITA,-,-
2018/2019,A2,Roma Volley,15,BORRACCINO Davide,Middleblocker,1997,195,RM,ITA,-,-
2018/2019,A2,Roma Volley,16,PREGNOLATO Fabio,Middleblocker,1990,194,RM,ITA,-,-
2018/2019,A2,Roma Volley,17,PAOLUCCI Adriano,Setter,1979,190,RM,ITA,from 16/11/2018,-
2018/2019,A2,Sieco Service Ortona,1,DE WAARD Ivar,Spiker,1997,202,NED,NED,from 02/01/2019,-
2018/2019,A2,Sieco Service Ortona,2,SIMONI Michele,Middleblocker,1990,193,RM,ITA,-,-
2018/2019,A2,Sieco Service Ortona,3,PESARE Giancarlo,Libero,1995,178,CH,ITA,-,-
2018/2019,A2,Sieco Service Ortona,4,ZANETTIN Ivan,Spiker,1997,195,VEN,ITA,until 02/01/2019,-
2018/2019,A2,Sieco Service Ortona,5,BERARDI Simone,Middleblocker,1999,200,CH,ITA,-,-
2018/2019,A2,Sieco Service Ortona,6,DOLFO Ludovico,Spiker,1989,198,TV,ITA,-,-
2018/2019,A2,Sieco Service Ortona,8,TOSCANI Alessandro,Libero,1998,175,CH,ITA,-,-
2018/2019,A2,Sieco Service Ortona,9,SITTI Alessio,Setter,1996,182,CH,ITA,-,-
2018/2019,A2,Sieco Service Ortona,11,SORRENTI Mattia,Spiker,1996,198,CS,ITA,-,-
2018/2019,A2,Sieco Service Ortona,12,LANCI Andrea,Setter,1980,176,CH,ITA,-,-
2018/2019,A2,Sieco Service Ortona,15,MARKS Christoph,Spiker,1997,200,GER,GER,-,-
2018/2019,A2,Sieco Service Ortona,16,FISCON Davide,Spiker,1998,182,PD,ITA,-,-
2018/2019,A2,Sieco Service Ortona,17,OGURCAK Frantisek,Spiker,1984,198,SVK,SVK,-,-
2018/2019,A2,Sieco Service Ortona,18,MENICALI Michael,Middleblocker,1990,203,TO,ITA,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,1,MORELLI Michele,Spiker,1991,195,FG,ITA,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,2,KOLLO Kristo,Spiker,1990,190,EST,EST,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,4,BOSIO Emanuele,Spiker,1997,198,CN,ITA,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,6,SPAGNUOLO DE VITO Luca,Setter,1998,190,BZ,ITA,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,7,FUSCO Pasquale,Libero,1997,180,BS,ITA,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,8,TREIAL Henri,Middleblocker,1992,202,EST,EST,from 15/08/2018,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,9,PISTOLESI Matteo,Setter,1995,194,TO,ITA,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,10,TERPIN Jernej,Spiker,1996,194,GO,ITA,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,11,BUZZI Daniele,Middleblocker,2000,200,GE,ITA,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,12,BIGLINO Omar,Middleblocker,1995,198,CN,ITA,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,14,GARELLI Marco,Spiker,1998,180,CN,ITA,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,15,BORGOGNO Luca,Spiker,1993,198,CN,ITA,-,-
2018/2019,A2,Synergy Arapi F.lli Mondovì,17,SPIGA Damiano,Libero,1993,180,SS,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,1,DELLA CORTE Giuseppe,Spiker,1992,198,BA,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,3,CALDERAN Luca,Setter,1989,190,PN,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,4,RADIN Andrea,Spiker,1984,204,PN,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,5,BONANTE Simone,Setter,1992,189,RM,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,6,CORAZZA Cristian,Libero,1981,182,PN,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,7,TASSAN Eugenio,Middleblocker,1983,194,PD,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,8,MARINELLI Michele,Spiker,1992,195,RM,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,9,SARACENI Gianluca,Spiker,1979,200,RM,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,10,LELLI Matteo,Libero,1995,181,PD,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,11,MARINI Daniele,Middleblocker,1994,197,TV,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,12,CECUTTI Marco,Middleblocker,1994,198,UD,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,13,BORTOLOZZO Matteo,Middleblocker,1989,200,PD,ITA,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,14,LINK Jacob,Spiker,1997,198,SWE,SWE,-,-
2018/2019,A2,Tinet Gori Wines Prata di Pordenone,15,DELTCHEV Nedialko,Spiker,1982,187,BUL,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,1,MILESI Lorenzo,Middleblocker,1991,202,BG,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,2,COSTA Marcelo,Spiker,1983,193,BRA,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,3,GAGGINI Claudio,Spiker,1996,192,VA,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,4,LOZZI Marco,Setter,1984,186,AN,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,5,BURBELLO Francesco,Spiker,1986,197,PD,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,6,BALDAZZI Alberto,Spiker,1998,199,FE,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,7,BRUNETTI Davide,Libero,1995,170,MI,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,8,RUGGERI Roberto,Spiker,1983,189,LC,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,9,GENOVESE Vincenzo,Middleblocker,1991,188,MI,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,10,PICCININI Gianluca,Middleblocker,1990,196,MC,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,11,POZZI Matteo,Libero,1994,182,MB,ITA,-,-
2018/2019,A2,Tipiesse Cisano Bergamasco,12,DJUKIC Bojan,Spiker,1991,200,MNE,QAT,from 27/01/2019,-
2018/2019,A2,Tipiesse Cisano Bergamasco,13,SBROLLA Filippo,Setter,1987,191,AN,ITA,-,-
2018/2019,A2,Videx Grottazzolina,3,CUBITO Marco,Middleblocker,1992,202,ME,ITA,-,-
2018/2019,A2,Videx Grottazzolina,4,VECCHI Riccardo,Spiker,1996,185,FM,ITA,-,-
2018/2019,A2,Videx Grottazzolina,5,CENTELLES ROSALES Hiroshi,Spiker,1990,196,CUB,CUB,-,-
2018/2019,A2,Videx Grottazzolina,6,CALARCO Simone,Spiker,1995,198,RA,ITA,-,-
2018/2019,A2,Videx Grottazzolina,7,MINNONI Mattia,Spiker,1981,191,FM,ITA,-,-
2018/2019,A2,Videx Grottazzolina,8,DI BONAVENTURA Leo,Spiker,2000,188,FM,ITA,-,-
2018/2019,A2,Videx Grottazzolina,9,ROMAGNOLI Giulio,Middleblocker,1998,197,AN,ITA,-,-
2018/2019,A2,Videx Grottazzolina,11,GASPARI Massimo,Middleblocker,1980,198,AP,ITA,-,-
2018/2019,A2,Videx Grottazzolina,13,SEQUEIRA Valdir,Spiker,1981,195,POR,POR,from 24/01/2019,-
2018/2019,A2,Videx Grottazzolina,15,MARCHIANI Manuele,Setter,1989,185,AN,ITA,-,-
2018/2019,A2,Videx Grottazzolina,16,PULCINI Gianmarco,Setter,1997,183,AP,ITA,-,-
2018/2019,A2,Videx Grottazzolina,17,VALLESE Manuel,Libero,1994,175,TE,ITA,-,-
2018/2019,A2,Videx Grottazzolina,18,ROMITI Roberto,Libero,1983,183,FM,ITA,-,-
