Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2000/2001,A2,Cinecity Mantova,10,RIGATELLI Alessandro,Spiker,1967,185,VR,ITA,-,-
2000/2001,A2,Cinecity Mantova,12,ANDREANI Tiziano,Middleblocker,1972,197,MN,ITA,-,-
2000/2001,A2,Cinecity Mantova,14,BUSSOLARI Matteo,Spiker,1973,195,FE,ITA,-,-
2000/2001,A2,Cinecity Mantova,15,PINZI Enrico,Setter,1975,193,MN,ITA,-,-
2000/2001,A2,Cinecity Mantova,-,EREU Thomas,Spiker,1979,193,VEN,VEN,from 03/12/2000,-
2000/2001,A2,Cinecity Mantova,-,MENDEZ Ronald Garcia,Middleblocker,1982,202,VEN,VEN,from 03/12/2000,-
2000/2001,A2,Cinecity Mantova,-,PERAZZOLO Lorenzo,Spiker,1984,198,MN,ITA,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,2,SABATINI Sergio,Spiker,1978,197,PG,ITA,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,3,FURLOTTI Filippo,Middleblocker,1973,200,MS,ITA,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,4,BERTELLI Maurizio,Libero,1972,188,LU,ITA,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,5,DANI Marco,Middleblocker,1975,205,FI,ITA,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,9,NUTI Marco,Setter,1970,190,PI,ITA,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,10,MAHMOUDI Benham,Middleblocker,1980,197,IRI,IRI,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,11,D'ELIA Domenico,Setter,1980,192,CZ,ITA,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,12,GERBI Mirko,Spiker,1978,192,PO,ITA,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,13,FRANCESCONI Andrea,Spiker,1979,195,PT,ITA,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,14,POLI Francesco,Spiker,1978,193,-,ITA,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,15,WEDLER Alexander,Spiker,1971,197,GER,GER,-,-
2000/2001,A2,Codyeco Lupi Santa Croce,16,REZAEI Saeid,Middleblocker,1976,202,IRI,IRI,from 28/01/2001,-
2000/2001,A2,Codyeco Lupi Santa Croce,-,MONTALBAN Dick,Spiker,1974,-,BRA,BRA,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,2,OSMOKROVIC Boris,Setter,1974,192,CRO,CRO,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,5,FIERRO Luigi,Middleblocker,1979,195,SA,ITA,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,6,TUCCI Nicola,Middleblocker,1981,195,NA,ITA,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,7,GALDI Antonello,Middleblocker,1977,198,SA,ITA,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,8,LIBRARO Enrico,Spiker,1983,191,NA,ITA,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,9,FIGLIOLIA Diego,Spiker,1980,194,NA,ITA,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,10,LIBRARO Antonio,Setter,1981,193,NA,ITA,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,11,GAMBARDELLA Cherubino,Spiker,1971,200,SA,ITA,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,12,RISTIC Dragan,Spiker,1973,192,BIH,BIH,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,13,RISTIC Ljubisa,Spiker,1967,192,BIH,BIH,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,14,CANZANELLA Mario,Libero,1981,194,NA,ITA,-,-
2000/2001,A2,Com Cavi Multimedia Salerno,-,QUERO Heriberto,Spiker,1977,-,VEN,-,from 03/12/2000,-
2000/2001,A2,Cons.I.T. Livorno,1,DJURIC Djordje,Spiker,1971,200,SLO,SLO,-,-
2000/2001,A2,Cons.I.T. Livorno,2,NENCINI Riccardo,Spiker,1983,196,PI,ITA,-,-
2000/2001,A2,Cons.I.T. Livorno,4,PICCINETTI Massimiliano,Spiker,1977,185,LI,ITA,-,-
2000/2001,A2,Cons.I.T. Livorno,5,ORSOLINI Luca,Middleblocker,1981,196,LI,ITA,-,-
2000/2001,A2,Cons.I.T. Livorno,6,SALMON Riley,Spiker,1976,196,USA,USA,-,-
2000/2001,A2,Cons.I.T. Livorno,7,SCARDIGLI Andrea,Spiker,1980,198,PI,ITA,-,-
2000/2001,A2,Cons.I.T. Livorno,8,CECCHERINI Francesco,Setter,1976,185,PI,ITA,-,-
2000/2001,A2,Cons.I.T. Livorno,10,MONTAGNANI Paolo,Setter,1968,190,LI,ITA,-,-
2000/2001,A2,Cons.I.T. Livorno,11,BALDACCINI Paolo Emilio,Middleblocker,1977,202,LU,ITA,-,-
2000/2001,A2,Cons.I.T. Livorno,12,CECCHERINI Federico,Libero,1978,190,VA,ITA,-,-
2000/2001,A2,Cons.I.T. Livorno,13,ALIBONI Nicola,Universale,1980,195,LU,ITA,-,-
2000/2001,A2,Cons.I.T. Livorno,15,BELTRAN Angel,Middleblocker,1973,202,CUB,CUB,-,-
2000/2001,A2,Cons.I.T. Livorno,-,BUSATO Alessio,Spiker,1976,195,BS,ITA,from 03/12/2000,proveniente da Copra Junior Volley 90 Piacenza
2000/2001,A2,Cons.I.T. Livorno,-,SOGRIN Oleg,Spiker,1970,205,RUS,RUS,from 17/12/2000,-
2000/2001,A2,Cons.I.T. Livorno,-,TRUSENDI Yuri,Spiker,1982,-,LI,ITA,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,1,CASALINI William,Spiker,1981,196,PC,ITA,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,2,FABBIANI Sandro,Spiker,1978,198,RE,ITA,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,4,GALUPPO Antonio,Libero,1976,190,PR,ITA,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,6,IAREMENKO Alexandre,Spiker,1968,194,RUS,RUS,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,7,EGESTE Daniele,Middleblocker,1973,196,PC,ITA,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,8,FICOSECCO Paolo,Setter,1979,198,AN,ITA,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,10,MERIGGIOLI Roberto,Setter,1975,193,NA,ITA,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,11,SIDORENKO Andriy,Spiker,1977,206,UKR,UKR,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,12,SHATUNOV Oleg,Middleblocker,1967,205,RUS,RUS,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,13,BUSATO Alessio,Spiker,1976,195,BS,ITA,until 02/12/2000,trasferito a Cons.I.T. Livorno
2000/2001,A2,Copra Junior Volley 90 Piacenza,15,ANCESCHI Massimo,Middleblocker,1977,195,PR,ITA,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,-,DURANTE Gianluca,Spiker,1976,194,LE,ITA,-,-
2000/2001,A2,Copra Junior Volley 90 Piacenza,-,GULMINELLI Emanuele,Libero,1973,187,RA,ITA,from 17/12/2000,proveniente da Cinecity Mantova
2000/2001,A2,Della Rovere Carifano,1,HANNI Arto,Setter,1973,188,FIN,FIN,-,-
2000/2001,A2,Della Rovere Carifano,3,PULITA Fabio,Libero,1960,183,AN,ITA,-,-
2000/2001,A2,Della Rovere Carifano,4,BEDINO Massimo,Middleblocker,1967,198,CN,ITA,-,-
2000/2001,A2,Della Rovere Carifano,5,STAGNI Luca,Middleblocker,1975,198,FE,ITA,-,-
2000/2001,A2,Della Rovere Carifano,6,GUESCINI Fabio,Spiker,1981,195,PU,ITA,-,-
2000/2001,A2,Della Rovere Carifano,8,PIETRELLI Roberto,Spiker,1971,190,PU,ITA,-,-
2000/2001,A2,Della Rovere Carifano,9,BRACCESCHI Alessandro,Spiker,1980,192,PU,ITA,-,-
2000/2001,A2,Della Rovere Carifano,10,BELOGI Stefano,Setter,1978,182,PU,ITA,-,-
2000/2001,A2,Della Rovere Carifano,11,DA BOIT Luca,Middleblocker,1971,195,PU,ITA,from 25/10/2000,-
2000/2001,A2,Della Rovere Carifano,12,FERRI Raffaele,Spiker,1981,194,PU,ITA,-,-
2000/2001,A2,Della Rovere Carifano,-,BEARD David John,Spiker,1973,-,AUS,AUS,-,-
2000/2001,A2,Della Rovere Carifano,-,MALY Leandro,Spiker,1976,-,ARG,ARG,from 01/11/2000,-
2000/2001,A2,Esse-ti Carilo Loreto,1,VAN BEEST Hidde,Opposto,1979,207,NED,AUS,-,-
2000/2001,A2,Esse-ti Carilo Loreto,2,PIRRI Federico,Setter,1976,197,AN,ITA,-,-
2000/2001,A2,Esse-ti Carilo Loreto,3,COSTANTINI Antonio,Middleblocker,1972,194,CH,ITA,-,-
2000/2001,A2,Esse-ti Carilo Loreto,4,BENDI Alfonso,Libero,1976,185,FC,ITA,-,-
2000/2001,A2,Esse-ti Carilo Loreto,5,HUBNER Stefan,Middleblocker,1975,200,GER,GER,-,-
2000/2001,A2,Esse-ti Carilo Loreto,6,CAMPANARI Alessandro,Spiker,1977,196,FR,ITA,-,-
2000/2001,A2,Esse-ti Carilo Loreto,7,BINCI Luca,Spiker,-,-,-,ITA,from 21/01/2001,-
2000/2001,A2,Esse-ti Carilo Loreto,7,PERRONE Paolo,Spiker,1982,192,FR,ITA,-,-
2000/2001,A2,Esse-ti Carilo Loreto,8,MESCOLI Marcello,Setter,1972,193,MO,ITA,-,-
2000/2001,A2,Esse-ti Carilo Loreto,9,GULLI Daniele,ND,-,-,-,ITA,from 22/10/2000,-
2000/2001,A2,Esse-ti Carilo Loreto,9,PIGINI Lorenzo,ND,-,-,-,ITA,from 12/11/2000,-
2000/2001,A2,Esse-ti Carilo Loreto,9,ROGANTE Gionatan,Spiker,-,-,-,ITA,from 18/02/2001,-
2000/2001,A2,Esse-ti Carilo Loreto,9,CAPOTONDO Mirko,ND,-,-,-,ITA,from 29/10/2000,-
2000/2001,A2,Esse-ti Carilo Loreto,9,BINDELLI Alberto,ND,-,-,-,ITA,from 10/12/2000,-
2000/2001,A2,Esse-ti Carilo Loreto,9,D'ANGELO Decio,Middleblocker,1983,198,AN,ITA,-,-
2000/2001,A2,Esse-ti Carilo Loreto,9,DROGHETTI Ruggero,Spiker,-,-,-,ITA,from 28/01/2001,-
2000/2001,A2,Esse-ti Carilo Loreto,9,NOBILI Paco,Spiker,1982,-,AN,ITA,from 04/01/2001,-
2000/2001,A2,Esse-ti Carilo Loreto,10,CURTI Valerio,Middleblocker,1978,203,MO,ITA,-,-
2000/2001,A2,Esse-ti Carilo Loreto,12,SAVI Giuseppe,ND,-,-,-,ITA,from 04/03/2001,-
2000/2001,A2,Esse-ti Carilo Loreto,12,MIKLAVIC Samo,Spiker,1974,192,SLO,SLO,-,-
2000/2001,A2,Esse-ti Carilo Loreto,15,GALLOTTA Cosimo,Spiker,1977,195,SA,ITA,-,-
2000/2001,A2,Icom Latina,1,HERPE Renaud,Spiker,1975,197,FRA,FRA,-,-
2000/2001,A2,Icom Latina,2,MARCOCCIA Alessandro,Spiker,1979,190,RM,ITA,-,-
2000/2001,A2,Icom Latina,3,DI BELARDINO Marco,Spiker,1978,190,RM,ITA,-,-
2000/2001,A2,Icom Latina,4,BATEZ Vladimir,Spiker,1969,194,SRB,SRB,-,-
2000/2001,A2,Icom Latina,5,DE GIORGI Michele,Setter,1968,182,LE,ITA,-,-
2000/2001,A2,Icom Latina,6,GRASSINI Riccardo,Spiker,1974,202,PI,ITA,-,-
2000/2001,A2,Icom Latina,8,PEZZULLO Carlo,Middleblocker,1967,197,RM,ITA,-,-
2000/2001,A2,Icom Latina,9,SPERANZINI Michele,Spiker,1979,190,FR,ITA,-,-
2000/2001,A2,Icom Latina,10,SPANAKIS Alessandro,Setter,1978,192,RM,ITA,-,-
2000/2001,A2,Icom Latina,13,CIPOLLARI Paolo,Middleblocker,1974,200,RM,ITA,-,-
2000/2001,A2,Icom Latina,14,CARIZIA Alberto,Libero,1972,192,PG,ITA,-,-
2000/2001,A2,Icom Latina,15,TCHEREDNIK Youri,Spiker,1966,203,RUS,RUS,-,-
2000/2001,A2,Pony Express Kappa Torino,2,VAIRA Alessandro,Middleblocker,1980,196,TO,ITA,-,-
2000/2001,A2,Pony Express Kappa Torino,3,ARIOLI Lorenzo,Setter,1979,186,MI,ITA,-,-
2000/2001,A2,Pony Express Kappa Torino,4,PARMA Marco,Middleblocker,1981,192,MI,ITA,-,-
2000/2001,A2,Pony Express Kappa Torino,5,SOTTILE Daniele,Setter,1979,190,ME,ITA,-,-
2000/2001,A2,Pony Express Kappa Torino,6,LUNA Carlos,Spiker,1981,192,VEN,VEN,from 11/11/2000,-
2000/2001,A2,Pony Express Kappa Torino,9,TEPPA Sergio,Middleblocker,1968,201,TO,ITA,-,-
2000/2001,A2,Pony Express Kappa Torino,10,GAVOTTO Mauro,Spiker,1979,202,CN,ITA,-,-
2000/2001,A2,Pony Express Kappa Torino,11,HEIKKINEN Janne,Middleblocker,1976,204,FIN,ITA,-,-
2000/2001,A2,Pony Express Kappa Torino,12,RUBINI Cristiano,Spiker,1972,190,-,ITA,-,-
2000/2001,A2,Pony Express Kappa Torino,14,ORECCHIA Giulio,Libero,1970,190,TO,ITA,-,-
2000/2001,A2,Pony Express Kappa Torino,15,VECCHI Marcello,Spiker,1973,188,MO,ITA,-,-
2000/2001,A2,Pony Express Kappa Torino,16,RODRIGUES Rodrigo Gil,Spiker,1978,196,BRA,BRA,-,-
2000/2001,A2,Sira Cucine Falconara,1,ROSSETTI Giacomo,Setter,1971,195,AN,ITA,-,-
2000/2001,A2,Sira Cucine Falconara,3,STELMACH Krzystof,Spiker,1967,198,POL,POL,-,-
2000/2001,A2,Sira Cucine Falconara,4,DELLA LUNGA Dore,Spiker,1984,187,AN,ITA,-,-
2000/2001,A2,Sira Cucine Falconara,5,FILIPPONI Francesco,Libero,1966,188,AN,ITA,-,-
2000/2001,A2,Sira Cucine Falconara,6,VIGILANTE Cristian,Spiker,1983,193,AN,ITA,-,-
2000/2001,A2,Sira Cucine Falconara,7,CECCONI Emanuele,Middleblocker,1975,202,PG,ITA,-,-
2000/2001,A2,Sira Cucine Falconara,8,RADICIONI Mauro,Spiker,1971,200,AN,ITA,-,-
2000/2001,A2,Sira Cucine Falconara,9,BERDON Andrej,Spiker,1971,202,SLO,SLO,-,-
2000/2001,A2,Sira Cucine Falconara,11,CARBONETTI Jonathan,Middleblocker,1969,198,AN,ITA,-,-
2000/2001,A2,Sira Cucine Falconara,13,DRAGHICI Marius Daniel,Spiker,1976,205,ROM,ROM,-,-
2000/2001,A2,Sira Cucine Falconara,13,BIRARELLI Emanuele,Middleblocker,1981,200,AN,ITA,-,-
2000/2001,A2,Sira Cucine Falconara,15,CARLETTI Claudio,Setter,1982,186,AN,ITA,-,-
2000/2001,A2,Sira Cucine Falconara,18,GIULIANI Andrea,Setter,1984,188,AN,ITA,from 25/03/2001,-
2000/2001,A2,Sira Cucine Falconara,-,BRUSCHI Leonardo,Spiker,1984,194,AN,-,from 07/12/2000,-
2000/2001,A2,Sira Cucine Falconara,-,PAOLINI Marco,Spiker,-,-,-,-,-,-
2000/2001,A2,Telephonica Volley Gioia,1,LASSANDRO Rocco,Setter,1969,182,BA,-,-,-
2000/2001,A2,Telephonica Volley Gioia,1,MATHEUS Josè,Spiker,1976,193,VEN,ITA,-,-
2000/2001,A2,Telephonica Volley Gioia,2,FISCHETTI Fabrizio,Spiker,1980,180,-,-,-,-
2000/2001,A2,Telephonica Volley Gioia,4,IURISCI Gervasio,Spiker,1972,190,CH,ITA,-,-
2000/2001,A2,Telephonica Volley Gioia,5,MIRIZZI Danilo,Setter,1972,186,BA,ITA,-,-
2000/2001,A2,Telephonica Volley Gioia,5,LEONELLI Christian,Middleblocker,1975,198,RA,ITA,-,-
2000/2001,A2,Telephonica Volley Gioia,7,PAGLIALUNGA Danilo,Libero,1968,187,-,-,-,-
2000/2001,A2,Telephonica Volley Gioia,8,POLIDORI Giovanni,Middleblocker,1975,202,RI,ITA,-,-
2000/2001,A2,Telephonica Volley Gioia,9,MANGINI Giuseppe,Middleblocker,1980,196,-,-,-,-
2000/2001,A2,Telephonica Volley Gioia,10,MOSCI Giulio,Libero,1971,190,-,-,from 30/10/2000,-
2000/2001,A2,Telephonica Volley Gioia,12,MUZIO Fabio,Spiker,1980,198,NA,ITA,-,-
2000/2001,A2,Telephonica Volley Gioia,14,GUZMAN Hector,Setter,1978,-,-,-,from 11/11/2000,-
2000/2001,A2,Telephonica Volley Gioia,15,SARTI Ronald,Spiker,1971,195,ARG,ARG,-,-
2000/2001,A2,Telephonica Volley Gioia,18,MARTIELLI Giacinto,Spiker,1983,195,-,-,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,1,MINNONI Mattia,Spiker,1981,190,FM,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,2,SALVATORI Luca,Spiker,1979,192,FM,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,3,TOVO Davide,Middleblocker,1972,202,RO,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,4,BONFIGLI David,ND,-,-,-,ITA,from 18/02/2001,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,4,CICCARELLI Marco,Spiker,1979,183,AP,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,5,MAZZA Carmelo,Setter,1980,185,CT,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,6,GASPARI Massimo,Middleblocker,1980,198,AP,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,7,POPOV Igor,Spiker,1970,203,UKR,UKR,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,8,TOMANOCZY Tibor,Middleblocker,1974,204,HUN,HUN,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,9,DE PALMA Juan Manuel,Setter,1968,181,ARG,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,10,PANOUSSOS Athanasios,Spiker,1971,198,-,-,from 30/10/2000,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,11,BARBOTTI Daniele,Middleblocker,1975,192,FM,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,12,CICOLA Fosco,Spiker,1974,192,RM,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,13,FORTUNA Stefano,Setter,1981,187,FM,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,14,MORETTI Federico,Spiker,1983,204,FM,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,15,LORENZONI Alessandro,Spiker,1969,195,GE,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,16,MOSCA Roberto,Spiker,1972,193,FE,ITA,-,-
2000/2001,A2,Videx Da.Mi. Grottazzolina,-,BALDASSARRI Francesco,Spiker,1981,186,FM,ITA,from 08/11/2000,-
