Season,Division,Team,No,Player,Role,Born,Height,Nat. Sport.,Note
2000/2001,A2,Omega San Donà,10,CAMPANARI BARBARA,Middleblocker,1980,192,ITA,-
2000/2001,A2,Omega San Donà,11,ZANIN VALERIA,Setter,1984,181,ITA,-
2000/2001,A2,Omega San Donà,14,DAVOLIO MONICA,Libero,1975,175,ITA,-
2000/2001,A2,Omega San Donà,15,NORATO SIMONA,Middleblocker,1976,185,ITA,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,1,FERRANO TERESA,Spiker,1975,178,ITA,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,2,POPOVA ELENA,Spiker,1971,191,RUS,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,3,ABBRUZZO STEFANIA,Spiker,1978,-,-,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,4,SCOLLO FRANCESCA,Setter,1971,177,ITA,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,5,CHIAVARO MARGHERITA,Libero,1979,179,ITA,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,7,SESTI NUNES MIRELA,Middleblocker,1966,180,ITA,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,8,MICELI GIUSEPPINA,Spiker,1984,173,ITA,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,9,KARALYUS OLESYA,Spiker,1973,181,RUS,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,9,BOCCIA SILVINA,Middleblocker,1969,178,ITA,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,10,CALÌ ANNA,Spiker,-,-,-,from 01/04/2001
2000/2001,A2,Pasta Primeluci Mavi Lercara,11,GOTTE CARINA LAURA,Setter,1971,175,ITA,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,13,LABATE ALESSANDRA,Middleblocker,1981,187,ITA,-
2000/2001,A2,Pasta Primeluci Mavi Lercara,14,ZEBRI LUCIA,Spiker,1973,176,ITA,-
2000/2001,A2,Renauto Bari,1,SPANO ANTONELLA,Spiker,1978,175,ITA,-
2000/2001,A2,Renauto Bari,4,SCALONE ANTONELLA,Libero,1971,-,-,from 01/03/2001
2000/2001,A2,Renauto Bari,4,LORUSSO ANTONELLA,Spiker,-,-,-,from 04/02/2001
2000/2001,A2,Renauto Bari,6,CAPUANO PAOLA,Spiker,1978,180,ITA,-
2000/2001,A2,Renauto Bari,7,SANTERAMO BARBARA,Setter,1979,170,ITA,-
2000/2001,A2,Renauto Bari,8,MACHADO LETICIA,Spiker,1974,176,BRA,from 18/11/2000
2000/2001,A2,Renauto Bari,9,FEKETE KRISZTINA,Middleblocker,1966,182,ITA,-
2000/2001,A2,Renauto Bari,10,RADOGNA ROBERTA,Setter,1970,172,ITA,-
2000/2001,A2,Renauto Bari,11,MILILLO LIVIANA,Spiker,1985,181,ITA,-
2000/2001,A2,Renauto Bari,12,MILILLO SERENA,Middleblocker,1984,181,ITA,-
2000/2001,A2,Renauto Bari,13,BOZKOVA KATERINA,Middleblocker,1973,193,CZE,from 03/12/2000
2000/2001,A2,Renauto Bari,15,WOUTERS VANESSA,Spiker,-,182,BEL,from 10/12/2000
2000/2001,A2,Sapori Di Sardegna Sestu,1,COSENTINO SABRINA,Setter,1980,182,ITA,-
2000/2001,A2,Sapori Di Sardegna Sestu,2,CADDEO SILVIA,Spiker,1980,176,ITA,-
2000/2001,A2,Sapori Di Sardegna Sestu,3,FRANCHI MARTA,Middleblocker,1973,182,ITA,-
2000/2001,A2,Sapori Di Sardegna Sestu,4,DE SOLE SILVIA,Spiker,1973,176,ITA,from 07/01/2001
2000/2001,A2,Sapori Di Sardegna Sestu,5,DALERCI STEFANIA,Middleblocker,1973,183,ITA,-
2000/2001,A2,Sapori Di Sardegna Sestu,6,FIGUS SILVIA,Spiker,1984,175,ITA,-
2000/2001,A2,Sapori Di Sardegna Sestu,8,BO ANNA,Setter,1974,182,ITA,until 19/11/2000
2000/2001,A2,Sapori Di Sardegna Sestu,9,MARTINS ROSALI DE MELO,Spiker,1973,185,BRA,-
2000/2001,A2,Sapori Di Sardegna Sestu,10,GALVAO SHILY,Spiker,1972,185,BRA,-
2000/2001,A2,Sapori Di Sardegna Sestu,11,VENTURA NICOLETTA,Middleblocker,1976,180,ITA,until 10/12/2000
2000/2001,A2,Sapori Di Sardegna Sestu,12,MURA BARBARA,Libero,1974,170,ITA,-
2000/2001,A2,Sapori Di Sardegna Sestu,15,CASSILI CATERINA,Spiker,1972,180,ITA,-
2000/2001,A2,Sapori Di Sardegna Sestu,18,MELIS RITA,Spiker,1974,174,ITA,-
2000/2001,A2,Siram Roma,1,SANCE DEMETRIA,Spiker,1977,183,USA,-
2000/2001,A2,Siram Roma,2,FOKKENS JETTIE,Setter,1975,178,NED,-
2000/2001,A2,Siram Roma,3,SOLAZZI ANNAMARIA,Libero,1965,175,ITA,-
2000/2001,A2,Siram Roma,4,CAPONI MANUELA,Middleblocker,1979,185,ITA,-
2000/2001,A2,Siram Roma,5,DE SOUZA APARECIDA ABADE,Spiker,1970,174,BRA,from 03/12/2000
2000/2001,A2,Siram Roma,6,BALLARDINI VIVIANA,Spiker,1976,176,ITA,-
2000/2001,A2,Siram Roma,7,PARISI PAULA,Middleblocker,1967,180,ITA,-
2000/2001,A2,Siram Roma,10,BIONDI SARA,Setter,1982,176,ITA,-
2000/2001,A2,Siram Roma,11,MORELLI ALESSIA,Spiker,1985,175,ITA,-
2000/2001,A2,Siram Roma,12,STACCHIOTTI MILENA,Spiker,1985,183,ITA,-
2000/2001,A2,Teseco Toscana Volley Sesto Fiorentino,1,CICIC MAJDA,Spiker,1975,190,SCG,-
2000/2001,A2,Teseco Toscana Volley Sesto Fiorentino,2,FRANCHI VANIA,Middleblocker,1977,-,-,-
2000/2001,A2,Teseco Toscana Volley Sesto Fiorentino,3,ROCCHI SABRINA,Middleblocker,1972,175,ITA,-
2000/2001,A2,Teseco Toscana Volley Sesto Fiorentino,4,GALIGATTI AMBRA,Spiker,1981,178,ITA,-
2000/2001,A2,Teseco Toscana Volley Sesto Fiorentino,5,SIMONETTI ELISA,Setter,1977,177,ITA,-
2000/2001,A2,Teseco Toscana Volley Sesto Fiorentino,7,BONGINI DEBORA,Setter,1983,178,ITA,-
2000/2001,A2,Teseco Toscana Volley Sesto Fiorentino,11,BRUNI SIMONA,Middleblocker,1975,180,ITA,-
2000/2001,A2,Teseco Toscana Volley Sesto Fiorentino,12,SECCHI FRANCESCA,Spiker,1977,177,ITA,-
2000/2001,A2,Teseco Toscana Volley Sesto Fiorentino,15,GUERRINI ANNALISA,Middleblocker,1979,183,ITA,-
2000/2001,A2,Vini Monte Schiavo Jesi,1,FRANCO ESTER,Spiker,1979,187,ITA,-
2000/2001,A2,Vini Monte Schiavo Jesi,2,MATTIOLO ANNA PAOLA,Spiker,1973,179,ITA,-
2000/2001,A2,Vini Monte Schiavo Jesi,3,MARINELLI EVELYN,Libero,1974,173,ITA,from 07/01/2001
2000/2001,A2,Vini Monte Schiavo Jesi,3,WHEN LI PAN,Spiker,1969,181,ITA,-
2000/2001,A2,Vini Monte Schiavo Jesi,4,FRONTINI DORIANA,Middleblocker,1972,178,ITA,-
2000/2001,A2,Vini Monte Schiavo Jesi,5,ROLL SYLVIA,Spiker,1974,182,GER,-
2000/2001,A2,Vini Monte Schiavo Jesi,6,VALSESIA BARBARA,Libero,1966,172,ITA,until 30/11/2000
2000/2001,A2,Vini Monte Schiavo Jesi,7,ERCOLANI ERIKA,Setter,1976,176,ITA,-
2000/2001,A2,Vini Monte Schiavo Jesi,9,BORGOGELLI GIULIA,Spiker,1982,186,ITA,-
2000/2001,A2,Vini Monte Schiavo Jesi,10,ROMANIN ALESSANDRA,Middleblocker,1969,185,ITA,-
2000/2001,A2,Vini Monte Schiavo Jesi,11,LUCIANI NICOLETTA,Middleblocker,1979,183,ITA,-
2000/2001,A2,Vini Monte Schiavo Jesi,12,FIORENTINI STEFANIA,Spiker,1980,180,ITA,-
2000/2001,A2,Vini Monte Schiavo Jesi,14,FLEDDERUS RIETTE,Setter,1977,170,NED,-
2000/2001,A2,Vini Monte Schiavo Jesi,15,GENANGELI GIULIA,Spiker,1983,182,ITA,-
2000/2001,A2,Zara Carifac Fabriano,2,ROANI MANUELA,Spiker,1983,183,ITA,-
2000/2001,A2,Zara Carifac Fabriano,3,CASUSCELLI STEFANIA,Middleblocker,1975,185,ITA,-
2000/2001,A2,Zara Carifac Fabriano,4,ZAMPIERI ROBERTA,Spiker,1977,178,ITA,-
2000/2001,A2,Zara Carifac Fabriano,5,YASAKOVA DINA,Spiker,1967,187,RUS,-
2000/2001,A2,Zara Carifac Fabriano,6,ROSSI VALENTINA,Middleblocker,1979,186,ITA,-
2000/2001,A2,Zara Carifac Fabriano,7,CRISPIANI VIRGINIA,Spiker,-,-,ITA,-
2000/2001,A2,Zara Carifac Fabriano,9,GUGLIELMETTI PAMELA,Setter,1982,171,ITA,-
2000/2001,A2,Zara Carifac Fabriano,10,MENCHINELLI LENNI,Libero,1976,172,ITA,-
2000/2001,A2,Zara Carifac Fabriano,11,VICO GIORGIA,Spiker,1980,183,ITA,-
2000/2001,A2,Zara Carifac Fabriano,12,FAGIOLI BARBARA,Setter,1972,172,ITA,-
2000/2001,A2,Zara Carifac Fabriano,14,GILIOLI ELISABETTA,Spiker,1975,180,ITA,-
2000/2001,A2,Zara Carifac Fabriano,15,TIUT CRISTINA,Spiker,1973,186,ROM,from 12/12/2000 AL 08/04/2001
