Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2001/2002,A2,Conad Volley Forlì,2,MACCAGNI Enrico,Spiker,1968,192,FC,ITA,-,-
2001/2002,A2,Conad Volley Forlì,3,CRICCA Manuele,Middleblocker,1981,200,RA,ITA,-,-
2001/2002,A2,Conad Volley Forlì,4,BENDI Alfonso,Libero,1976,185,FC,ITA,-,-
2001/2002,A2,Conad Volley Forlì,5,CORVETTA Antonio,Setter,1977,188,AN,ITA,-,-
2001/2002,A2,Conad Volley Forlì,6,SANTOLINI Filippo,Middleblocker,1981,190,FC,ITA,-,-
2001/2002,A2,Conad Volley Forlì,7,KLOK Marko,Spiker,1968,194,NED,NED,from 02/12/2001,-
2001/2002,A2,Conad Volley Forlì,8,BOTTI Massimo,Middleblocker,1973,196,PC,ITA,-,-
2001/2002,A2,Conad Volley Forlì,9,CAMPANA Fabio,Setter,1973,192,FC,ITA,-,-
2001/2002,A2,Conad Volley Forlì,10,CHOCHOLAK Gabriel,Spiker,1978,203,SVK,SVK,-,-
2001/2002,A2,Conad Volley Forlì,11,DONATI Cristian,Middleblocker,1981,194,FC,ITA,-,-
2001/2002,A2,Conad Volley Forlì,11,CASADEI Alberto,Spiker,1984,197,FC,ITA,from 23/12/2001,-
2001/2002,A2,Conad Volley Forlì,12,RUSSO Massimiliano,Middleblocker,1976,196,TO,ITA,-,-
2001/2002,A2,Conad Volley Forlì,14,PIETRELLI Roberto,Spiker,1971,190,PU,ITA,-,-
2001/2002,A2,Conad Volley Forlì,15,GOZZI Luca,Spiker,-,-,-,-,from 30/09/2001,-
2001/2002,A2,Cons.I.T. Livorno,1,SOGRIN Oleg,Spiker,1970,205,RUS,RUS,-,-
2001/2002,A2,Cons.I.T. Livorno,2,LEONI Luigi,Setter,1972,185,FC,ITA,-,-
2001/2002,A2,Cons.I.T. Livorno,4,PICCINETTI Massimiliano,Spiker,1977,185,LI,ITA,-,-
2001/2002,A2,Cons.I.T. Livorno,5,ORSOLINI Luca,Middleblocker,1981,196,LI,ITA,-,-
2001/2002,A2,Cons.I.T. Livorno,6,CASTELLI Dario,Middleblocker,1980,199,LI,ITA,-,-
2001/2002,A2,Cons.I.T. Livorno,7,SCARDIGLI Andrea,Spiker,1980,198,PI,ITA,-,-
2001/2002,A2,Cons.I.T. Livorno,8,CECCHERINI Francesco,Setter,1976,185,PI,ITA,-,-
2001/2002,A2,Cons.I.T. Livorno,9,TCHERNICOV Vladimir,Spiker,1982,188,MS,ITA,-,-
2001/2002,A2,Cons.I.T. Livorno,10,SARTI Matteo,Setter,1981,180,LI,ITA,-,-
2001/2002,A2,Cons.I.T. Livorno,11,BALDACCINI Paolo Emilio,Middleblocker,1977,202,LU,ITA,-,-
2001/2002,A2,Cons.I.T. Livorno,12,CECCHERINI Federico,Libero,1978,190,VA,ITA,-,-
2001/2002,A2,Cons.I.T. Livorno,14,SACCARDI Lapo,Middleblocker,1973,201,FI,ITA,-,-
2001/2002,A2,Cons.I.T. Livorno,15,TCHEREDNIK Youri,Spiker,1966,203,RUS,RUS,-,-
2001/2002,A2,Copra Piacenza,1,GELLI Massimo,Middleblocker,1978,200,MO,ITA,-,-
2001/2002,A2,Copra Piacenza,2,PASCUCCI Roberto,Spiker,1978,188,PU,ITA,-,-
2001/2002,A2,Copra Piacenza,4,BERTINI Vittorio,Setter,1976,191,MI,ITA,-,-
2001/2002,A2,Copra Piacenza,5,DE GIORGI Michele,Setter,1968,182,LE,ITA,-,-
2001/2002,A2,Copra Piacenza,6,GULMINELLI Emanuele,Libero,1973,187,RA,ITA,-,-
2001/2002,A2,Copra Piacenza,7,IVANOV Evgueni,Middleblocker,1974,209,BUL,BUL,-,-
2001/2002,A2,Copra Piacenza,8,TOGNAZZONI Carlo Alberto,Spiker,1976,195,MN,ITA,-,-
2001/2002,A2,Copra Piacenza,9,GRAZIETTI Alexander,Middleblocker,1972,208,BUL,ITA,-,-
2001/2002,A2,Copra Piacenza,10,GAVOTTO Mauro,Spiker,1979,202,CN,ITA,-,-
2001/2002,A2,Copra Piacenza,13,SANTIÀ Ivano,Spiker,1976,197,BI,ITA,-,-
2001/2002,A2,Copra Piacenza,15,GALLOTTA Cosimo,Spiker,1977,195,SA,ITA,-,-
2001/2002,A2,Copra Piacenza,17,DE LA FUENTE Enrique,Spiker,1975,194,ESP,ESP,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,1,ZAPPATERRA Andrea,Libero,1979,182,FE,ITA,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,2,ANGELOV Svetoslav,Spiker,1983,192,BUL,ITA,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,3,CREMISIO Simone,Setter,1978,184,GE,ITA,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,4,BENDANDI Simone,Setter,1976,196,RA,ITA,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,5,LEONELLI Christian,Middleblocker,1975,198,RA,ITA,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,6,VEGA Juan Carlos,Spiker,1975,196,ESP,ESP,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,7,CUSSOTTO Stefano,Middleblocker,1978,206,AT,ITA,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,9,PARMA Marco,Middleblocker,1981,192,MI,ITA,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,10,SHITTU Steven,Spiker,1973,200,NGR,BEL,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,11,MANASSERO Davide,Middleblocker,1979,197,CN,ITA,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,12,BARBOSA Joelson,Spiker,1979,201,BRA,BRA,from 14/10/2001,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,15,VECCHI Marcello,Spiker,1973,188,MO,ITA,-,-
2001/2002,A2,Deutsche Bank Fondi - CR Asti,-,MUSHENKO Oleg,Spiker,1973,200,UKR,UKR,-,-
2001/2002,A2,Esse-ti Carilo Loreto,1,VAN BEEST Hidde,Spiker,1979,207,NED,AUS,-,-
2001/2002,A2,Esse-ti Carilo Loreto,2,FALCONE Pierpaolo,Setter,1981,198,CS,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,3,COSTANTINI Antonio,Middleblocker,1972,194,CH,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,4,IURISCI Gervasio,Spiker,1972,190,CH,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,5,HARDY Benjamin Kirk,Spiker,1974,199,AUS,AUS,-,-
2001/2002,A2,Esse-ti Carilo Loreto,6,KEIR Steven Robert,Spiker,1979,200,AUS,AUS,-,-
2001/2002,A2,Esse-ti Carilo Loreto,7,FOGLIA Giorgio,Spiker,1984,195,AN,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,8,MESCOLI Marcello,Setter,1972,193,MO,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,9,D'ANGELO Decio,Middleblocker,1983,198,AN,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,10,CURTI Valerio,Middleblocker,1978,203,MO,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,11,DI FINO Antonello,Spiker,1984,200,CS,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,12,FIORI Federico,Middleblocker,1980,196,MC,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,13,CARIZIA Alberto,Libero,1972,192,PG,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,14,ZAMPONI Matteo,Spiker,1978,198,MC,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,15,PERRONE Paolo,Spiker,1982,192,FR,ITA,-,-
2001/2002,A2,Esse-ti Carilo Loreto,16,BIAGIOLA Walter,Libero,1984,192,AN,ITA,-,-
2001/2002,A2,Gabeca Pallavolo Brescia,2,MASINI Andrea,Setter,1971,184,AR,ITA,-,-
2001/2002,A2,Gabeca Pallavolo Brescia,3,FOLLADOR Mirko,Spiker,1978,192,TV,ITA,-,-
2001/2002,A2,Gabeca Pallavolo Brescia,4,GIAZZOLI Simone,Spiker,1969,194,MN,ITA,-,-
2001/2002,A2,Gabeca Pallavolo Brescia,5,TIBERTI Simone,Setter,1980,180,BS,ITA,-,-
2001/2002,A2,Gabeca Pallavolo Brescia,7,SUSIO Luca,Libero,1976,189,BS,ITA,-,-
2001/2002,A2,Gabeca Pallavolo Brescia,8,FINAZZI Danilo,Middleblocker,1976,201,BG,ITA,-,-
2001/2002,A2,Gabeca Pallavolo Brescia,9,BERDON Andrej,Spiker,1971,202,SLO,SLO,-,-
2001/2002,A2,Gabeca Pallavolo Brescia,11,BALDI Giorgio,Middleblocker,1966,198,BG,ITA,-,-
2001/2002,A2,Gabeca Pallavolo Brescia,12,SPAIRANI Riccardo,Middleblocker,1978,197,MI,ITA,-,-
2001/2002,A2,Gabeca Pallavolo Brescia,13,DRAGHICI Marius Daniel,Spiker,1976,205,ROM,ROM,-,-
2001/2002,A2,Gabeca Pallavolo Brescia,14,DOS SANTOS MONTEIRO Joel,Spiker,1974,202,BRA,BRA,-,-
2001/2002,A2,Pet Company Perugia Volley,1,ZAMPETTI Enrico,Spiker,1980,195,AR,ITA,-,-
2001/2002,A2,Pet Company Perugia Volley,2,KUNDA Gabriel,Spiker,1968,197,ARG,ITA,-,-
2001/2002,A2,Pet Company Perugia Volley,3,TOVO Davide,Middleblocker,1972,202,RO,ITA,-,-
2001/2002,A2,Pet Company Perugia Volley,4,BASTIANINI Giacomo,Spiker,1982,198,SI,ITA,-,-
2001/2002,A2,Pet Company Perugia Volley,6,BARBONE Giuseppe,Middleblocker,1974,200,BA,ITA,-,-
2001/2002,A2,Pet Company Perugia Volley,8,FABRONI Marco,Setter,1981,190,VA,ITA,-,-
2001/2002,A2,Pet Company Perugia Volley,9,BERNABÈ Andrea,Middleblocker,1969,193,RM,ITA,-,-
2001/2002,A2,Pet Company Perugia Volley,10,SELVAGGI Giuseppe,Setter,1964,190,PE,ITA,-,-
2001/2002,A2,Pet Company Perugia Volley,11,TOMATIS Andrea,Spiker,1978,197,MI,ITA,-,-
2001/2002,A2,Pet Company Perugia Volley,12,MESSANA Dario,Libero,1979,188,CT,ITA,-,-
2001/2002,A2,Pet Company Perugia Volley,13,LEONARDI Antonio,Spiker,1965,198,PG,ITA,from 10/03/2002,-
2001/2002,A2,Pet Company Perugia Volley,14,ROMANO Alejandro,Spiker,1974,194,ARG,ARG,-,-
2001/2002,A2,Pet Company Perugia Volley,15,GUERASSIMOV Alexandre,Spiker,1975,201,RUS,RUS,-,-
2001/2002,A2,Pet Company Perugia Volley,16,MARTIN Terence,Spiker,1975,201,CAN,CAN,-,-
2001/2002,A2,Raffaele Lamezia,1,LATELLI Maurizio,Libero,1974,190,CZ,ITA,-,-
2001/2002,A2,Raffaele Lamezia,2,AGOSTINO Davide,Setter,1978,195,CZ,ITA,-,-
2001/2002,A2,Raffaele Lamezia,4,BATTILOTTI Andrea,Spiker,1978,196,VI,ITA,-,-
2001/2002,A2,Raffaele Lamezia,5,STAGNI Luca,Middleblocker,1975,198,FE,ITA,-,-
2001/2002,A2,Raffaele Lamezia,7,GALDI Antonello,Middleblocker,1977,198,SA,ITA,-,-
2001/2002,A2,Raffaele Lamezia,8,CACCAMO Francesco,Libero,1983,178,CZ,ITA,from 02/03/2002,-
2001/2002,A2,Raffaele Lamezia,8,CIMINO Claudio,Spiker,1986,-,-,ITA,from 10/02/2002,-
2001/2002,A2,Raffaele Lamezia,9,JANKOVIC Martin,Spiker,1974,198,SVK,SVK,-,-
2001/2002,A2,Raffaele Lamezia,10,FERRARO Pasquale,Libero,1983,185,CZ,ITA,-,-
2001/2002,A2,Raffaele Lamezia,11,INSALATA Vito,Middleblocker,1977,194,BA,ITA,-,-
2001/2002,A2,Raffaele Lamezia,12,PICCIONI Francesco,Spiker,1976,192,CZ,ITA,-,-
2001/2002,A2,Raffaele Lamezia,13,D'ANGELO Pierluigi,Setter,1964,181,CT,ITA,-,-
2001/2002,A2,Raffaele Lamezia,15,KARABEC Petr,Spiker,1970,207,CZE,CZE,-,-
2001/2002,A2,Raffaele Lamezia,-,VALENTE Daniele,Spiker,1983,189,VV,ITA,from 03/10/2001,-
2001/2002,A2,Senza Confini Trieste,1,COLA Paolo,Middleblocker,1969,195,TS,ITA,-,-
2001/2002,A2,Senza Confini Trieste,2,MANIÀ Loris,Libero,1979,190,GO,ITA,-,-
2001/2002,A2,Senza Confini Trieste,3,BUSATO Alessio,Spiker,1976,195,BS,ITA,-,-
2001/2002,A2,Senza Confini Trieste,4,FONTANOT Valmi,Middleblocker,1976,204,TS,ITA,-,-
2001/2002,A2,Senza Confini Trieste,5,COLUSSI Gianluca,Setter,1979,183,-,ITA,-,-
2001/2002,A2,Senza Confini Trieste,5,VERES Peter,Opposto,1979,200,HUN,HUN,-,-
2001/2002,A2,Senza Confini Trieste,6,LO RE Luca,Spiker,1976,200,BR,ITA,-,-
2001/2002,A2,Senza Confini Trieste,8,FORNI Marcello,Middleblocker,1980,200,MO,ITA,-,-
2001/2002,A2,Senza Confini Trieste,9,GUERRINI Luca,Middleblocker,1978,202,VR,ITA,-,-
2001/2002,A2,Senza Confini Trieste,10,PES Giuseppe,Setter,1975,191,VR,ITA,-,-
2001/2002,A2,Senza Confini Trieste,11,WITT Andrew,Spiker,1978,200,USA,USA,-,-
2001/2002,A2,Senza Confini Trieste,12,RADIN Andrea,Spiker,1984,203,PN,ITA,-,-
2001/2002,A2,Senza Confini Trieste,13,AAKULA Olli,Spiker,1977,197,FIN,FIN,from 14/04/2002,-
2001/2002,A2,Telephonica Volley Gioia,1,VIVA Giacomo,Libero,1975,196,BR,ITA,-,-
2001/2002,A2,Telephonica Volley Gioia,2,KLEINBUB Holger,Spiker,1971,206,GER,GER,-,-
2001/2002,A2,Telephonica Volley Gioia,3,BUA Giuseppe,Middleblocker,1972,193,TP,ITA,-,-
2001/2002,A2,Telephonica Volley Gioia,4,MODICA Riccardo,Setter,1973,180,PA,ITA,-,-
2001/2002,A2,Telephonica Volley Gioia,5,PANETTO Filippo,Setter,1978,191,RO,ITA,-,-
2001/2002,A2,Telephonica Volley Gioia,5,DI NARDO Andrea,Spiker,1974,190,-,-,-,-
2001/2002,A2,Telephonica Volley Gioia,6,MATHEUS Josè,Spiker,1976,193,VEN,-,-,-
2001/2002,A2,Telephonica Volley Gioia,8,MANCINI Marco,Spiker,1975,190,AQ,ITA,-,-
2001/2002,A2,Telephonica Volley Gioia,9,POLIDORI Giovanni,Middleblocker,1975,202,RI,ITA,-,-
2001/2002,A2,Telephonica Volley Gioia,11,ZIMAKIJEVIC Stanislav,Spiker,1976,194,CRO,CRO,-,-
2001/2002,A2,Telephonica Volley Gioia,14,CIAMBELLOTTI Lorenzo,Middleblocker,1979,196,-,-,-,-
2001/2002,A2,Telephonica Volley Gioia,15,LOCANTO Diego,Spiker,1972,193,FR,ITA,-,-
2001/2002,A2,Tonno Callipo Vibo Valentia,1,IURLARO Vito,Middleblocker,1972,198,BR,ITA,-,-
2001/2002,A2,Tonno Callipo Vibo Valentia,2,MOSCI Giulio,Libero,1971,-,-,-,from 16/12/2001,-
2001/2002,A2,Tonno Callipo Vibo Valentia,2,QUAINI Guillermo,Spiker,1971,194,ARG,ARG,from 17/03/2002,-
2001/2002,A2,Tonno Callipo Vibo Valentia,3,CALIGARIS Davide,Libero,1972,191,SV,ITA,-,-
2001/2002,A2,Tonno Callipo Vibo Valentia,5,DE FINA Roberto,Spiker,-,-,-,-,from 14/04/2002,-
2001/2002,A2,Tonno Callipo Vibo Valentia,8,FERRARO Antonio,Spiker,1973,197,CZ,ITA,-,-
2001/2002,A2,Tonno Callipo Vibo Valentia,9,TOMASELLO Giacomo,Middleblocker,1976,197,CT,-,-,-
2001/2002,A2,Tonno Callipo Vibo Valentia,10,CECCONI Emanuele,Middleblocker,1975,202,PG,ITA,-,-
2001/2002,A2,Tonno Callipo Vibo Valentia,11,DOMIZIOLI Federico,Setter,1972,190,MC,-,-,-
2001/2002,A2,Tonno Callipo Vibo Valentia,11,ESTEVES ALMEIDA Marcos,Spiker,1973,190,BRA,-,-,-
2001/2002,A2,Tonno Callipo Vibo Valentia,13,SPESCHA Fabio,Spiker,1972,200,-,-,-,-
2001/2002,A2,Tonno Callipo Vibo Valentia,15,DEFINA Giuseppe,Spiker,1977,-,-,-,from 06/10/2001,-
2001/2002,A2,Tonno Callipo Vibo Valentia,16,KIRCHHEIN William,Spiker,1972,202,BRA,-,-,-
2001/2002,A2,Tonno Callipo Vibo Valentia,17,DELLA NINA Alexandre,Setter,1964,188,BRA,ITA,-,-
2001/2002,A2,Tonno Callipo Vibo Valentia,-,MANCINI Corrado,Spiker,1979,201,BA,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,1,MINNONI Mattia,Spiker,1981,190,FM,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,1,MINNONI Nicola,Spiker,-,-,-,-,from 24/02/2002,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,2,DE MORI Bruno,Middleblocker,1965,200,FG,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,3,CICCARELLI Marco,Spiker,1979,183,AP,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,4,ROGANTI Riccardo,Libero,1982,175,MC,-,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,5,MAZZA Carmelo,Setter,1980,185,CT,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,6,GASPARI Massimo,Middleblocker,1980,198,AP,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,7,POPOV Igor,Spiker,1970,203,UKR,UKR,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,8,SALVATORI Luca,Spiker,1979,192,FM,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,9,DE PALMA Juan Manuel,Setter,1968,181,ARG,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,10,BATTE Alexis,Spiker,1971,198,CUB,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,11,BARBOTTI Daniele,Middleblocker,1975,192,FM,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,12,CICOLA Fosco,Spiker,1974,192,RM,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,13,BALDASSARRI Francesco,Spiker,1981,186,FM,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,14,MORETTI Federico,Spiker,1983,204,FM,ITA,-,-
2001/2002,A2,Videx Da.Mi. Grottazzolina,15,LORENZONI Alessandro,Spiker,1969,195,GE,ITA,-,-
