Season,Division,Championship,Phase,Day,Game,Match No,DMY,Time,Spettatori,Incasso,Casa/Ospite,Team,Club,P.No,Name,Libero,C,Voto,Set1,Set2,Set3,Set4,Set5,Point_Tot,Point_BP,Point_VP,Service_N,Service_Err,Service_Pt,Reception_N,Reception_Err,Reception_Pos%,Reception_Prf%,Spike_N,Spike_Err,Spike_Blocked,Spike_Pt,Spike_Pt%,Block_Invasion,Block_Pt
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,C,Savino Del Bene Scandicci,Scandicci,9,Lubian Marina,-,-,-,4,5,5,-,-,4,-,2,7,1,-,-,-,-,-,9,-,1,4,0.44,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,C,Savino Del Bene Scandicci,Scandicci,10,Carocci Luna Veronica,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,C,Savino Del Bene Scandicci,Scandicci,11,Cecconello Agnese,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,C,Savino Del Bene Scandicci,Scandicci,12,Samadan Martina,-,-,-,-,-,*,-,-,-,-,-1,2,1,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,C,Savino Del Bene Scandicci,Scandicci,13,Drewniok Kimberly,-,-,-,*,*,3,-,-,2,-,-2,4,1,-,-,-,-,-,9,-,3,2,0.22,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,C,Savino Del Bene Scandicci,Scandicci,16,Bosetti Lucia,-,-,-,3,4,-,-,-,1,-,-4,4,-,-,12,3,0.67,0.5,5,1,1,1,0.2,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,C,Savino Del Bene Scandicci,Scandicci,17,Courtney Megan,-,-,-,6,1,1,-,-,12,1,8,9,2,-,15,-,0.47,0.4,25,1,1,11,0.44,-,1
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,C,Savino Del Bene Scandicci,Scandicci,18,Camera Letizia,-,-,-,*,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,1,Caravello Lara,-,-,-,*,*,*,-,-,-,-,-,2,-,-,3,-,0.67,0.33,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,2,Eckl Katja,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,3,Gicquel Lucille,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,4,Butigan Bozana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,5,De Kruijf Robin,-,-,-,5,4,6,-,-,9,5,7,11,2,1,-,-,-,-,6,-,-,6,1,-,2
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,9,Omoruyi Loveth Oghosasere,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,10,De Gennaro Monica,L,-,-,*,-,*,-,-,-,-,-1,-,-,-,8,1,0.88,0.75,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,11,Adams Mckenzie Elise,-,-,-,4,3,5,-,-,10,2,2,13,2,-,12,3,0.25,0.17,23,3,-,9,0.39,-,1
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,13,Gennari Giulia,-,-,-,-,-,*,-,-,1,1,1,2,-,1,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,14,Wolosz Joanna,-,C,-,6,5,1,-,-,4,2,4,8,-,-,-,-,-,-,2,-,-,2,1,-,2
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,15,Hill Kimberly,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,17,Sylla Miriam,-,-,-,1,6,2,-,-,9,5,3,13,2,-,23,3,0.83,0.52,16,1,-,7,0.44,-,2
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,18,Egonu Paola,-,-,-,3,2,4,-,-,14,5,8,11,2,-,-,-,-,-,24,2,2,14,0.58,-,-
2020/2021,A1,Regular_Season,1st,3,-,3014,3/10/2020,20:30,700,-,O,Imoco Volley Conegliano,Imoco Volley Conegliano,19,Fahr Sarah,-,-,-,2,1,3,-,-,11,6,6,13,3,3,-,-,-,-,9,1,1,4,0.44,-,4
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,1,Piani Vittoria,-,-,-,3,4,3,-,-,20,6,10,11,2,-,-,-,-,-,49,5,3,19,0.39,-,1
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,3,Marcone Benedetta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,4,Trevisan Francesca,-,-,-,-,*,*,-,-,-,-,-,1,-,-,2,-,0.5,0.5,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,5,Moro Ilenia,L,-,-,*,*,*,-,-,-,-,-1,-,-,-,22,1,0.82,0.5,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,6,Fondriest Silvia,-,C,-,5,6,5,-,-,4,-,2,7,1,-,8,-,0.5,0.38,10,1,-,3,0.3,-,1
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,7,Cumino Maria Luisa,-,-,-,6,1,6,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,8,Ricci Maria Irene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,9,D'Odorico Sofia,-,-,-,1,2,1,-,-,7,4,-3,19,5,3,22,1,0.55,0.41,20,2,2,4,0.2,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,11,Pizzolato Valeria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,12,Furlan Eleonora,-,-,-,2,3,2,-,-,6,2,2,10,1,-,-,-,-,-,9,1,2,4,0.44,-,2
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,13,Melli Giulia,-,-,-,4,5,4,-,-,11,5,3,9,2,1,14,2,0.5,0.29,31,2,2,9,0.29,-,1
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,C,Delta Despar Trentino,Delta Informatica Trentino,17,Bisio Elena,-,-,-,*,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,1,Poulter Jordyn,-,-,-,6,6,6,-,-,3,2,3,5,-,-,-,-,-,-,1,-,-,1,1,-,2
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,3,Olivotto Rossella,-,-,-,2,-,-,-,-,4,2,3,2,-,-,1,-,-,-,4,-,1,2,0.5,-,2
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,6,Gennari Alessia,-,C,-,1,4,4,-,-,10,6,5,9,1,-,24,1,0.63,0.38,25,2,1,7,0.28,-,3
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,7,Bonelli Asia,-,-,-,-,-,*,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,8,Gray Alexa,-,-,-,4,-,-,-,-,-,-,-,-,-,-,2,-,0.5,0.5,4,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,9,Leonardi Giulia,L,-,-,*,*,*,-,-,-,-,-3,-,-,-,10,3,0.5,0.4,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,11,Mingardi Camilla,-,-,-,3,3,3,-,-,19,4,14,17,2,1,-,-,-,-,41,2,1,18,0.44,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,12,Piccinini Francesca,-,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,13,Cucco Chiara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,15,Stevanovic Jovana,-,-,-,5,5,5,-,-,6,3,5,14,-,-,-,-,-,-,9,1,-,5,0.56,-,1
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,17,Escamilla Ana,-,-,-,*,1,1,-,-,5,3,1,15,1,-,16,1,0.31,0.19,17,-,2,5,0.29,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,18,Bulovic Katarina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3015,4/10/2020,17:00,420,-,O,Unet E-Work Busto Arsizio,Busto Arsizio Uyba,23,Herrera Blanco Liset,-,-,-,*,2,2,-,-,6,3,4,8,1,1,-,-,-,-,6,1,-,4,0.67,-,1
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,1,Enweonwu Terry Ruth,-,-,-,*,-,*,*,-,3,-,-,2,1,-,-,-,-,-,6,-,2,3,0.5,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,3,Cambi Carlotta,-,-,-,6,6,6,6,-,3,2,1,11,2,2,-,-,-,-,1,-,-,1,1,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,4,Lazic Rebecka,-,-,-,-,-,*,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,7,Van Gestel Celine,-,-,-,4,4,4,4,-,15,2,5,20,2,-,22,6,0.59,0.32,27,-,2,15,0.56,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,8,Alberti Sara,-,C,-,2,2,2,2,-,2,1,2,19,-,1,1,-,1,1,2,-,-,1,0.5,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,9,Panetoni Sara,-,-,-,*,*,-,*,-,-,-,-,-,-,-,4,-,0.75,0.75,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,10,Hashimoto Naoko,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,11,Belien Yvon,-,-,-,5,5,5,5,-,8,4,2,10,1,-,-,-,-,-,20,3,2,7,0.35,-,1
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,12,Guerra Anastasia,-,-,-,1,1,1,1,-,12,6,3,9,3,-,30,3,0.47,0.27,33,2,1,11,0.33,-,1
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,14,Kone Fatim Yassimina,-,-,-,-,-,-,*,-,1,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,1
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,15,Nwakalor Sylvia,-,-,-,3,3,3,3,-,18,4,6,11,2,1,-,-,-,-,40,5,5,17,0.43,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,C,Il Bisonte Firenze,Azzurra Volley San Casciano,17,Venturi Maila,L,-,-,*,*,*,*,-,-,-,-1,-,-,-,29,1,0.79,0.45,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,3,Carraro Giulia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,4,Squarcini Federica,-,-,-,-,*,-,-,-,-,-,-1,1,1,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,5,Heyrman Laura,-,C,-,4,3,4,3,-,14,7,13,8,1,-,-,-,-,-,13,-,-,9,0.69,-,5
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,7,Van Hecke Lise,-,-,-,2,1,2,1,-,18,7,15,21,-,3,-,-,-,-,34,2,1,13,0.38,-,2
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,8,Orro Alessia,-,-,-,5,4,5,4,-,3,1,-1,15,3,1,1,-,-,-,3,1,-,1,0.33,-,1
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,10,Begic Edina,-,-,-,*,-,*,*,-,-,-,-1,2,-,-,5,-,0.8,0.6,1,1,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,11,Danesi Anna,-,-,-,1,6,1,6,-,10,3,8,21,1,1,-,-,-,-,12,-,1,7,0.58,-,2
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,12,Orthmann Hanna,-,-,-,3,2,3,2,-,15,7,9,17,1,-,27,3,0.59,0.37,27,1,1,15,0.56,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,14,Meijners Floortje,-,-,-,6,5,6,5,-,9,5,1,8,2,-,23,5,0.61,0.35,25,1,-,7,0.28,-,2
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,16,Obossa Josephine,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,18,Davyskiba Anna,-,-,-,*,*,-,*,-,-,-,-,3,-,-,2,-,0.5,0.5,1,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,20,Parrocchiale Beatrice,L,-,-,*,*,*,*,-,-,-,-1,-,-,-,14,1,0.64,0.36,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3016,20/10/2020,20:30,-,-,O,Saugella Monza,Monza,99,Negretti Beatrice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,2,Costantini Veronica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,3,Populini Alessia,-,-,-,-,*,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,4,Herbots Britt,-,-,-,3,2,6,-,-,16,8,10,10,3,1,21,-,0.62,0.43,29,1,2,14,0.48,-,1
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,5,Napodano Francesca,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,6,Zanette Elisa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,7,Battistoni Ilaria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,9,Bosetti Caterina,-,-,-,6,5,3,-,-,6,2,1,11,-,-,17,1,0.71,0.53,16,3,1,5,0.31,-,1
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,10,Chirichella Cristina,-,C,-,-,*,1,-,-,2,1,2,1,-,-,1,-,-,-,2,-,-,-,-,-,2
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,11,Sansonna Stefania,L,-,-,*,*,*,-,-,-,-,-1,-,-,-,13,1,0.69,0.46,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,12,Hancock Micha Danielle,-,-,-,2,1,5,-,-,8,5,5,18,2,5,-,-,-,-,6,1,-,3,0.5,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,13,Bonifacio Sara,-,-,-,4,3,*,-,-,2,-,-1,10,2,-,-,-,-,-,4,1,-,2,0.5,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,15,Washington Haleigh,-,-,-,1,6,4,-,-,8,3,8,8,-,-,-,-,-,-,11,-,-,8,0.73,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,17,Smarzek Malwina,-,-,-,5,4,2,-,-,20,9,14,14,3,1,1,-,1,1,28,3,-,18,0.64,-,1
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,C,Igor Gorgonzola Novara,Agil Volley,19,Daalderop Nika,-,-,-,-,*,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,1,Alhassan Rhamat,-,-,-,2,1,*,-,-,2,1,2,2,-,-,-,-,-,-,4,-,-,2,0.5,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,2,Fini Alessia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,3,Perinelli Elena,-,C,-,1,6,*,-,-,3,-,-4,4,-,-,14,5,0.5,0.21,10,2,-,3,0.3,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,4,Bosio Francesca,-,-,-,3,2,6,-,-,1,-,-1,10,2,-,-,-,-,-,-,-,-,-,-,-,1
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,5,Frantti Alexandra,-,-,-,*,*,4,-,-,2,1,-,4,-,-,6,1,0.83,0.83,6,1,-,2,0.33,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,6,Mayer Victoria,-,-,-,*,*,-,-,-,1,1,1,4,-,1,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,7,Gibertini Giulia,-,-,-,*,-,*,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,8,Grobelna Kaja,-,-,-,6,5,-,-,-,6,-,3,6,1,-,-,-,-,-,17,1,1,6,0.35,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,9,Villani Francesca,-,-,-,4,3,1,-,-,8,2,4,12,-,-,22,1,0.55,0.32,26,-,3,8,0.31,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,10,De Bortoli Chiara,L,-,-,*,*,*,-,-,-,-,-6,-,-,-,19,6,0.58,0.58,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,11,Laak Kertu,-,-,-,-,*,3,-,-,5,2,4,4,-,-,-,-,-,-,11,-,1,5,0.45,-,-
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,12,Mazzaro Alessia,-,-,-,5,4,5,-,-,2,1,1,7,-,-,-,-,-,-,6,1,-,1,0.17,-,1
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,18,Zambelli Marina,-,-,-,-,*,2,-,-,5,1,4,4,1,-,1,-,-,-,5,-,-,4,0.8,-,1
2020/2021,A1,Regular_Season,1st,3,-,3017,4/10/2020,18:30,200,-,O,Reale Mutua Fenera Chieri,Fenera Chieri '76,21,Meijers Annick,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3018,4/10/2020,17:00,520,-,C,Vbc ﾃ・iﾃｹ Casalmaggiore,Casalmaggiore,2,Stufi Federica,-,C,-,5,5,5,-,-,5,1,4,6,-,-,-,-,-,-,9,1,-,4,0.44,-,1
2020/2021,A1,Regular_Season,1st,3,-,3018,4/10/2020,17:00,520,-,C,Vbc ﾃ・iﾃｹ Casalmaggiore,Casalmaggiore,4,Partenio Laura,-,-,-,1,1,1,-,-,11,5,6,13,-,-,8,-,0.63,0.25,26,2,3,11,0.42,-,-
2020/2021,A1,Regular_Season,1st,3,-,3018,4/10/2020,17:00,520,-,C,Vbc ﾃ・iﾃｹ Casalmaggiore,Casalmaggiore,5,Sirressi Imma,L,-,-,*,*,*,-,-,-,-,-1,-,-,-,16,1,0.63,0.5,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3018,4/10/2020,17:00,520,-,C,Vbc ﾃ・iﾃｹ Casalmaggiore,Casalmaggiore,6,Bonciani Francesca,-,-,-,6,6,6,-,-,2,2,2,12,-,2,-,-,-,-,-,-,-,-,-,-,-
2020/2021,A1,Regular_Season,1st,3,-,3018,4/10/2020,17:00,520,-,C,Vbc ﾃ・iﾃｹ Casalmaggiore,Casalmaggiore,7,Montibeller Rosamaria,-,-,-,3,3,3,-,-,12,4,9,18,2,-,-,-,-,-,24,-,1,11,0.46,-,1
