Season,Division,Team,No,Player,Role,Born,Height,Nat. Sport.,Note
2005/2006,A2,Magic Pack Esperia Cremona,3,RANIA VALENTINA,Spiker,1985,183,ITA,-
2005/2006,A2,Magic Pack Esperia Cremona,4,MIJALIC ISKRA,Spiker,1983,196,CRO,until 14/01/2006
2005/2006,A2,Magic Pack Esperia Cremona,5,VOGEL MICAELA IVON,Middleblocker,1984,184,ARG,-
2005/2006,A2,Magic Pack Esperia Cremona,6,CESTER VALENTINA,Spiker,1988,188,ITA,-
2005/2006,A2,Magic Pack Esperia Cremona,7,D'AGOSTINO STEFANIA,Setter,1986,179,ITA,-
2005/2006,A2,Magic Pack Esperia Cremona,8,DECORDI GIULIA,Spiker,1986,183,ITA,-
2005/2006,A2,Magic Pack Esperia Cremona,9,CARMINATI CHIARA,Middleblocker,1986,188,ITA,-
2005/2006,A2,Magic Pack Esperia Cremona,10,PINCERATO GIULIA,Setter,1987,182,ITA,-
2005/2006,A2,Magic Pack Esperia Cremona,11,BOSCOSCURO MARTINA,Libero,1988,165,ITA,-
2005/2006,A2,Magic Pack Esperia Cremona,17,CHIHAB NABILA,Middleblocker,1984,188,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,1,LAPADULA ELISABETTA,Spiker,-,-,-,from 02/10/2005
2005/2006,A2,Marche Metalli Castelfidardo,1,STAROVIC SANJA,Spiker,1983,198,SCG,from 09/01/2006
2005/2006,A2,Marche Metalli Castelfidardo,3,SERAFINI FRANCESCA,Middleblocker,1974,182,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,4,SCATAGLINI MARIA ELISA,Setter,1987,168,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,5,STEFANELLI SARA,Middleblocker,-,-,-,from 19/02/2006
2005/2006,A2,Marche Metalli Castelfidardo,5,PASSASEO CHIARA,Middleblocker,-,-,-,from 26/02/2006
2005/2006,A2,Marche Metalli Castelfidardo,5,GASPARINI FEDERICA,Spiker,-,-,-,from 20/11/2005
2005/2006,A2,Marche Metalli Castelfidardo,6,MAZZONI CLAUDIA,Libero,1980,170,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,7,CRUCIANI CORINNA,Setter,1988,182,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,8,CICOLARI GRETA,Spiker,1982,180,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,9,SWIDEREK ANNA,Setter,1981,186,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,10,CAMPANARI BARBARA,Middleblocker,1980,192,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,11,SOROKAITE INDRE,Spiker,1988,186,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,12,FANTACCINI SLAVKA,Spiker,1978,195,SVK,-
2005/2006,A2,Marche Metalli Castelfidardo,13,NEGRINI CHIARA,Spiker,1979,181,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,15,GIAMMARINI MARZIA,Spiker,1988,175,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,16,PICCHIO CLAUDIA,Spiker,1987,168,ITA,-
2005/2006,A2,Marche Metalli Castelfidardo,18,GRECO CARMEN,Middleblocker,-,-,-,from 15/01/2006
2005/2006,A2,Marche Metalli Castelfidardo,18,MARCONI JESSICA,Spiker,1986,172,ITA,-
2005/2006,A2,Pema Corplast Corridonia,1,BUSSO ELENA,Middleblocker,1976,194,ITA,-
2005/2006,A2,Pema Corplast Corridonia,3,CIBELE LUCINDO AUGUSTA BARBOZA,Spiker,1981,182,BRA,-
2005/2006,A2,Pema Corplast Corridonia,5,ALBERTI VALERIA,Libero,1984,176,ITA,from 12/11/2005
2005/2006,A2,Pema Corplast Corridonia,6,PETTINARI VALENTINA,Middleblocker,1980,187,ITA,-
2005/2006,A2,Pema Corplast Corridonia,7,GIULIODORI SARA,Middleblocker,1983,182,ITA,-
2005/2006,A2,Pema Corplast Corridonia,9,CANULLO LAURA,Libero,1982,172,ITA,-
2005/2006,A2,Pema Corplast Corridonia,10,CALLEGARO CINZIA,Setter,1975,172,ITA,-
2005/2006,A2,Pema Corplast Corridonia,12,DE MORAES ANDREA LEOPOLDINA,Spiker,1969,186,BRA,-
2005/2006,A2,Pema Corplast Corridonia,13,BANCHIERI MOIRA,Spiker,1979,178,ITA,-
2005/2006,A2,Pema Corplast Corridonia,14,POLIZZOTTO MARYNA,Setter,1976,184,ITA,-
2005/2006,A2,Pema Corplast Corridonia,17,MATRICCIANI MANUELA,Spiker,1981,178,ITA,-
2005/2006,A2,Pre Camp Collecchio,1,ASTORI LARA,Middleblocker,-,185,ITA,-
2005/2006,A2,Pre Camp Collecchio,2,STACCHIOTTI MILENA,Middleblocker,1985,185,ITA,-
2005/2006,A2,Pre Camp Collecchio,3,CONTI ANDREA CAROLINA,Spiker,1982,193,ARG,-
2005/2006,A2,Pre Camp Collecchio,4,MONTANI MILA,Middleblocker,1988,185,ITA,-
2005/2006,A2,Pre Camp Collecchio,5,MARINKOVIC DRAGANA,Spiker,1982,197,CRO,-
2005/2006,A2,Pre Camp Collecchio,7,ROCCA ENRICA,Setter,1984,175,ITA,-
2005/2006,A2,Pre Camp Collecchio,8,FRANZONI SILVIA,Middleblocker,-,178,ITA,-
2005/2006,A2,Pre Camp Collecchio,9,FANFONI SABRINA,Libero,1980,178,ITA,-
2005/2006,A2,Pre Camp Collecchio,10,FONICIELLO DANIELA,Spiker,-,186,ITA,-
2005/2006,A2,Pre Camp Collecchio,11,CORCHIA ALBERTINA,Libero,-,172,ITA,-
2005/2006,A2,Pre Camp Collecchio,12,GOLINELLI ALESSIA,Setter,-,175,ITA,-
2005/2006,A2,Pre Camp Collecchio,14,FABBRI MARGHERITA,Spiker,1978,184,ITA,-
2005/2006,A2,Rebecchi Rivergaro,1,NENKOVSKA ELENA,Spiker,1977,185,BUL,-
2005/2006,A2,Rebecchi Rivergaro,3,ROANI MANUELA,Spiker,1983,185,ITA,-
2005/2006,A2,Rebecchi Rivergaro,4,DROZINA ELENA,Setter,1978,181,ITA,-
2005/2006,A2,Rebecchi Rivergaro,8,MOLINENGO MICHELA,Libero,1978,160,ITA,-
2005/2006,A2,Rebecchi Rivergaro,9,NICOLINI LAURA,Middleblocker,1979,187,ITA,-
2005/2006,A2,Rebecchi Rivergaro,10,GHISLENI RAMONA,Setter,1985,173,ITA,-
2005/2006,A2,Rebecchi Rivergaro,13,GINANNESCHI DANIELA,Spiker,1978,183,ITA,-
2005/2006,A2,Rebecchi Rivergaro,14,PARENTI DARIA,Middleblocker,1977,185,ITA,-
2005/2006,A2,Rebecchi Rivergaro,15,ELLI MARIA LUISA,Spiker,1985,185,ITA,-
2005/2006,A2,Rebecchi Rivergaro,16,PRZYBYSZ JAGIELO ALEKSANDRA KATARZYNA,Spiker,1980,185,POL,-
2005/2006,A2,Riso Scotti Pavia,2,FOKKENS JETTIE,Setter,1975,178,NED,-
2005/2006,A2,Riso Scotti Pavia,3,TERRANOVA NADIA,Spiker,1985,175,ITA,-
2005/2006,A2,Riso Scotti Pavia,5,MALVESTITO SERENA,Middleblocker,1988,185,ITA,-
2005/2006,A2,Riso Scotti Pavia,6,PEDEMONTE SILVIA,Spiker,1979,170,ITA,until 14/12/2005
2005/2006,A2,Riso Scotti Pavia,7,VINDEVOGHEL LIESBET,Spiker,1979,189,BEL,-
2005/2006,A2,Riso Scotti Pavia,9,BOCCA ANGELA,Spiker,1972,183,ITA,-
2005/2006,A2,Riso Scotti Pavia,10,PELLECCHIA ALESSIA,Middleblocker,1975,182,ITA,from 08/01/2006
2005/2006,A2,Riso Scotti Pavia,12,BO ANNA,Spiker,1974,182,ITA,-
2005/2006,A2,Riso Scotti Pavia,13,POLLASTRINI STEFANIA,Libero,1978,175,ITA,-
2005/2006,A2,Riso Scotti Pavia,14,CAROLI SARA,Middleblocker,1979,180,ITA,-
2005/2006,A2,Riso Scotti Pavia,16,TIROZZI VALENTINA,Spiker,1986,183,ITA,from 15/12/2005
2005/2006,A2,Sea Urbino,1,CRISTINO VALENTINA,Setter,1983,180,ITA,-
2005/2006,A2,Sea Urbino,2,FILIPPINI LETIZIA,Spiker,1975,175,ITA,-
2005/2006,A2,Sea Urbino,2,CLINI MARTINA,Middleblocker,-,-,-,from 07/01/2006
2005/2006,A2,Sea Urbino,2,AMANTINI GIOVANNA,Middleblocker,-,-,-,from 30/04/2006
2005/2006,A2,Sea Urbino,2,TASSONE LAURA,Middleblocker,-,-,-,from 15/01/2006
2005/2006,A2,Sea Urbino,3,CHIAPPA ELEONORA,Setter,1971,174,ITA,-
2005/2006,A2,Sea Urbino,4,WAGNER MEIKA,Middleblocker,1973,182,USA,-
2005/2006,A2,Sea Urbino,5,GINESI LUCIA,Setter,1988,180,ITA,-
2005/2006,A2,Sea Urbino,7,BASCIANO SCILLA,Spiker,1982,177,ITA,-
2005/2006,A2,Sea Urbino,8,PALAZZETTI GIULIA,Middleblocker,1986,182,ITA,-
2005/2006,A2,Sea Urbino,9,SARAGA ELISABETTA,Libero,1975,175,ITA,-
2005/2006,A2,Sea Urbino,11,SACCHI ENRICA,Middleblocker,1975,188,ITA,-
2005/2006,A2,Sea Urbino,13,BECONI BARBARA,Spiker,1978,180,ITA,-
2005/2006,A2,Sea Urbino,14,BENINI GIULIA,Spiker,1983,188,ITA,-
2005/2006,A2,Sea Urbino,15,KAHUMOKU LILY,Spiker,1981,188,USA,-
2005/2006,A2,Sea Urbino,18,GIAMBARTOLOMEI CHIARA,Spiker,-,-,-,from 19/02/2006
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,1,LUGLI LARA,Spiker,1980,181,ITA,-
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,3,BREDA VERONICA,Spiker,1979,187,ITA,-
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,4,BRINKMAN ERNA,Spiker,1972,184,NED,-
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,5,GRANDO SAMANTHA,Middleblocker,1975,185,ITA,-
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,6,PINESE ALESSANDRA,Setter,1975,175,ITA,-
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,7,GOLINELLI MARZIA,Libero,1983,168,ITA,-
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,8,MIKUSOVA IVETA,Middleblocker,1969,183,ITA,-
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,9,RUOSO NAIKE,Middleblocker,1983,190,ITA,-
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,11,BECCARIA VANIA,Spiker,1973,194,ITA,-
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,12,CHIARO SERENA,Setter,1974,175,ITA,-
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,14,SANTISI PAOLA,Spiker,1988,178,ITA,-
2005/2006,A2,Unicom Starker Kerakoll Sassuolo,16,ARTMENKO SHAPOSHNIKOV TATIANA,Spiker,1976,184,ISR,-
2005/2006,A2,Virtus Roma,1,IOSCO TIZIANA,Spiker,1986,180,ITA,-
2005/2006,A2,Virtus Roma,2,PALMERI MARA,Middleblocker,1979,185,ITA,-
2005/2006,A2,Virtus Roma,3,TANTURLI GIORGIA,Setter,1981,168,ITA,-
2005/2006,A2,Virtus Roma,4,ARRINGTON PATRICE,Spiker,1976,182,USA,-
2005/2006,A2,Virtus Roma,5,SAVOSTIANOVA ELVIRA,Spiker,1974,190,ITA,from 08/11/2005
2005/2006,A2,Virtus Roma,6,KRASTEVA ELITZA,Libero,1982,174,ITA,-
2005/2006,A2,Virtus Roma,7,PRISCO CARLA,Setter,1979,176,ITA,-
2005/2006,A2,Virtus Roma,8,MUSTI DE GENNARO LULAMA,Middleblocker,1983,184,ITA,-
2005/2006,A2,Virtus Roma,10,BRUSEGAN ROBERTA,Middleblocker,1986,188,ITA,-
2005/2006,A2,Virtus Roma,12,CRAWFORD THERESE,Spiker,1976,180,USA,-
2005/2006,A2,Virtus Roma,14,BRUSCHINI LAURA,Spiker,1966,176,ITA,-
2005/2006,A2,Virtus Roma,17,GIOVANNINI CRISTIANA,Spiker,1981,177,ITA,-
2005/2006,A2,Zoppas Conegliano,1,COSTAGRANDE LUISINA MERCEDES,Spiker,1989,188,ITA,-
2005/2006,A2,Zoppas Conegliano,3,MOMOLI GIULIA,Spiker,1981,183,ITA,-
2005/2006,A2,Zoppas Conegliano,4,NIELSEN MARCELA,Spiker,1988,187,ITA,-
2005/2006,A2,Zoppas Conegliano,5,PICCOLI ELENA,Spiker,1975,180,ITA,-
2005/2006,A2,Zoppas Conegliano,6,BERNARDI MONICA ELIANA,Middleblocker,1989,188,ITA,-
2005/2006,A2,Zoppas Conegliano,7,MARCON FRANCESCA,Libero,1983,180,ITA,-
2005/2006,A2,Zoppas Conegliano,8,TONELLI ELENA,Setter,1982,176,ITA,-
2005/2006,A2,Zoppas Conegliano,9,BIASI MARA,Libero,-,172,ITA,-
2005/2006,A2,Zoppas Conegliano,10,MARTIN PAOLA,Setter,1982,176,ITA,-
2005/2006,A2,Zoppas Conegliano,11,BONAN CATERINA,Middleblocker,1986,190,ITA,-
2005/2006,A2,Zoppas Conegliano,13,RIZZO MILA,Middleblocker,1977,188,ITA,-
2005/2006,A2,Zoppas Conegliano,14,SERAFIN MARIKA,Spiker,1977,180,ITA,-
2005/2006,A2,Zoppas Conegliano,15,CORTINAS LOPEZ YENDY,Spiker,1982,185,MEX,from 10/10/2005
2005/2006,A2,Zoppas Conegliano,17,PLCHOTOVA IVANA,Middleblocker,1982,192,CZE,-
