Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2005/2006,A2,Esse-Ti Carilo Loreto,11,DURANTE Gianluca,Spiker,1976,195,LE,ITA,-,-
2005/2006,A2,Esse-Ti Carilo Loreto,12,SPAIRANI Riccardo,Middleblocker,1978,197,MI,ITA,-,-
2005/2006,A2,Esse-Ti Carilo Loreto,15,PECORARI Massimo,Middleblocker,1974,198,GO,ITA,-,-
2005/2006,A2,Esse-Ti Carilo Loreto,16,BIAGIOLA Walter,Spiker,1984,192,AN,ITA,-,-
2005/2006,A2,Fiorese Bassano,1,KARIPIDIS Theoklitos,Spiker,1980,198,GRE,GRE,from 24/11/2005,proveniente da Marmi Lanza Verona
2005/2006,A2,Fiorese Bassano,3,PIANESE Mario,Setter,1983,191,TN,ITA,-,-
2005/2006,A2,Fiorese Bassano,4,VISENTIN Marco,Setter,1982,196,TV,ITA,-,-
2005/2006,A2,Fiorese Bassano,5,PAGOTTO Matteo,Libero,1981,185,TV,ITA,-,-
2005/2006,A2,Fiorese Bassano,7,DAL MOLIN Davide,Middleblocker,1978,198,VI,ITA,-,-
2005/2006,A2,Fiorese Bassano,8,GUARISE Eros,Middleblocker,1983,202,VI,ITA,-,-
2005/2006,A2,Fiorese Bassano,9,SABO Julius,Middleblocker,1983,207,SVK,SVK,-,-
2005/2006,A2,Fiorese Bassano,10,DESIDERIO Daniele,Spiker,1979,198,CT,ITA,-,-
2005/2006,A2,Fiorese Bassano,11,GUIDOLIN Mirco,Spiker,1978,198,VI,ITA,-,-
2005/2006,A2,Fiorese Bassano,12,BORSATTO Michele,Spiker,1979,191,VI,ITA,-,-
2005/2006,A2,Fiorese Bassano,13,DALLA LIBERA Mirko,Spiker,1974,202,VI,ITA,-,-
2005/2006,A2,Fiorese Bassano,15,TALAMINI Luca,Spiker,1985,194,BL,ITA,-,-
2005/2006,A2,Fiorese Bassano,16,KIRCHHEIN William,Spiker,1972,202,BRA,BRA,-,-
2005/2006,A2,Mail Service Corigliano,2,ZACCAREO Massimo,Middleblocker,1979,200,CT,ITA,-,-
2005/2006,A2,Mail Service Corigliano,3,BURACCI Santo,Spiker,1986,196,CS,ITA,-,-
2005/2006,A2,Mail Service Corigliano,4,FALCONE Pierpaolo,Setter,1981,198,CS,ITA,-,-
2005/2006,A2,Mail Service Corigliano,5,CORVETTA Antonio,Setter,1977,188,AN,ITA,-,-
2005/2006,A2,Mail Service Corigliano,6,MARTILOTTI Alfredo Walter,Spiker,1980,188,CS,ITA,-,-
2005/2006,A2,Mail Service Corigliano,7,OLTEANU Bogdan,Spiker,1981,197,ROM,ROM,-,-
2005/2006,A2,Mail Service Corigliano,8,OLIVERI Simone,Spiker,1977,196,SV,ITA,-,-
2005/2006,A2,Mail Service Corigliano,9,TOMASELLO Giacomo,Middleblocker,1976,197,CT,ITA,-,-
2005/2006,A2,Mail Service Corigliano,10,DE MARCHI Francesco,Spiker,1986,190,PD,ITA,from 23/10/2005,proveniente da Sisley Treviso
2005/2006,A2,Mail Service Corigliano,12,LOGLISCI Marco,Middleblocker,1975,196,PR,ITA,-,-
2005/2006,A2,Mail Service Corigliano,13,RISTIC Ljubisa,Spiker,1967,192,BIH,BIH,-,-
2005/2006,A2,Mail Service Corigliano,14,PEREZ Iban,Spiker,1983,198,ESP,ESP,from 28/10/2005,-
2005/2006,A2,Mail Service Corigliano,16,ROGANTI Riccardo,Libero,1982,174,MC,ITA,-,-
2005/2006,A2,Mail Service Corigliano,18,ORO Lucio Antonio,Spiker,1977,200,BRA,BRA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,2,DE MORI Bruno,Middleblocker,1965,200,FG,ITA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,3,LAMOISE Olivier,Middleblocker,1979,205,FRA,FRA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,4,LORENZONI Alessandro,Spiker,1969,195,GE,ITA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,6,GUGLIELMI Francesco,Libero,1972,191,TA,ITA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,8,LIBRARO Enrico,Spiker,1983,191,NA,ITA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,9,DI NOIA Savino,Setter,1983,187,FG,ITA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,10,MERIGGIOLI Roberto,Setter,1975,193,NA,ITA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,12,NUZZO Gianluca,Spiker,1975,193,LE,ITA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,13,GALDI Antonello,Middleblocker,1977,198,SA,ITA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,15,RINALDI Flavio,Spiker,1978,184,MI,ITA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,16,LO RE Luca,Spiker,1976,200,BR,ITA,-,-
2005/2006,A2,Materdomini Volley.It Castellana Grotte,18,KARABEC Petr,Spiker,1970,207,CZE,CZE,-,-
2005/2006,A2,Mercatone Uno Pineto,1,SHITTU Steven,Spiker,1973,200,NGR,BEL,-,-
2005/2006,A2,Mercatone Uno Pineto,2,FENILI Riccardo,Libero,1975,192,LU,ITA,from 17/11/2005,-
2005/2006,A2,Mercatone Uno Pineto,3,BIRARELLI Emanuele,Middleblocker,1981,200,AN,ITA,-,-
2005/2006,A2,Mercatone Uno Pineto,4,DI GIACINTO Ivan,Spiker,1980,190,TE,ITA,-,-
2005/2006,A2,Mercatone Uno Pineto,5,SBORGIA Emanuele,Middleblocker,1981,198,PE,ITA,-,-
2005/2006,A2,Mercatone Uno Pineto,6,LUNA Carlos,Spiker,1981,194,VEN,VEN,-,-
2005/2006,A2,Mercatone Uno Pineto,7,JACOBSEN Axel,Setter,1984,194,ARG,DEN,-,-
2005/2006,A2,Mercatone Uno Pineto,8,MANCINI Marco,Spiker,1975,190,AQ,ITA,-,-
2005/2006,A2,Mercatone Uno Pineto,9,RONALDO ROYAL Henrique,Setter,1976,194,BRA,BRA,-,-
2005/2006,A2,Mercatone Uno Pineto,12,DI MEO Pietro,Spiker,1982,198,AQ,ITA,-,-
2005/2006,A2,Mercatone Uno Pineto,15,SOTTOCORONA Francesco,Middleblocker,1973,195,RM,ITA,-,-
2005/2006,A2,Mercatone Uno Pineto,18,BALDASSERONI Simone,Spiker,1977,198,RM,ITA,-,-
2005/2006,A2,Monini Spoleto,1,MONTANARI Gianni,Middleblocker,1969,200,CH,ITA,-,-
2005/2006,A2,Monini Spoleto,2,PEREZ MORENO Victor,Spiker,1976,195,FRA,FRA,-,-
2005/2006,A2,Monini Spoleto,3,FRANCESCATO Ivan,Spiker,1982,195,TV,ITA,-,-
2005/2006,A2,Monini Spoleto,4,CORSETTI Marco,Spiker,1984,191,PG,ITA,-,-
2005/2006,A2,Monini Spoleto,5,LAPACCIANA Eustachio,Setter,1979,182,BA,ITA,-,-
2005/2006,A2,Monini Spoleto,7,GIOVI Andrea,Libero,1983,185,PG,ITA,-,-
2005/2006,A2,Monini Spoleto,9,RADIC Gabrijel,Middleblocker,1982,202,SRB,SRB,-,-
2005/2006,A2,Monini Spoleto,10,PAGNI Filippo,Middleblocker,1984,200,PI,ITA,-,-
2005/2006,A2,Monini Spoleto,11,D'ANGELO Roberto,Spiker,1978,196,CE,ITA,until 18/11/2005,-
2005/2006,A2,Monini Spoleto,12,BUCAIONI Luca,Setter,1982,198,PG,ITA,-,-
2005/2006,A2,Monini Spoleto,13,GADNIK Sasa,Spiker,1981,193,SLO,SLO,from 25/11/2005,-
2005/2006,A2,Monini Spoleto,16,DI BELARDINO Marco,Spiker,1978,190,RM,ITA,-,-
2005/2006,A2,Monini Spoleto,18,DE MARCO Massimo,Spiker,1982,195,RM,ITA,-,-
2005/2006,A2,Premier Hotels Crema,1,CAZZANIGA Roberto,Spiker,1979,202,MI,ITA,-,-
2005/2006,A2,Premier Hotels Crema,3,CETRULLO Leano,Spiker,1986,198,CH,ITA,-,-
2005/2006,A2,Premier Hotels Crema,5,EGESTE Daniele,Middleblocker,1973,194,PC,ITA,-,-
2005/2006,A2,Premier Hotels Crema,6,CROSATTI Paolo,Spiker,1983,188,BS,ITA,-,-
2005/2006,A2,Premier Hotels Crema,8,FINAZZI Danilo,Middleblocker,1976,201,BG,ITA,-,-
2005/2006,A2,Premier Hotels Crema,10,CAPROTTI Alberto,Libero,1968,186,MB,ITA,-,-
2005/2006,A2,Premier Hotels Crema,12,MOZZANA Iacopo,Setter,1982,193,MI,ITA,-,-
2005/2006,A2,Premier Hotels Crema,13,TRAVICA Dragan,Setter,1986,200,CRO,ITA,-,-
2005/2006,A2,Premier Hotels Crema,15,JANKOVIC Martin,Spiker,1974,198,SVK,SVK,-,-
2005/2006,A2,Premier Hotels Crema,16,BURGSTHALER Matteo,Middleblocker,1981,198,TN,ITA,-,-
2005/2006,A2,Premier Hotels Crema,17,YOKO Jaques,Spiker,1972,196,FRA,FRA,-,-
2005/2006,A2,Premier Hotels Crema,18,CANZANELLA Mario,Spiker,1981,194,NA,ITA,-,-
2005/2006,A2,Prisma Taranto,1,VICINI Marco,Libero,1974,193,AN,ITA,-,-
2005/2006,A2,Prisma Taranto,2,HEIKKINEN Janne,Middleblocker,1976,204,FIN,FIN,-,-
2005/2006,A2,Prisma Taranto,3,RICCIARDELLO Antonio,Spiker,1986,188,ME,ITA,-,-
2005/2006,A2,Prisma Taranto,5,DE GIORGI Michele,Setter,1968,182,LE,ITA,-,-
2005/2006,A2,Prisma Taranto,6,SCHUIL Richard,Spiker,1973,202,NED,NED,-,-
2005/2006,A2,Prisma Taranto,7,PATRIARCA Giuseppe,Spiker,1977,198,FR,ITA,-,-
2005/2006,A2,Prisma Taranto,8,CASTELLANO Maurizio,Spiker,1971,193,NA,ITA,-,-
2005/2006,A2,Prisma Taranto,9,SEQUEIRA Valdir,Spiker,1981,195,POR,POR,-,-
2005/2006,A2,Prisma Taranto,10,GATIN Oleksij,Spiker,1974,200,UKR,UKR,-,-
2005/2006,A2,Prisma Taranto,11,MAZZARELLI Giuseppe,Setter,1981,182,BA,ITA,-,-
2005/2006,A2,Prisma Taranto,14,GIOSA Alessandro,Middleblocker,1977,198,TA,ITA,-,-
2005/2006,A2,Prisma Taranto,15,GIRETTO Giacomo,Middleblocker,1973,206,IM,ITA,-,-
2005/2006,A2,S.E.C. Isernia,1,COSTANTINI Antonio,Middleblocker,1972,194,CH,ITA,-,-
2005/2006,A2,S.E.C. Isernia,3,MARESCA Luca,Spiker,1970,182,CAN,ITA,-,-
2005/2006,A2,S.E.C. Isernia,4,DI MARCO Andrea,Middleblocker,1982,198,PG,ITA,-,-
2005/2006,A2,S.E.C. Isernia,5,SCAPPATICCIO Mario,Setter,1974,180,NA,ITA,-,-
2005/2006,A2,S.E.C. Isernia,7,LONGOBARDI Mauro,Setter,1977,185,NA,ITA,-,-
2005/2006,A2,S.E.C. Isernia,8,CRICCA Manuele,Middleblocker,1981,200,RA,ITA,-,-
2005/2006,A2,S.E.C. Isernia,9,ROSSO Mattia,Spiker,1985,195,CN,ITA,-,-
2005/2006,A2,S.E.C. Isernia,10,GATTO Michele,Spiker,1976,179,FR,ITA,-,-
2005/2006,A2,S.E.C. Isernia,11,PINELLI Igor,Spiker,1982,193,IS,ITA,-,-
2005/2006,A2,S.E.C. Isernia,12,SUGLIA Vittorio,Spiker,1979,192,MT,ITA,-,-
2005/2006,A2,S.E.C. Isernia,13,SPESCHA Simone,Spiker,1979,200,RM,ITA,-,-
2005/2006,A2,S.E.C. Isernia,17,BATTE Alexis,Spiker,1971,196,CUB,ITA,-,-
2005/2006,A2,S.E.C. Isernia,18,ALDERMAN Brett,Setter,1979,190,AUS,AUS,-,-
2005/2006,A2,Salento d’amare Taviano,1,RODRIGUES Leonardo,Spiker,1978,204,BRA,BRA,-,-
2005/2006,A2,Salento d’amare Taviano,2,POPP Marcus,Spiker,1981,191,GER,GER,-,-
2005/2006,A2,Salento d’amare Taviano,3,PESENTI Matteo,Libero,1976,184,BG,ITA,-,-
2005/2006,A2,Salento d’amare Taviano,4,CRISÒSTOMO Michele,Spiker,1988,193,LE,ITA,from 16/10/2005,-
2005/2006,A2,Salento d’amare Taviano,5,PIERINI Massimo,Setter,1980,194,AN,ITA,-,-
2005/2006,A2,Salento d’amare Taviano,6,POSTIGLIONI Daniele,Middleblocker,1980,202,RM,ITA,-,-
2005/2006,A2,Salento d’amare Taviano,8,FIORE Alessio,Spiker,1982,194,TA,ITA,-,-
2005/2006,A2,Salento d’amare Taviano,9,PAOLUCCI Adriano,Setter,1979,190,RM,ITA,-,-
2005/2006,A2,Salento d’amare Taviano,10,LA FORGIA Alessandro,Middleblocker,1983,199,BA,ITA,-,-
2005/2006,A2,Salento d’amare Taviano,12,COSI Lamberto,Spiker,1971,192,LE,ITA,-,-
2005/2006,A2,Salento d’amare Taviano,13,BELARDI Fabio,Middleblocker,1978,203,TS,ITA,-,-
2005/2006,A2,Salento d’amare Taviano,14,EREU Thomas,Spiker,1979,193,VEN,VEN,-,-
2005/2006,A2,Sira Ancona,1,GRIBOV Andrej,Spiker,1984,194,RUS,ITA,-,-
2005/2006,A2,Sira Ancona,2,MANIÀ Loris,Libero,1979,190,GO,ITA,-,-
2005/2006,A2,Sira Ancona,3,BAKUMOVSKI Eugen,Spiker,1980,194,UKR,GER,-,-
2005/2006,A2,Sira Ancona,4,SARACINI Alessandro,Spiker,1985,195,AN,ITA,-,-
2005/2006,A2,Sira Ancona,5,DANI Marco,Middleblocker,1975,205,FI,ITA,-,-
2005/2006,A2,Sira Ancona,6,MORSUT Francesco,Setter,1983,195,PD,ITA,-,-
2005/2006,A2,Sira Ancona,7,GIULIANI Andrea,Setter,1984,188,AN,ITA,-,-
2005/2006,A2,Sira Ancona,8,GASPARI Massimo,Middleblocker,1980,198,AP,ITA,-,-
2005/2006,A2,Sira Ancona,9,MAJDAK Mladen,Spiker,1981,201,SRB,SRB,-,-
2005/2006,A2,Sira Ancona,11,BRAGA Roberto,Middleblocker,1984,204,PD,ITA,-,-
2005/2006,A2,Sira Ancona,12,VIGILANTE Cristian,Spiker,1983,193,AN,ITA,-,-
2005/2006,A2,Sira Ancona,13,ROSSETTI Giacomo,Setter,1971,195,AN,ITA,from 12/12/2005,-
2005/2006,A2,Sira Ancona,15,SACCHI MENDES Marcelo,Spiker,1973,190,BRA,BRA,-,-
2005/2006,A2,Teleunit Gioia Del Colle,1,FABRONI Marco,Setter,1981,190,VA,ITA,-,-
2005/2006,A2,Teleunit Gioia Del Colle,2,SPENNATO Simone,Spiker,1986,185,LE,ITA,-,-
2005/2006,A2,Teleunit Gioia Del Colle,3,COSTANTINO Giuseppe,Middleblocker,1982,202,BR,ITA,until 18/11/2005,-
2005/2006,A2,Teleunit Gioia Del Colle,4,BATEZ Vladimir,Spiker,1969,194,SRB,SRB,-,-
2005/2006,A2,Teleunit Gioia Del Colle,5,GIOVANNETTI Matteo,Setter,1981,201,RM,ITA,-,-
2005/2006,A2,Teleunit Gioia Del Colle,6,VIVA Giacomo,Libero,1975,196,BR,ITA,-,-
2005/2006,A2,Teleunit Gioia Del Colle,7,GELLI Massimo,Middleblocker,1978,200,MO,ITA,from 26/10/2005,-
2005/2006,A2,Teleunit Gioia Del Colle,8,DIVIS Peter,Spiker,1978,198,SVK,SVK,-,-
2005/2006,A2,Teleunit Gioia Del Colle,9,POLIDORI Giovanni,Middleblocker,1975,202,RI,ITA,-,-
2005/2006,A2,Teleunit Gioia Del Colle,11,ABBADI Manius,Spiker,1976,202,BRA,BRA,-,-
2005/2006,A2,Teleunit Gioia Del Colle,14,TEDESCHI Lorenzo,Spiker,1968,196,AQ,ITA,-,-
2005/2006,A2,Teleunit Gioia Del Colle,15,CHRISTIANSEN Birger Mather,Spiker,1982,192,NOR,NOR,-,-
2005/2006,A2,Teleunit Gioia Del Colle,16,BALDACCINI Paolo Emilio,Middleblocker,1977,202,LU,ITA,-,-
