Season,Division,Team,No,Player,Role,Born,Height,Born Place,Nat. Sport.,Note1,Note2
2021/2022,A3,Efficienza Energia Galatina,4,DIMITROV Gabriel,Middleblocker,2001,202,BUL,ITA,until 28/10/2021,-
2021/2022,A3,Efficienza Energia Galatina,5,GALASSO Andrea,Spiker,1990,184,TA,ITA,until 18/01/2022,-
2021/2022,A3,Efficienza Energia Galatina,7,LOTITO Marco,Spiker,1984,191,PZ,ITA,-,-
2021/2022,A3,Efficienza Energia Galatina,8,DE MATTEIS Lorenzo,Spiker,2005,183,LE,ITA,-,-
2021/2022,A3,Efficienza Energia Galatina,9,GILJANOVIC Ante,Spiker,1993,195,CRO,CRO,from 08/01/2022,-
2021/2022,A3,Efficienza Energia Galatina,9,WILMSEN Lars,Spiker,1993,204,GER,GER,until 29/11/2021,-
2021/2022,A3,Efficienza Energia Galatina,10,CALÒ Francesco,Setter,1982,180,LE,ITA,-,-
2021/2022,A3,Efficienza Energia Galatina,12,SARDANELLI Simone,Libero,1994,180,VV,ITA,-,-
2021/2022,A3,Efficienza Energia Galatina,14,LATORRE Pietro Luca,Setter,1994,183,TA,ITA,-,-
2021/2022,A3,Efficienza Energia Galatina,15,ANTONACI Piergiorgio,Middleblocker,1995,195,LE,ITA,-,-
2021/2022,A3,Efficienza Energia Galatina,16,DE LORENTIS Carlo,Spiker,1986,190,-,ITA,-,-
2021/2022,A3,Efficienza Energia Galatina,17,LENTINI Ferdinando,Spiker,1985,190,TP,ITA,-,-
2021/2022,A3,Efficienza Energia Galatina,18,BURACCI Santo,Spiker,1986,198,CS,ITA,-,-
2021/2022,A3,Falù Ottaviano,1,LUCARELLI Carlo,Spiker,1996,193,NA,ITA,-,-
2021/2022,A3,Falù Ottaviano,2,IERVOLINO Carmine,Libero,2001,172,NA,ITA,from 15/10/2021,-
2021/2022,A3,Falù Ottaviano,3,AMMIRATI Piercarmine,Spiker,1999,194,SA,ITA,-,-
2021/2022,A3,Falù Ottaviano,4,TULONE Calogero,Setter,1996,185,AG,ITA,-,-
2021/2022,A3,Falù Ottaviano,5,AMBROSIO Giuseppe,Spiker,1998,194,NA,ITA,-,-
2021/2022,A3,Falù Ottaviano,6,BUZZI Daniele,Middleblocker,2000,200,GE,ITA,-,-
2021/2022,A3,Falù Ottaviano,8,CRISPO Dario,Spiker,1987,185,BS,ITA,from 11/10/2021,-
2021/2022,A3,Falù Ottaviano,9,SIDERI Francesco,Spiker,1994,198,CA,ITA,-,-
2021/2022,A3,Falù Ottaviano,10,TITTA Giacomo,Libero,1996,183,RM,ITA,-,-
2021/2022,A3,Falù Ottaviano,13,PIZZICHINI Matteo,Middleblocker,1996,202,AN,ITA,-,-
2021/2022,A3,Falù Ottaviano,14,SETTEMBRE Giuseppe,Spiker,1993,187,NA,ITA,-,-
2021/2022,A3,Falù Ottaviano,15,COPPOLA Carmine,Setter,1998,188,SA,ITA,-,-
2021/2022,A3,Falù Ottaviano,17,RUIZ Francisco,Spiker,1991,178,ESP,ESP,-,-
2021/2022,A3,Gamma Chimica Brugherio,1,MITKOV Aleksandar,Spiker,1996,198,BUL,BUL,-,-
2021/2022,A3,Gamma Chimica Brugherio,3,COMPAGNONI Mirco,Middleblocker,2003,202,MN,ITA,-,-
2021/2022,A3,Gamma Chimica Brugherio,5,CALARCO Simone,Spiker,1995,198,RA,ITA,until 24/11/2021,transferred to Opus Sabaudia
2021/2022,A3,Gamma Chimica Brugherio,6,COLOMBO Luca Samuele Maria,Libero,2004,178,MI,ITA,-,-
2021/2022,A3,Gamma Chimica Brugherio,7,PIAZZA Massimo,Spiker,1997,196,MI,ITA,-,-
2021/2022,A3,Gamma Chimica Brugherio,8,DI MARCO Leonardo,Setter,2002,204,FI,ITA,until 21/12/2021,-
2021/2022,A3,Gamma Chimica Brugherio,9,BIFFI Tommaso,Spiker,2002,198,LC,ITA,-,-
2021/2022,A3,Gamma Chimica Brugherio,10,INNOCENZI Andrea,Middleblocker,2000,203,MI,ITA,-,-
2021/2022,A3,Gamma Chimica Brugherio,11,FRATTINI Alessandro,Middleblocker,1997,198,MB,ITA,until 30/12/2021,transferred to Pool Libertas Cantù
2021/2022,A3,Gamma Chimica Brugherio,12,REGATTIERI Riccardo,Setter,2000,185,VA,ITA,from 03/01/2022,coming from Volley 2001 Garlasco
2021/2022,A3,Gamma Chimica Brugherio,14,BONACCHI Federico,Setter,2004,186,MI,ITA,-,-
2021/2022,A3,Gamma Chimica Brugherio,15,BONISOLI Pietro,Libero,2005,180,BS,ITA,-,-
2021/2022,A3,Gamma Chimica Brugherio,16,COMPAGNONI Federico,Spiker,2003,205,MN,ITA,-,-
2021/2022,A3,Gamma Chimica Brugherio,17,ECCHER Mattia,Middleblocker,2003,201,MB,ITA,-,-
2021/2022,A3,Gamma Chimica Brugherio,18,CHILOIRO Gabriele,Spiker,2004,203,MI,ITA,-,-
2021/2022,A3,Geetit Bologna,1,BOESSO Filippo,Spiker,1993,192,PD,ITA,until 09/01/2022,-
2021/2022,A3,Geetit Bologna,2,SOGLIA Pietro,Middleblocker,1998,200,RA,ITA,-,-
2021/2022,A3,Geetit Bologna,4,MARETTI Lorenzo,Spiker,2001,190,RA,ITA,-,-
2021/2022,A3,Geetit Bologna,5,BONATESTA Stefano,Spiker,2002,194,RA,ITA,-,-
2021/2022,A3,Geetit Bologna,6,VENTURI Giacomo,Middleblocker,2002,199,BO,ITA,-,-
2021/2022,A3,Geetit Bologna,7,COGLIATI Andrea,Setter,1998,187,BG,ITA,-,-
2021/2022,A3,Geetit Bologna,8,GHEZZI Daniele,Libero,1989,182,PU,ITA,-,-
2021/2022,A3,Geetit Bologna,9,FAIULLI Saverio,Setter,1996,187,CH,ITA,-,-
2021/2022,A3,Geetit Bologna,10,ZAPPALÀ Dario,Middleblocker,1997,192,BO,ITA,from 11/10/2021,-
2021/2022,A3,Geetit Bologna,11,MARCOIONNI Marcello,Middleblocker,1995,196,VE,ITA,-,-
2021/2022,A3,Geetit Bologna,13,DALMONTE Mirco,Spiker,1995,194,BO,ITA,-,-
2021/2022,A3,Geetit Bologna,14,SPAGNOL Marco,Spiker,2000,200,TV,ITA,-,-
2021/2022,A3,Geetit Bologna,17,TRIGARI Tommaso,Spiker,2001,195,BO,ITA,-,-
2021/2022,A3,Geetit Bologna,18,POLI Federico,Libero,1988,181,FE,ITA,until 16/12/2021,-
2021/2022,A3,Leo Shoes Casarano,1,D'AMATO Davide,Spiker,2002,203,CN,ITA,from 27/10/2021,coming from Banca Alpi Marittime Acqua S.Bernardo Cuneo
2021/2022,A3,Leo Shoes Casarano,2,PETRAS Michal,Spiker,1996,191,SVK,SVK,-,-
2021/2022,A3,Leo Shoes Casarano,3,PELUSO Christian,Middleblocker,1994,197,LE,ITA,-,-
2021/2022,A3,Leo Shoes Casarano,4,MELEDDU Valentino,Middleblocker,1998,197,NU,ITA,-,-
2021/2022,A3,Leo Shoes Casarano,5,CIARDO Federico Tommaso,Setter,2003,182,LE,ITA,-,-
2021/2022,A3,Leo Shoes Casarano,6,STEFANO Luca,Spiker,2003,184,LE,ITA,-,-
2021/2022,A3,Leo Shoes Casarano,7,SCAFFIDI Giovanni,Spiker,2000,193,ME,ITA,-,-
2021/2022,A3,Leo Shoes Casarano,8,TORSELLO Mirko,Middleblocker,1987,198,LE,ITA,-,-
2021/2022,A3,Leo Shoes Casarano,9,BALDARI Simone,Spiker,1998,194,LE,ITA,-,-
2021/2022,A3,Leo Shoes Casarano,10,PIERRI Francesco,Libero,1999,186,LE,ITA,-,-
2021/2022,A3,Leo Shoes Casarano,11,RIBECCA Alessandro,Setter,2002,192,MI,ITA,-,-
2021/2022,A3,Leo Shoes Casarano,12,URSO Jacopo,Libero,2005,178,-,ITA,from 12/11/2021,-
2021/2022,A3,Leo Shoes Casarano,12,PARLATI Gabriele,Libero,2001,188,LE,ITA,until 31/10/2021,-
2021/2022,A3,Leo Shoes Casarano,13,DE MICHELI Gabriele,Middleblocker,2002,191,LE,ITA,-,-
2021/2022,A3,Leo Shoes Casarano,14,PAOLETTI Matteo,Spiker,1982,203,AN,ITA,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,1,STAMEGNA Sebastiano,Spiker,2001,192,LT,ITA,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,3,MARSILI Sebastiano,Setter,1996,181,TV,ITA,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,5,MENICHETTI Federico,Middleblocker,1998,196,FI,ITA,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,6,SANDU Emilian,Middleblocker,2005,205,VT,ITA,from 24/01/2022,-
2021/2022,A3,Maury's Com Cavi Tuscania,7,DELLA ROSA Mattia,Spiker,1999,190,VT,ITA,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,8,BOSWINKEL Hidde,Spiker,1995,202,NED,NED,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,9,CATINELLI GUGLIELMINETTI Mario,Setter,2000,190,RM,ITA,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,10,ROSSATTI Federico,Spiker,1994,203,VR,ITA,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,13,CECCOBELLO Gabriele,Middleblocker,1992,198,TR,ITA,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,14,QUAGLIOZZI Francesco,Spiker,2003,192,RM,ITA,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,16,MARINELLI Michele,Spiker,1992,195,RM,ITA,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,17,QUARTA Augusto,Middleblocker,1993,200,BO,ITA,-,-
2021/2022,A3,Maury's Com Cavi Tuscania,18,PROSPERI TURRI Francesco,Spiker,2001,191,FI,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,2,PASQUALI Lorenzo,Middleblocker,2000,198,AP,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,3,LONGO Giuseppe,Setter,1998,188,BA,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,4,GIANNOTTI Stefano,Spiker,1989,197,PD,ITA,from 21/12/2021,coming from Gruppo Consoli McDontod's Brescia
2021/2022,A3,Med Store Tunit Macerata,5,SCITA Elia,Spiker,2002,195,PR,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,7,DENNIS Angel,Spiker,1977,193,CUB,CUB,until 29/11/2021,-
2021/2022,A3,Med Store Tunit Macerata,8,PAOLUCCI Alessio,Spiker,2002,200,AN,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,9,MARGUTTI Pietro,Spiker,1998,192,RA,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,10,FERRI Stefano,Spiker,2000,199,PU,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,11,SANFILIPPO Gabriele,Middleblocker,2000,200,CT,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,12,SCROLLAVEZZA Luca,Setter,1997,192,PC,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,13,LAZZARETTO Enrico,Spiker,1995,198,PD,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,14,FACCHI Filippo,Middleblocker,2003,200,BS,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,15,RAVELLINO Jacopo,Libero,2003,178,AN,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,17,GABBANELLI Simone,Libero,1991,180,AN,ITA,-,-
2021/2022,A3,Med Store Tunit Macerata,18,ROBBIATI Gabriele,Middleblocker,1983,200,VC,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,1,GONELLA Alberto,Middleblocker,1983,191,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,2,CAULA Matteo,Setter,2002,190,-,ITA,from 04/01/2022,-
2021/2022,A3,Monge-Gerbaudo Savigliano,2,MELLANO Daniele,Middleblocker,2002,202,-,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,3,GHIBAUDO Giacomo,Spiker,1990,191,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,4,BOSSOLASCO Fabrizio,Spiker,1989,185,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,5,GARELLI Marco,Spiker,1998,180,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,6,GALLO Daniele,Libero,1993,183,TO,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,7,BOSIO Emanuele,Spiker,1997,198,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,8,GHIO Gabriele,Middleblocker,1996,190,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,9,GALAVERNA Andrea,Spiker,1994,195,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,10,RABBIA Paolo,Libero,1997,175,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,11,MATTERA Giordano,Setter,1983,200,RM,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,12,GIRAUDO Lorenzo,Spiker,1991,190,-,ITA,from 27/12/2021,-
2021/2022,A3,Monge-Gerbaudo Savigliano,12,CORTELLAZZI Emiliano,Setter,1985,188,CN,ITA,from 07/01/2022 to 10/01/2022,-
2021/2022,A3,Monge-Gerbaudo Savigliano,13,BERGESIO Nicolò,Spiker,2000,185,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,14,VITTONE Alberto,Setter,1994,188,TO,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,15,CRAVERO Samuele,Middleblocker,2001,193,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,16,TESTA Andrea,Setter,2001,196,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,17,DUTTO Francesco,Middleblocker,1991,197,CN,ITA,-,-
2021/2022,A3,Monge-Gerbaudo Savigliano,18,MANCA Ivo,Middleblocker,1984,185,CN,ITA,-,-
2021/2022,A3,OmiFer Palmi,1,MARRA Alberto,Middleblocker,1998,203,LE,ITA,-,-
2021/2022,A3,OmiFer Palmi,2,FORTUNATO Nicola,Libero,1995,171,PZ,ITA,-,-
2021/2022,A3,OmiFer Palmi,3,PELLEGRINO Davide,Setter,1994,195,FG,ITA,from 19/11/2021,coming from Gioiella Prisma Taranto
2021/2022,A3,OmiFer Palmi,4,GITTO Carmelo,Middleblocker,1987,200,ME,ITA,-,-
2021/2022,A3,OmiFer Palmi,5,AMATO Alberto,Spiker,1996,185,RC,ITA,-,-
2021/2022,A3,OmiFer Palmi,6,PRESPOV Iliyan,Spiker,1998,199,BUL,BUL,-,-
2021/2022,A3,OmiFer Palmi,7,RUSSO Erminio,Spiker,1994,195,TA,ITA,-,-
2021/2022,A3,OmiFer Palmi,9,ROSSO Mattia,Spiker,1985,200,CN,ITA,-,-
2021/2022,A3,OmiFer Palmi,10,PARIS Matteo,Setter,1983,188,RM,ITA,-,-
2021/2022,A3,OmiFer Palmi,11,NICOLÒ Federico,Middleblocker,2003,190,RC,ITA,-,-
2021/2022,A3,OmiFer Palmi,12,DI CARLO Andrea,Libero,1999,180,BA,ITA,until 13/01/2022,-
2021/2022,A3,OmiFer Palmi,14,LAGANÀ Domenico,Spiker,1995,187,RC,ITA,-,-
2021/2022,A3,OmiFer Palmi,14,SONCINI Marco,Spiker,1996,188,ARG,ITA,-,-
2021/2022,A3,OmiFer Palmi,15,ROBERTS Ignacio,Setter,1997,182,ARG,ITA,-,-
2021/2022,A3,OmiFer Palmi,17,REMO Stefano,Middleblocker,1991,191,RC,ITA,-,-
2021/2022,A3,Opus Sabaudia,2,PALOMBI Flavio,Setter,2003,201,RM,ITA,-,-
2021/2022,A3,Opus Sabaudia,4,RECUPITO Francesco,Libero,1992,175,RM,ITA,-,-
2021/2022,A3,Opus Sabaudia,5,CONOCI Antonio,Spiker,2003,190,TA,ITA,-,-
2021/2022,A3,Opus Sabaudia,6,ZORNETTA Luciano,Spiker,1993,185,ARG,ARG,-,-
2021/2022,A3,Opus Sabaudia,7,FERENCIAC Paul,Spiker,1996,196,ROM,ITA,-,-
2021/2022,A3,Opus Sabaudia,8,POMPONI Alessandro,Spiker,2001,195,LT,ITA,-,-
2021/2022,A3,Opus Sabaudia,9,MISCIONE Mirko,Middleblocker,1988,200,CH,ITA,-,-
2021/2022,A3,Opus Sabaudia,10,ROSSATO Luca,Spiker,2001,197,LT,ITA,-,-
2021/2022,A3,Opus Sabaudia,11,SCUFFIA Leonardo,Spiker,1991,200,MC,ITA,until 27/10/2021,-
2021/2022,A3,Opus Sabaudia,12,TOGNONI Gabriele,Middleblocker,2000,202,AL,ITA,-,-
2021/2022,A3,Opus Sabaudia,13,TORCHIA Ernesto,Libero,1998,180,CZ,ITA,-,-
2021/2022,A3,Opus Sabaudia,14,DE VITO Armando,Middleblocker,2000,202,RM,ITA,-,-
2021/2022,A3,Opus Sabaudia,15,MEGLIO Nunzio,Libero,2001,180,FR,ITA,-,-
2021/2022,A3,Opus Sabaudia,16,SCHETTINO Stefano,Setter,1993,180,LT,ITA,-,-
2021/2022,A3,Opus Sabaudia,17,CALARCO Simone,Spiker,1995,198,RA,ITA,from 28/11/2021,coming from Gamma Chimica Brugherio
2021/2022,A3,Sa.Ma. Portomaggiore,1,APRILE Samuele,Middleblocker,1997,197,RC,ITA,-,-
2021/2022,A3,Sa.Ma. Portomaggiore,3,ROSSI Nicolò,Spiker,2002,195,RE,ITA,-,-
2021/2022,A3,Sa.Ma. Portomaggiore,4,MASOTTI Andrea,Spiker,2000,190,FE,ITA,-,-
2021/2022,A3,Sa.Ma. Portomaggiore,6,DORDEI Alessandro,Spiker,1989,194,RM,ITA,-,-
2021/2022,A3,Sa.Ma. Portomaggiore,7,GOVONI Filippo,Setter,1991,183,FE,ITA,-,-
2021/2022,A3,Sa.Ma. Portomaggiore,8,GABRIELLI Lorenzo,Libero,2001,178,AN,ITA,-,-
2021/2022,A3,Sa.Ma. Portomaggiore,9,PINALI Roberto,Spiker,1995,187,BO,ITA,-,-
2021/2022,A3,Sa.Ma. Portomaggiore,10,PAHOR Mitja,Spiker,2000,188,GO,ITA,-,-
2021/2022,A3,Sa.Ma. Portomaggiore,11,BRUNETTI Davide,Libero,1995,168,MI,ITA,-,-
2021/2022,A3,Sa.Ma. Portomaggiore,12,FERRARI Jacopo,Middleblocker,1998,202,RE,ITA,-,-
2021/2022,A3,Sa.Ma. Portomaggiore,13,LEONI Giacomo,Setter,1995,192,GE,ITA,from 16/01/2022,coming from Abba Pineto
2021/2022,A3,Sa.Ma. Portomaggiore,14,DAHL Ulrik,Spiker,2000,201,DEN,DEN,-,-
2021/2022,A3,Sa.Ma. Portomaggiore,15,TONELLO Giacomo,Setter,2000,192,PD,ITA,until 16/01/2022,-
2021/2022,A3,Sa.Ma. Portomaggiore,18,GROTTOLI Lorenzo,Middleblocker,2000,194,RA,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,1,PONTECORVO Paolo,Libero,1998,175,NA,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,2,APREA Gianpio,Setter,1991,195,NA,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,3,ILLUZZI Daniele,Setter,1988,198,BA,ITA,from 12/11/2021,-
2021/2022,A3,Shedirpharma Massa Lubrense,5,LUGLI Leonardo,Spiker,1998,200,MN,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,6,GARGIULO Mariano,Spiker,2002,182,NA,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,7,PILOTTO Enrico,Middleblocker,1998,198,PD,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,8,FANTAUZZO Leonardo,Spiker,1997,180,AR,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,9,PERIPOLLI Gabriel,Spiker,1999,187,VI,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,10,DENZA Luigi,Libero,1996,178,NA,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,11,SORRENTI Mattia,Spiker,1996,198,CS,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,12,IMPERATORE Antonio,Middleblocker,1999,190,NA,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,13,ZUKOWSKI Dominik,Setter,1999,185,POL,POL,until 11/11/2021,-
2021/2022,A3,Shedirpharma Massa Lubrense,14,CONOCI Francesco,Spiker,2003,193,TA,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,16,GRIMALDI Gabriele,Spiker,1996,192,NA,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,17,MICCIO Marcello,Setter,1990,186,NA,ITA,-,-
2021/2022,A3,Shedirpharma Massa Lubrense,18,DESERIO Michele,Middleblocker,1996,197,BA,ITA,-,-
2021/2022,A3,Sistemia Aci Castello,1,ZITO Giuseppe,Libero,1989,188,EN,ITA,-,-
2021/2022,A3,Sistemia Aci Castello,3,MACCARRONE Matteo,Libero,2004,184,CT,ITA,-,-
2021/2022,A3,Sistemia Aci Castello,5,ZAPPOLI GUARIENTI Enrico,Spiker,1995,197,BRA,BRA,-,-
2021/2022,A3,Sistemia Aci Castello,6,LUCCONI Manuele,Spiker,1999,194,PU,ITA,-,-
2021/2022,A3,Sistemia Aci Castello,7,GRADI Cesare,Spiker,1988,195,RM,ITA,-,-
2021/2022,A3,Sistemia Aci Castello,8,VINTALORO Giorgio,Setter,2003,187,CT,ITA,-,-
2021/2022,A3,Sistemia Aci Castello,10,FRUMUSELU Cristian,Middleblocker,1997,207,ROM,ITA,-,-
2021/2022,A3,Sistemia Aci Castello,11,DI FRANCO Marco,Spiker,2002,200,CT,ITA,-,-
2021/2022,A3,Sistemia Aci Castello,12,ANDRIOLA Francesco,Middleblocker,2002,193,CT,ITA,-,-
2021/2022,A3,Sistemia Aci Castello,14,SMIRIGLIA Antonio,Middleblocker,1988,200,CS,ITA,-,-
2021/2022,A3,Sistemia Aci Castello,15,BATTAGLIA Roberto,Spiker,2000,196,SR,ITA,-,-
2021/2022,A3,Sistemia Aci Castello,18,COTTARELLI Francesco,Setter,1996,196,VR,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,1,BACIOCCO Leonardo,Spiker,2000,197,GE,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,5,PELLICORI Simone,Spiker,2001,191,VI,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,7,NOVELLO Luca,Middleblocker,2002,195,VI,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,8,FISCON Davide,Spiker,1998,184,PD,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,9,GONZATO Marco,Spiker,2001,193,VI,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,10,BATTOCCHIO Lorenzo,Libero,1998,182,VI,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,11,MONOPOLI Natale,Setter,1975,183,VE,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,12,ZANOVELLO Nicola,Setter,2003,180,-,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,13,MARSZALEK Michal,Spiker,1998,194,POL,POL,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,14,CARLOTTO Marco,Libero,2001,178,VI,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,16,FRANCHETTI Fabio,Middleblocker,1991,203,TV,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,17,FRIZZARIN Alberto,Middleblocker,1991,199,VI,ITA,-,-
2021/2022,A3,Sol Lucernari Montecchio Maggiore,18,BELLIA Matteo,Spiker,2000,200,TV,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,1,BALDAZZI Alberto,Spiker,1998,199,FE,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,2,KATALAN Nicolò,Middleblocker,1998,200,TS,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,3,MESCHIARI Matteo,Spiker,2002,201,MO,ITA,until 22/09/2021,transferred to Synergy Mondovì
2021/2022,A3,Tinet Prata di Pordenone,4,DAL COL Fabio,Middleblocker,2000,200,TV,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,5,PINARELLO Denis,Libero,1997,180,TV,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,6,YORDANOV Zlatan,Spiker,1991,197,BUL,BUL,-,-
2021/2022,A3,Tinet Prata di Pordenone,7,GAMBELLA Fabrizio,Spiker,2000,193,ARG,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,8,BONINFANTE Mattia,Setter,2004,190,VE,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,9,BRUNO Manuel,Spiker,1994,181,CS,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,10,DE GIOVANNI Antonio,Setter,2000,197,PN,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,12,RONDONI Andrea,Libero,1999,190,RM,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,13,BORTOLOZZO Matteo,Middleblocker,1989,200,PD,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,15,NOVELLO Marco,Spiker,2002,198,-,ITA,-,-
2021/2022,A3,Tinet Prata di Pordenone,17,PORRO Luca,Spiker,2004,191,GE,ITA,-,-
2021/2022,A3,Videx Grottazzolina,1,GIACOMINI Federico,Spiker,2000,197,MC,ITA,-,-
2021/2022,A3,Videx Grottazzolina,3,CUBITO Marco,Middleblocker,1992,202,ME,ITA,-,-
2021/2022,A3,Videx Grottazzolina,4,VECCHI Riccardo,Spiker,1996,185,FM,ITA,-,-
2021/2022,A3,Videx Grottazzolina,5,FOCOSI Leonardo,Middleblocker,2000,202,PT,ITA,-,-
2021/2022,A3,Videx Grottazzolina,6,PISON Francesco,Setter,1988,188,FM,ITA,-,-
2021/2022,A3,Videx Grottazzolina,7,CASCIO Paolo,Spiker,1998,198,TP,ITA,-,-
2021/2022,A3,Videx Grottazzolina,8,NIELSEN Rasmus Breuning,Spiker,1994,198,DEN,DEN,-,-
2021/2022,A3,Videx Grottazzolina,9,LANCIANI Filippo,Middleblocker,2000,200,MC,ITA,-,-
2021/2022,A3,Videx Grottazzolina,10,MANDOLINI Manuele,Spiker,1990,198,RM,ITA,-,-
2021/2022,A3,Videx Grottazzolina,11,PERINI Stefano,Spiker,1991,190,MC,ITA,-,-
2021/2022,A3,Videx Grottazzolina,12,ROMITI Andrea,Universto,2007,185,MC,ITA,-,-
2021/2022,A3,Videx Grottazzolina,15,MARCHIANI Manuele,Setter,1989,185,AN,ITA,-,-
2021/2022,A3,Videx Grottazzolina,17,MERCURI Valerio,Libero,1992,176,FM,ITA,-,-
2021/2022,A3,Videx Grottazzolina,18,ROMITI Roberto,Libero,1983,183,FM,ITA,-,-
2021/2022,A3,Vigilar Fano,1,NASARI Andrea,Spiker,1996,192,TO,ITA,-,-
2021/2022,A3,Vigilar Fano,2,ROBERTI Federico,Spiker,2004,190,PU,ITA,-,-
2021/2022,A3,Vigilar Fano,3,SORCINELLI Giacomo,Spiker,2005,190,PU,ITA,-,-
2021/2022,A3,Vigilar Fano,4,ZONTA Nicola,Setter,2000,186,UD,ITA,-,-
2021/2022,A3,Vigilar Fano,5,BARTOLUCCI Filippo,Middleblocker,2003,197,PU,ITA,-,-
2021/2022,A3,Vigilar Fano,6,CARBURI Manolo,Setter,2004,175,PU,ITA,-,-
2021/2022,A3,Vigilar Fano,7,STABRAWA Pawel,Spiker,1996,203,POL,POL,-,-
2021/2022,A3,Vigilar Fano,8,CHIAPELLO Luca,Spiker,2002,200,CN,ITA,-,-
