Season,Division,Team,No,Player,Role,Born,Height,Nat. Sport.,Note
2021/2022,A2,Banca Valsabbina Millenium Brescia,17,CANEVA ANNA,Middleblocker,1992,187,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,1,BRESCIANI GIULIA,Libero,1992,165,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,2,MARTINELLI MELISSA,Middleblocker,1993,190,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,3,COSI FRANCESCA,Middleblocker,2000,189,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,5,MICHIELETTO FRANCESCA,Spiker,1997,184,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,6,GASPARRONI ALICE,Spiker,2001,178,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,7,GHEZZI MARTINA,Spiker,2001,184,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,8,RICCI MARIA IRENE,Setter,1996,181,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,9,STROPPA FEDERICA,Opposite,1997,182,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,10,PERETTI ILENIA,Setter,1997,180,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,11,PIZZOLATO VALERIA,Middleblocker,1999,182,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,14,FIESOLI ALESSIA,Spiker,1994,185,ITA,-
2021/2022,A2,Cbf Balducci Hr Macerata,15,MALIK POLINA,Opposite,1998,186,ISR,-
2021/2022,A2,Cda Talmassons,1,BOVO LAURA,Middleblocker,1996,190,ITA,-
2021/2022,A2,Cda Talmassons,3,PANUCCI JESSICA,Spiker,1992,180,ITA,from 30/12/2021 PROVENIENTE DA SIGEL MARSALA VOLLEY
2021/2022,A2,Cda Talmassons,4,DALLA ROSA FRANCESCA,Spiker,1998,178,ITA,-
2021/2022,A2,Cda Talmassons,6,SILVA CONCEICAO LANA,Spiker,1996,182,BRA,-
2021/2022,A2,Cda Talmassons,7,MARCHI LUDOVICA,Setter,1999,183,ITA,-
2021/2022,A2,Cda Talmassons,8,MAGGIPINTO MARIANNA,Libero,1996,164,ITA,-
2021/2022,A2,Cda Talmassons,10,CANTAMESSA ANNACHIARA,Middleblocker,1995,185,ITA,-
2021/2022,A2,Cda Talmassons,11,OBOSSA JOSEPHINE,Opposite,1999,183,ITA,-
2021/2022,A2,Cda Talmassons,12,GRIGOLO LAURA,Spiker,1996,183,ITA,-
2021/2022,A2,Cda Talmassons,13,COGLIANDRO ASIA,Middleblocker,1996,184,ITA,-
2021/2022,A2,Cda Talmassons,14,PAGOTTO SOFIA,Spiker,2000,183,ITA,-
2021/2022,A2,Cda Talmassons,16,PONTE GENNI,Libero,1996,160,ITA,-
2021/2022,A2,Cda Talmassons,18,NICOLINI CECILIA,Setter,1994,181,ITA,-
2021/2022,A2,Club Italia Crai,1,ADELUSI ANNA,Spiker,2003,186,ITA,-
2021/2022,A2,Club Italia Crai,2,RIBECHI MANUELA,Libero,2004,172,ITA,-
2021/2022,A2,Club Italia Crai,3,VIGHETTO AMELIE,Spiker,2006,193,ITA,-
2021/2022,A2,Club Italia Crai,4,GANNAR ISLAM,Middleblocker,2004,189,ITA,-
2021/2022,A2,Club Italia Crai,5,PASSARO VIOLA,Setter,2004,182,ITA,-
2021/2022,A2,Club Italia Crai,6,MICHELETTI AURORA,Spiker,2005,190,ITA,-
2021/2022,A2,Club Italia Crai,7,DESPAIGNE NOEMI,Spiker,2005,185,ITA,-
2021/2022,A2,Club Italia Crai,8,GIULIANI DOMINIKA,Spiker,2004,192,ITA,-
2021/2022,A2,Club Italia Crai,9,MARCONATO GIULIA,Middleblocker,2003,190,ITA,-
2021/2022,A2,Club Italia Crai,10,PELLOIA ANNA,Setter,2002,183,ITA,-
2021/2022,A2,Club Italia Crai,11,NERVINI STELLA,Spiker,2003,184,ITA,-
2021/2022,A2,Club Italia Crai,12,ESPOSITO LISA,Spiker,2005,187,ITA,-
2021/2022,A2,Club Italia Crai,13,BARBERO EMMA,Libero,2004,170,ITA,-
2021/2022,A2,Club Italia Crai,15,ITUMA JULIA,Spiker,2004,192,ITA,-
2021/2022,A2,Club Italia Crai,16,ACCIARRI NAUSICA,Middleblocker,2004,186,ITA,-
2021/2022,A2,Club Italia Crai,18,NWOKOYE BETSY AMARACHUKWU,Middleblocker,2005,202,ITA,-
2021/2022,A2,Egea Pvt Modica,1,BACCIOTTINI BARBARA,Setter,1994,181,ITA,-
2021/2022,A2,Egea Pvt Modica,2,LONGOBARDI MARIKA,Opposite,1998,178,ITA,-
2021/2022,A2,Egea Pvt Modica,3,ANTONACI SILVIA,Middleblocker,1990,180,ITA,-
2021/2022,A2,Egea Pvt Modica,4,SACCANI LUCREZIA,Spiker,1999,173,ITA,-
2021/2022,A2,Egea Pvt Modica,5,FERRO FABIOLA,Spiker,1986,179,ITA,-
2021/2022,A2,Egea Pvt Modica,7,FERRANTELLO ELENA,Libero,1997,170,ITA,-
2021/2022,A2,Egea Pvt Modica,9,M'BRA JOELLE,Spiker,1996,180,ITA,-
2021/2022,A2,Egea Pvt Modica,10,GRIDELLI FULVIA,Middleblocker,1995,181,ITA,-
2021/2022,A2,Egea Pvt Modica,11,SALVIATO BENEDETTA,Libero,2004,170,ITA,-
2021/2022,A2,Egea Pvt Modica,12,HERRERA ALVAREZ YUSLEYNI,Spiker,1984,184,CUB,from 24/10/2021 AL 25/02/2022
2021/2022,A2,Egea Pvt Modica,13,SALAMIDA LUCREZIA,Middleblocker,1993,188,ITA,-
2021/2022,A2,Egea Pvt Modica,14,BRIOLI MICHELA,Setter,1996,176,ITA,-
2021/2022,A2,Egea Pvt Modica,15,GULINO GAIA,Setter,2002,179,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,2,JOLY JESSICA,Spiker,2000,180,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,4,FAURE ROLLAND FEBE,Setter,2003,182,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,5,CARLETTI FEDERICA,Spiker,2000,184,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,6,GUELI MICHELLE,Libero,2003,167,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,7,PECORARI CAROLINA,Spiker,2003,177,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,8,BUSSOLI SILVIA,Spiker,1993,184,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,9,MIDRIANO ALESSIA,Middleblocker,1982,183,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,11,PRANDI VITTORIA,Setter,1994,180,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,12,PERICATI YLENIA,Libero,1994,174,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,13,ZAGO VALENTINA,Opposite,1990,187,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,14,ZAMBONI LAVINIA,Middleblocker,2002,184,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,15,TOSINI ELISABETTA,Spiker,2000,180,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,17,GRAY ANNA,Middleblocker,1996,187,ITA,-
2021/2022,A2,Eurospin Ford Sara Pinerolo,18,AKRARI YASMINA,Middleblocker,1993,185,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,1,BICI ERBLIRA,Opposite,1995,185,ALB,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,2,MONACO MAIA CARLOTTA,Middleblocker,2006,185,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,3,BASSI MARIA TERESA,Spiker,2002,188,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,5,ANGELINA GIULIA,Spiker,1997,192,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,6,BADINI LETIZIA,Setter,2005,182,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,7,MORANDI MARTINA,Spiker,2002,175,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,8,LUALDI GIUDITTA,Middleblocker,1995,186,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,9,DEMICHELIS ILARIA,Setter,1987,179,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,10,SARTORI BENEDETTA MARIA,Middleblocker,2001,187,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,11,LANDUCCI CHIARA,Middleblocker,2002,185,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,12,BIGANZOLI FEDERICA,Spiker,1987,179,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,14,SORMANI SILVIA,Libero,2003,167,ITA,-
2021/2022,A2,Futura Volley Giovani Busto Arsizio,15,CASILLO LUISA,Middleblocker,1988,188,ITA,from 22/11/2021 PROVENIENTE DA RIZZOTTI DESIGN PALLAVOLO SICILIA CATANIA
2021/2022,A2,Futura Volley Giovani Busto Arsizio,17,GARZONIO BARBARA,Libero,1992,168,ITA,-
2021/2022,A2,Green Warriors Sassuolo,1,MAMMINI FRANCESCA,Setter,2004,178,ITA,-
2021/2022,A2,Green Warriors Sassuolo,2,COLLI SARA,Libero,2005,166,ITA,-
2021/2022,A2,Green Warriors Sassuolo,3,ZOJZI ANETA,Spiker,2003,186,ITA,-
2021/2022,A2,Green Warriors Sassuolo,5,BALBONI MARTINA,Setter,1991,180,ITA,-
2021/2022,A2,Green Warriors Sassuolo,6,GARDINI BEATRICE,Spiker,2003,184,ITA,-
2021/2022,A2,Green Warriors Sassuolo,7,CANTALUPPI VALENTINA,Spiker,2004,184,ITA,-
2021/2022,A2,Green Warriors Sassuolo,8,MONETA SERENA,Spiker,1990,178,ITA,from 18/12/2021 PROVENIENTE DA SEAP fromLI CARDILLO ARAGONA
2021/2022,A2,Green Warriors Sassuolo,9,DHIMITRIADHI KAROLA,Spiker,1996,183,ITA,-
2021/2022,A2,Green Warriors Sassuolo,11,FORNARI VITTORIA,Middleblocker,2002,180,ITA,-
2021/2022,A2,Green Warriors Sassuolo,12,BUSOLINI FEDERICA,Middleblocker,1999,186,ITA,-
2021/2022,A2,Green Warriors Sassuolo,13,RASINSKA ALEKSANDRA,Opposite,1998,190,POL,from 15/11/2021
2021/2022,A2,Green Warriors Sassuolo,13,ANIKEEVA VIKTORIYA,Opposite,2001,189,RUS,until 15/11/2021
2021/2022,A2,Green Warriors Sassuolo,14,ROLANDO ELENA,Libero,1999,165,ITA,-
2021/2022,A2,Green Warriors Sassuolo,15,STANEV JULIA,Middleblocker,2004,182,ITA,from 17/10/2021
2021/2022,A2,Green Warriors Sassuolo,16,CIVITICO GIADA,Middleblocker,2000,191,ITA,-
2021/2022,A2,Green Warriors Sassuolo,17,SEMPRINI CESARI MARTA,Middleblocker,2004,189,ITA,from 03/11/2021
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,2,ORLANDI BIANCA,Spiker,2003,180,ITA,-
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,3,FIORIO CRISTINA,Spiker,1997,180,ITA,-
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,4,JEREMIC IVANA,Spiker,1997,185,SRB,from 05/11/2021
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,4,HAGGERTY MOLLY MARIE,Spiker,1997,185,USA,until 04/11/2021
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,5,MURARO SARA,Opposite,2002,178,ITA,-
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,6,MISTRETTA ALESSANDRA,Libero,2002,165,ITA,-
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,7,FRIGERIO MATILDE,Middleblocker,2002,183,ITA,-
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,8,BARTOLUCCI VALENTINA,Setter,2003,181,ITA,-
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,9,MAZZON GIORGIA,Opposite,1998,185,ITA,-
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,12,MAGAZZA FRANCESCA,Spiker,2002,172,ITA,-
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,13,BRANDI MARGHERITA,Middleblocker,2002,183,ITA,-
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,14,BORTOLI LAURA,Setter,1996,180,ITA,-
2021/2022,A2,Ipag Sorelle Ramonda Montecchio,17,MELI DENISE,Middleblocker,2001,180,ITA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,1,CARRARO ROBERTA,Setter,1998,181,ITA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,4,MODESTINO DALILA,Middleblocker,1998,185,ITA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,6,GHIBAUDO CHIARA,Setter,2003,181,ITA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,7,MILANA GIOVANNA,Spiker,1998,188,USA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,10,ROSSETTO AURORA,Spiker,1997,188,ITA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,11,CORTELLA SARA,Spiker,2002,185,ITA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,12,PASCUCCI GIULIA,Spiker,1993,188,ITA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,13,MAZZOLENI MONICA,Middleblocker,1997,186,ITA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,14,BARBAGALLO ALICE,Libero,1997,168,ITA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,15,ZORZETTO AURORA,Spiker,2003,185,ITA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,16,TELLONE AGATA,Libero,2002,165,ITA,-
2021/2022,A2,Itas Ceccarelli Group Martignacco,17,ECKL KATJA,Middleblocker,2003,188,ITA,-
2021/2022,A2,Lpm Bam Mondovì,1,TABORELLI VERONICA,Opposite,1994,184,ITA,-
2021/2022,A2,Lpm Bam Mondovì,3,POPULINI ALESSIA,Spiker,2000,179,ITA,-
2021/2022,A2,Lpm Bam Mondovì,4,MONTANI MILA,Middleblocker,1988,185,ITA,-
2021/2022,A2,Lpm Bam Mondovì,5,GIUBILATO MORGANA,Spiker,2001,173,ITA,-
2021/2022,A2,Lpm Bam Mondovì,7,CUMINO MARIA LUISA,Setter,1992,177,ITA,-
2021/2022,A2,Lpm Bam Mondovì,8,BONIFACIO GIULIA,Spiker,2002,180,ITA,-
2021/2022,A2,Lpm Bam Mondovì,9,PASQUINO LAURA,Setter,2002,181,ITA,-
2021/2022,A2,Lpm Bam Mondovì,10,HARDEMAN LEAH,Spiker,1995,178,USA,-
2021/2022,A2,Lpm Bam Mondovì,11,FERRARINI SOFIA,Middleblocker,2001,185,ITA,-
2021/2022,A2,Lpm Bam Mondovì,12,MOLINARO BEATRICE,Middleblocker,1995,190,ITA,-
2021/2022,A2,Lpm Bam Mondovì,13,TREVISAN FRANCESCA,Spiker,1995,180,ITA,-
2021/2022,A2,Lpm Bam Mondovì,18,BISCONTI VERONICA,Libero,1991,174,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,1,POMILI VALENTINA,Spiker,1994,183,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,4,SALVATORI CHIARA,Middleblocker,2003,185,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,5,FRICANO TAYLOR,Opposite,1995,192,USA,until 19/02/2022
2021/2022,A2,Olimpia Teodora Ravenna,6,FONTEMAGGI SARA,Spiker,2002,180,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,7,MONACO GRETA,Libero,2001,175,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,8,COLZI ALESSANDRA,Middleblocker,1997,180,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,9,TORCOLACCI ALICE,Middleblocker,2000,184,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,10,GUASTI ALESSANDRA,Spiker,1996,185,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,11,SPINELLO NATASHA,Setter,1998,174,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,12,SESTINI ELEONORA,Opposite,2002,186,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,13,ROCCHI GIULIA,Libero,1992,168,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,17,FORESI ELENA,Setter,2000,181,ITA,-
2021/2022,A2,Olimpia Teodora Ravenna,18,BULOVIC KATARINA,Spiker,2002,188,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,1,ORTOLANI SERENA,Opposite,1987,187,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,2,BIAGINI GIULIA,Libero,2000,165,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,3,BOLZONETTI ALESSIA,Spiker,2002,185,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,4,CERON SARA,Middleblocker,1993,189,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,5,PENNA ELEONORA,Spiker,2003,181,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,6,COULIBALY SALIMATOU,Spiker,1995,173,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,7,CONSOLI CLAUDIA,Middleblocker,2002,183,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,8,MAZZON ALESSIA,Middleblocker,1998,184,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,9,BRINA MARTINA,Spiker,1996,190,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,10,ALUIGI MARIAELENA,Setter,2001,175,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,11,BONVICINI ILARIA,Libero,1997,165,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,12,TURCO ALICE,Setter,2000,178,ITA,-
2021/2022,A2,Omag - Mt S.Giov. In Marignano,13,KRISKOVÀ ROMANA,Opposite,1993,188,SVK,from 20/03/2022
2021/2022,A2,Omag - Mt S.Giov. In Marignano,16,ZONTA CHIARA,Opposite,2001,185,ITA,-
2021/2022,A2,Ranieri International Soverato,3,MENNECOZZI LUDOVICA,Setter,2003,175,ITA,-
2021/2022,A2,Ranieri International Soverato,4,PURASHAJ ROBERTA,Setter,2003,182,ITA,until 05/12/2021
2021/2022,A2,Ranieri International Soverato,5,BADALAMENTI GAIA,Spiker,2002,171,ITA,-
2021/2022,A2,Ranieri International Soverato,6,FERRARIO FEDERICA,Libero,2001,162,ITA,-
2021/2022,A2,Ranieri International Soverato,7,QUARCHIONI GIORGIA,Spiker,1995,188,ITA,-
2021/2022,A2,Ranieri International Soverato,8,SAVERIANO FRANCESCA,Setter,1993,174,ITA,from 23/11/2021 PROVENIENTE DA TENAGLIA ALTINO VOLLEY
2021/2022,A2,Ranieri International Soverato,9,GABBIADINI ANGELA,Spiker,1992,181,ITA,-
2021/2022,A2,Ranieri International Soverato,10,ASCENSAO SILVA MARLENE,Middleblocker,1991,182,ITA,-
2021/2022,A2,Ranieri International Soverato,11,SUNDERLIKOVA KARIN,Opposite,1999,188,SVK,until 05/12/2021
2021/2022,A2,Ranieri International Soverato,13,RIPARBELLI CHIARA,Middleblocker,1996,188,ITA,-
2021/2022,A2,Ranieri International Soverato,14,TAJÈ SARA,Middleblocker,1998,187,ITA,-
2021/2022,A2,Ranieri International Soverato,15,BUFFO SIMONA,Spiker,1998,181,ITA,-
2021/2022,A2,Ranieri International Soverato,17,FOUCHER VICTORIA,Opposite,1995,183,FRA,from 13/11/2021
2021/2022,A2,Ranieri International Soverato,18,ASCENSAO SILVA RAQUEL,Opposite,1991,182,ITA,-
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,1,CASILLO LUISA,Middleblocker,1988,188,ITA,until 21/11/2021 TRASFERITA A FUTURA VOLLEY GIOVANI BUSTO ARSIZIO
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,2,BORDIGNON MARTINA,Spiker,1994,178,ITA,-
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,3,CATANIA GRETA,Middleblocker,2004,188,ITA,-
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,4,FIORE EMANUELA,Opposite,1986,183,ITA,until 19/11/2021 TRASFERITA A ASSITEC VOLLEYBALL SANT'ELIA
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,5,CONTI ALESSIA,Opposite,2003,194,ITA,-
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,6,BONACCORSO GIUDITTA,Libero,1999,175,ITA,-
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,7,OGGIONI CECILIA,Spiker,1999,179,ITA,-
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,8,BERTONE SERENA,Middleblocker,1995,185,ITA,-
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,9,PICCHI GIULIA,Setter,2002,180,ITA,-
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,10,BULAICH SIMIAN DANIELA SOLEDAD,Spiker,1997,175,ARG,-
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,11,BRIDI ULRIKE,Setter,1998,182,ITA,-
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,15,CONTI MICHELA,Libero,2003,175,ITA,-
2021/2022,A2,Rizzotti Design Pallavolo Sicilia Catania,18,POLI AURORA,Middleblocker,1999,188,ITA,from 19/12/2021 PROVENIENTE DA ASSITEC VOLLEYBALL SANT'ELIA
2021/2022,A2,Seap Dalli Cardillo Aragona,1,BISEGNA ALESSIA,Middleblocker,2003,183,ITA,-
2021/2022,A2,Seap Dalli Cardillo Aragona,3,ZECH NADINE,Spiker,2003,182,ITA,-
2021/2022,A2,Seap Dalli Cardillo Aragona,4,RUFFA FABIOLA,Libero,2000,170,ITA,-
2021/2022,A2,Seap Dalli Cardillo Aragona,5,CARACUTA VALERIA,Setter,1987,173,ITA,-
2021/2022,A2,Seap Dalli Cardillo Aragona,7,CASAROTTI MARTINA,Setter,2003,184,ITA,-
2021/2022,A2,Seap Dalli Cardillo Aragona,8,ZONTA IRENE,Opposite,1996,189,ITA,-
2021/2022,A2,Seap Dalli Cardillo Aragona,9,COMETTI BENEDETTA,Middleblocker,2000,180,ITA,-
2021/2022,A2,Seap Dalli Cardillo Aragona,11,NEGRI MICHELA,Middleblocker,2003,184,ITA,-
2021/2022,A2,Seap Dalli Cardillo Aragona,12,DZAKOVIC DANJIELA,Spiker,1994,183,MNE,-
2021/2022,A2,Seap Dalli Cardillo Aragona,13,STIVAL SARA,Opposite,2001,182,ITA,-
2021/2022,A2,Seap Dalli Cardillo Aragona,14,MONETA SERENA,Spiker,1990,178,ITA,until 17/12/2021 TRASFERITA A GREEN WARRIORS SASSUOLO
2021/2022,A2,Seap Dalli Cardillo Aragona,18,VITTORIO FEDERICA,Libero,1991,164,ITA,-
2021/2022,A2,Sigel Marsala Volley,1,RISTORI VIRGINIA,Spiker,1999,180,ITA,-
2021/2022,A2,Sigel Marsala Volley,2,CASERTA GIULIA,Middleblocker,1999,185,ITA,-
2021/2022,A2,Sigel Marsala Volley,3,DESTE ELISA,Middleblocker,2002,188,ITA,-
2021/2022,A2,Sigel Marsala Volley,5,PATTI MARIA LAURA,Spiker,1987,185,ITA,from 13/11/2021
2021/2022,A2,Sigel Marsala Volley,6,PANUCCI JESSICA,Spiker,1992,180,ITA,until 29/12/2021 TRASFERITA A CDA TALMASSONS
2021/2022,A2,Sigel Marsala Volley,7,OKENWA AKUABATA FELISA,Opposite,1998,190,USA,-
2021/2022,A2,Sigel Marsala Volley,8,SCACCHETTI CHIARA,Setter,1995,180,ITA,-
2021/2022,A2,Sigel Marsala Volley,9,GAMBA NICOLE,Libero,1998,170,ITA,-
2021/2022,A2,Sigel Marsala Volley,10,PARINI SVEVA,Middleblocker,2001,185,ITA,-
2021/2022,A2,Sigel Marsala Volley,11,VACCARO SIMONA,Libero,1996,168,ITA,-
2021/2022,A2,Sigel Marsala Volley,12,PISTOLESI AURORA,Spiker,1999,182,ITA,-
2021/2022,A2,Sigel Marsala Volley,15,FERRARO FLORENCIA,Setter,2003,170,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,1,GHEZZI FEDERICA,Libero,2000,172,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,2,VENERIANO MARTINA,Middleblocker,1995,179,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,3,LUALDI ANNA,Setter,2000,176,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,4,CIALFI CATERINA,Setter,1995,176,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,6,SCURZONI SARA,Middleblocker,1999,188,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,7,DE NARDI GIULIA,Libero,1994,171,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,8,GALLIZIOLI MICHELA,Middleblocker,1993,182,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,9,BOCCHINO ALICE,Spiker,1997,180,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,10,ZANOTTO CARLOTTA,Spiker,1993,181,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,11,OIKONOMIDOU MARIA,Opposite,1992,183,GRE,-
2021/2022,A2,Tecnoteam Albese Volley Como,12,BALDI IRENE,Opposite,2000,175,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,13,PINTO CHIARA,Spiker,1997,178,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,15,MOCELLIN SILVIA,Middleblocker,2003,185,ITA,-
2021/2022,A2,Tecnoteam Albese Volley Como,17,NARDO ALICE,Spiker,2002,182,ITA,-
2021/2022,A2,Tenaglia Altino Volley,1,DI ARCANGELO AURORA,Setter,2001,175,ITA,-
2021/2022,A2,Tenaglia Altino Volley,2,MENICONI BEATRICE,Spiker,1997,178,ITA,-
2021/2022,A2,Tenaglia Altino Volley,3,ANGELINI SARA,Middleblocker,1989,185,ITA,until 12/11/2021
2021/2022,A2,Tenaglia Altino Volley,4,SPICOCCHI MARTINA,Middleblocker,1991,182,ITA,-
2021/2022,A2,Tenaglia Altino Volley,5,OLLINO CAROLA,Spiker,2003,180,ITA,-
2021/2022,A2,Tenaglia Altino Volley,6,ZINGONI ASYA,Middleblocker,1999,180,ITA,-
2021/2022,A2,Tenaglia Altino Volley,7,COSTANTINI SILVIA,Spiker,1992,180,ITA,-
2021/2022,A2,Tenaglia Altino Volley,9,MASTRILLI ALESSIA,Libero,1991,165,ITA,-
2021/2022,A2,Tenaglia Altino Volley,10,NATALIZIA GAIA,Libero,2003,166,ITA,-
2021/2022,A2,Tenaglia Altino Volley,11,KAVALENKA JULIA,Opposite,1999,191,POR,-
2021/2022,A2,Tenaglia Altino Volley,12,GATTO ELEONORA,Setter,1985,170,ITA,from 07/01/2022
2021/2022,A2,Tenaglia Altino Volley,13,COMOTTI FEDERICA,Opposite,1999,185,ITA,-
2021/2022,A2,Tenaglia Altino Volley,14,OLLEIA DEBORA,Middleblocker,2000,180,ITA,-
2021/2022,A2,Tenaglia Altino Volley,17,SAVERIANO FRANCESCA,Setter,1993,174,ITA,until 12/11/2021 TRASFERITA A RANIERI INTERNATIONAL SOVERATO
2021/2022,A2,Tenaglia Altino Volley,18,LESTINI MONICA,Spiker,1994,183,ITA,-
2021/2022,A2,Volley Hermaea Olbia,1,BARBAZENI KARIN,Middleblocker,1999,195,ITA,-
2021/2022,A2,Volley Hermaea Olbia,2,ALLASIA VERONICA,Setter,2000,180,ITA,-
2021/2022,A2,Volley Hermaea Olbia,3,FEZZI CINDY LEE,Spiker,1997,182,ITA,until 13/01/2022
